rental_id,product_id,customer_id,amount,time,price,total
rnt8198,prd8934,user8198,70,133,108,1005480
rnt8199,prd6271,user8199,17,205,52,181220
rnt8200,prd866,user8200,0,60,334,0
rnt8201,prd8610,user8201,95,270,136,3488400
rnt8202,prd4584,user8202,5,81,449,181845
rnt8203,prd999,user8203,62,185,155,1777850
rnt8204,prd9534,user8204,7,73,34,17374
rnt8205,prd7456,user8205,50,31,249,385950
rnt8206,prd963,user8206,50,156,410,3198000
rnt8207,prd630,user8207,0,274,62,0
rnt8208,prd2156,user8208,72,215,63,975240
rnt8209,prd7134,user8209,76,25,360,684000
rnt8210,prd7302,user8210,99,287,347,9859311
rnt8211,prd7064,user8211,40,191,408,3117120
rnt8212,prd9378,user8212,87,194,386,6514908
rnt8213,prd4611,user8213,99,159,59,928719
rnt8214,prd8813,user8214,8,177,269,380904
rnt8215,prd2701,user8215,16,65,249,258960
rnt8216,prd2427,user8216,50,242,259,3133900
rnt8217,prd1308,user8217,86,34,16,46784
rnt8218,prd789,user8218,92,258,447,10609992
rnt8219,prd6095,user8219,21,185,18,69930
rnt8220,prd9679,user8220,63,320,108,2177280
rnt8221,prd327,user8221,56,155,429,3723720
rnt8222,prd7869,user8222,84,355,158,4711560
rnt8223,prd6505,user8223,60,344,10,206400
rnt8224,prd9616,user8224,94,349,460,15090760
rnt8225,prd2417,user8225,100,293,4,117200
rnt8226,prd1257,user8226,26,132,253,868296
rnt8227,prd5273,user8227,85,230,257,5024350
rnt8228,prd6337,user8228,36,172,310,1919520
rnt8229,prd3946,user8229,88,346,216,6576768
rnt8230,prd8771,user8230,7,228,20,31920
rnt8231,prd6199,user8231,12,168,303,610848
rnt8232,prd2473,user8232,49,228,293,3273396
rnt8233,prd5876,user8233,21,133,303,846279
rnt8234,prd6439,user8234,14,53,240,178080
rnt8235,prd4013,user8235,61,345,435,9154575
rnt8236,prd4588,user8236,74,64,86,407296
rnt8237,prd5049,user8237,45,270,331,4021650
rnt8238,prd9208,user8238,12,316,349,1323408
rnt8239,prd4104,user8239,26,93,393,950274
rnt8240,prd7096,user8240,41,184,140,1056160
rnt8241,prd9078,user8241,27,130,383,1344330
rnt8242,prd9445,user8242,66,34,497,1115268
rnt8243,prd6626,user8243,78,138,109,1173276
rnt8244,prd672,user8244,85,14,277,329630
rnt8245,prd7750,user8245,92,53,384,1872384
rnt8246,prd279,user8246,94,114,214,2293224
rnt8247,prd8471,user8247,60,210,205,2583000
rnt8248,prd2822,user8248,52,333,33,571428
rnt8249,prd6196,user8249,73,361,101,2661653
rnt8250,prd7985,user8250,100,92,284,2612800
rnt8251,prd2514,user8251,22,49,339,365442
rnt8252,prd8893,user8252,14,293,338,1386476
rnt8253,prd8386,user8253,71,188,311,4151228
rnt8254,prd3258,user8254,98,64,56,351232
rnt8255,prd3573,user8255,84,198,402,6686064
rnt8256,prd9427,user8256,43,65,291,813345
rnt8257,prd7667,user8257,5,121,179,108295
rnt8258,prd2631,user8258,22,356,124,971168
rnt8259,prd2305,user8259,77,110,409,3464230
rnt8260,prd9972,user8260,5,82,387,158670
rnt8261,prd9403,user8261,9,176,17,26928
rnt8262,prd4942,user8262,32,17,489,266016
rnt8263,prd9712,user8263,77,145,106,1183490
rnt8264,prd9475,user8264,9,320,486,1399680
rnt8265,prd1840,user8265,50,74,258,954600
rnt8266,prd8281,user8266,4,51,261,53244
rnt8267,prd7595,user8267,63,240,178,2691360
rnt8268,prd2741,user8268,62,213,418,5520108
rnt8269,prd1828,user8269,78,151,331,3898518
rnt8270,prd9458,user8270,69,91,33,207207
rnt8271,prd87,user8271,25,275,232,1595000
rnt8272,prd1387,user8272,40,16,35,22400
rnt8273,prd5071,user8273,27,134,316,1143288
rnt8274,prd8561,user8274,10,325,140,455000
rnt8275,prd1801,user8275,16,312,258,1287936
rnt8276,prd9697,user8276,47,58,223,607898
rnt8277,prd7575,user8277,93,295,285,7818975
rnt8278,prd4422,user8278,49,240,198,2328480
rnt8279,prd6927,user8279,33,333,279,3065931
rnt8280,prd7380,user8280,49,243,191,2274237
rnt8281,prd825,user8281,50,143,491,3510650
rnt8282,prd9921,user8282,13,138,82,147108
rnt8283,prd458,user8283,89,209,285,5301285
rnt8284,prd9658,user8284,92,135,291,3614220
rnt8285,prd7733,user8285,37,8,450,133200
rnt8286,prd3663,user8286,46,109,67,335938
rnt8287,prd1618,user8287,37,287,352,3737888
rnt8288,prd673,user8288,35,328,366,4201680
rnt8289,prd7075,user8289,67,71,382,1817174
rnt8290,prd3028,user8290,7,68,71,33796
rnt8291,prd8999,user8291,80,281,438,9846240
rnt8292,prd779,user8292,28,241,288,1943424
rnt8293,prd677,user8293,39,361,442,6222918
rnt8294,prd2810,user8294,71,284,485,9779540
rnt8295,prd9342,user8295,15,194,472,1373520
rnt8296,prd5425,user8296,90,255,410,9409500
rnt8297,prd2910,user8297,32,86,333,916416
rnt8298,prd8405,user8298,39,323,294,3703518
rnt8299,prd203,user8299,36,325,105,1228500
rnt8300,prd950,user8300,39,131,400,2043600
rnt8301,prd6033,user8301,25,341,430,3665750
rnt8302,prd8683,user8302,97,127,48,591312
rnt8303,prd1782,user8303,82,203,331,5509826
rnt8304,prd422,user8304,80,304,491,11941120
rnt8305,prd4723,user8305,50,354,47,831900
rnt8306,prd5253,user8306,77,110,173,1465310
rnt8307,prd350,user8307,42,114,86,411768
rnt8308,prd7399,user8308,75,155,460,5347500
rnt8309,prd4978,user8309,10,135,435,587250
rnt8310,prd3258,user8310,59,204,44,529584
rnt8311,prd6740,user8311,24,79,238,451248
rnt8312,prd1887,user8312,84,22,82,151536
rnt8313,prd3277,user8313,61,114,106,737124
rnt8314,prd4226,user8314,44,252,159,1762992
rnt8315,prd9283,user8315,84,315,182,4815720
rnt8316,prd6586,user8316,17,8,14,1904
rnt8317,prd4423,user8317,88,32,413,1163008
rnt8318,prd5070,user8318,34,36,183,223992
rnt8319,prd3353,user8319,19,279,130,689130
rnt8320,prd690,user8320,74,263,500,9731000
rnt8321,prd1558,user8321,82,4,252,82656
rnt8322,prd6999,user8322,21,278,333,1944054
rnt8323,prd9964,user8323,83,127,134,1412494
rnt8324,prd7790,user8324,68,208,330,4667520
rnt8325,prd7705,user8325,52,152,97,766688
rnt8326,prd9712,user8326,76,213,129,2088252
rnt8327,prd9364,user8327,5,220,64,70400
rnt8328,prd2683,user8328,21,314,377,2485938
rnt8329,prd8424,user8329,81,287,316,7346052
rnt8330,prd7600,user8330,68,151,64,657152
rnt8331,prd2771,user8331,51,100,480,2448000
rnt8332,prd8667,user8332,100,88,337,2965600
rnt8333,prd1048,user8333,63,245,352,5433120
rnt8334,prd6446,user8334,81,312,489,12358008
rnt8335,prd892,user8335,36,60,279,602640
rnt8336,prd4860,user8336,8,32,145,37120
rnt8337,prd5691,user8337,93,320,10,297600
rnt8338,prd9968,user8338,80,180,221,3182400
rnt8339,prd947,user8339,51,215,278,3048270
rnt8340,prd2778,user8340,4,87,466,162168
rnt8341,prd9652,user8341,95,165,55,862125
rnt8342,prd2644,user8342,74,120,108,959040
rnt8343,prd9603,user8343,30,137,231,949410
rnt8344,prd858,user8344,99,17,125,210375
rnt8345,prd2733,user8345,18,43,116,89784
rnt8346,prd5415,user8346,49,180,330,2910600
rnt8347,prd7917,user8347,62,295,499,9126710
rnt8348,prd5960,user8348,88,297,404,10558944
rnt8349,prd7258,user8349,3,321,385,370755
rnt8350,prd4137,user8350,35,136,140,666400
rnt8351,prd3334,user8351,94,263,151,3733022
rnt8352,prd7910,user8352,43,50,12,25800
rnt8353,prd8891,user8353,77,125,450,4331250
rnt8354,prd3009,user8354,89,339,282,8508222
rnt8355,prd7603,user8355,27,83,471,1055511
rnt8356,prd6882,user8356,77,27,94,195426
rnt8357,prd6775,user8357,55,5,84,23100
rnt8358,prd9488,user8358,90,274,364,8976240
rnt8359,prd4103,user8359,19,94,441,787626
rnt8360,prd9979,user8360,11,6,281,18546
rnt8361,prd1780,user8361,11,292,268,860816
rnt8362,prd6779,user8362,54,289,270,4213620
rnt8363,prd8440,user8363,99,2,143,28314
rnt8364,prd2561,user8364,18,307,279,1541754
rnt8365,prd6247,user8365,87,217,229,4323291
rnt8366,prd5874,user8366,34,356,392,4744768
rnt8367,prd4208,user8367,36,28,241,242928
rnt8368,prd6169,user8368,94,108,261,2649672
rnt8369,prd1692,user8369,73,336,404,9909312
rnt8370,prd5817,user8370,12,15,367,66060
rnt8371,prd4978,user8371,63,4,432,108864
rnt8372,prd815,user8372,9,225,81,164025
rnt8373,prd5322,user8373,47,154,380,2750440
rnt8374,prd8169,user8374,0,153,28,0
rnt8375,prd7763,user8375,78,221,237,4085406
rnt8376,prd9712,user8376,12,234,348,977184
rnt8377,prd5620,user8377,72,200,323,4651200
rnt8378,prd9380,user8378,79,204,15,241740
rnt8379,prd5195,user8379,11,80,35,30800
rnt8380,prd9551,user8380,23,274,166,1046132
rnt8381,prd9959,user8381,89,306,77,2097018
rnt8382,prd7627,user8382,42,186,452,3531024
rnt8383,prd1043,user8383,70,322,229,5161660
rnt8384,prd9611,user8384,7,316,238,526456
rnt8385,prd84,user8385,18,284,29,148248
rnt8386,prd3556,user8386,0,274,448,0
rnt8387,prd5673,user8387,52,277,1,14404
rnt8388,prd1912,user8388,42,261,16,175392
rnt8389,prd9802,user8389,55,88,342,1655280
rnt8390,prd6100,user8390,97,57,364,2012556
rnt8391,prd1701,user8391,17,170,180,520200
rnt8392,prd8957,user8392,63,39,180,442260
rnt8393,prd1047,user8393,64,91,12,69888
rnt8394,prd4866,user8394,63,284,143,2558556
rnt8395,prd8541,user8395,37,320,265,3137600
rnt8396,prd4050,user8396,93,220,358,7324680
rnt8397,prd8890,user8397,15,58,450,391500
rnt8398,prd7832,user8398,76,6,124,56544
rnt8399,prd9905,user8399,33,298,116,1140744
rnt8400,prd6743,user8400,29,268,31,240932
rnt8401,prd3539,user8401,29,172,420,2094960
rnt8402,prd5467,user8402,62,281,347,6045434
rnt8403,prd8647,user8403,83,91,482,3640546
rnt8404,prd2175,user8404,45,53,472,1125720
rnt8405,prd3914,user8405,48,139,356,2375232
rnt8406,prd2372,user8406,42,154,159,1028412
rnt8407,prd2286,user8407,34,211,390,2797860
rnt8408,prd5402,user8408,100,6,83,49800
rnt8409,prd8442,user8409,31,309,280,2682120
rnt8410,prd2385,user8410,50,247,137,1691950
rnt8411,prd8614,user8411,22,150,51,168300
rnt8412,prd5988,user8412,18,243,489,2138886
rnt8413,prd6545,user8413,91,255,409,9490845
rnt8414,prd492,user8414,48,258,431,5337504
rnt8415,prd8072,user8415,99,120,87,1033560
rnt8416,prd3598,user8416,30,42,128,161280
rnt8417,prd9784,user8417,21,103,214,462882
rnt8418,prd9622,user8418,7,18,278,35028
rnt8419,prd7756,user8419,78,320,129,3219840
rnt8420,prd5098,user8420,92,202,262,4869008
rnt8421,prd1195,user8421,82,325,495,13191750
rnt8422,prd7850,user8422,90,58,152,793440
rnt8423,prd1516,user8423,65,195,487,6172725
rnt8424,prd799,user8424,18,222,159,635364
rnt8425,prd6568,user8425,62,113,113,791678
rnt8426,prd5314,user8426,28,83,430,999320
rnt8427,prd1404,user8427,90,323,275,7994250
rnt8428,prd4941,user8428,97,181,190,3335830
rnt8429,prd9615,user8429,61,15,112,102480
rnt8430,prd5646,user8430,100,357,312,11138400
rnt8431,prd8681,user8431,56,69,196,757344
rnt8432,prd5492,user8432,88,253,247,5499208
rnt8433,prd31,user8433,13,159,396,818532
rnt8434,prd337,user8434,51,300,491,7512300
rnt8435,prd147,user8435,59,14,457,377482
rnt8436,prd5291,user8436,34,159,284,1535304
rnt8437,prd359,user8437,90,270,493,11979900
rnt8438,prd47,user8438,57,76,243,1052676
rnt8439,prd4977,user8439,50,218,159,1733100
rnt8440,prd8060,user8440,12,348,414,1728864
rnt8441,prd2245,user8441,27,107,433,1250937
rnt8442,prd5919,user8442,27,335,152,1374840
rnt8443,prd3420,user8443,40,302,3,36240
rnt8444,prd4150,user8444,69,18,233,289386
rnt8445,prd590,user8445,44,219,264,2543904
rnt8446,prd1448,user8446,36,235,448,3790080
rnt8447,prd2721,user8447,80,327,36,941760
rnt8448,prd354,user8448,76,95,147,1061340
rnt8449,prd4592,user8449,98,205,314,6308260
rnt8450,prd7136,user8450,31,305,115,1087325
rnt8451,prd1150,user8451,2,155,463,143530
rnt8452,prd6488,user8452,37,365,366,4942830
rnt8453,prd6699,user8453,38,213,286,2314884
rnt8454,prd3301,user8454,25,357,423,3775275
rnt8455,prd9999,user8455,20,50,210,210000
rnt8456,prd864,user8456,99,230,297,6762690
rnt8457,prd214,user8457,82,346,197,5589284
rnt8458,prd8405,user8458,77,211,211,3428117
rnt8459,prd4220,user8459,94,267,408,10239984
rnt8460,prd5966,user8460,36,324,309,3604176
rnt8461,prd6125,user8461,79,278,368,8082016
rnt8462,prd250,user8462,92,205,12,226320
rnt8463,prd4658,user8463,93,299,388,10789116
rnt8464,prd1208,user8464,42,252,387,4096008
rnt8465,prd9961,user8465,29,66,386,738804
rnt8466,prd3164,user8466,51,64,112,365568
rnt8467,prd1183,user8467,27,318,476,4086936
rnt8468,prd5954,user8468,12,242,4,11616
rnt8469,prd9919,user8469,16,50,365,292000
rnt8470,prd6419,user8470,51,50,481,1226550
rnt8471,prd2473,user8471,85,260,368,8132800
rnt8472,prd8987,user8472,95,221,400,8398000
rnt8473,prd6653,user8473,4,170,192,130560
rnt8474,prd267,user8474,100,196,432,8467200
rnt8475,prd4173,user8475,37,257,143,1359787
rnt8476,prd8339,user8476,71,117,69,573183
rnt8477,prd6106,user8477,81,162,135,1771470
rnt8478,prd5973,user8478,90,203,11,200970
rnt8479,prd400,user8479,20,230,455,2093000
rnt8480,prd3279,user8480,59,86,39,197886
rnt8481,prd7893,user8481,81,349,160,4523040
rnt8482,prd2094,user8482,38,235,349,3116570
rnt8483,prd9702,user8483,34,360,283,3463920
rnt8484,prd4121,user8484,90,148,250,3330000
rnt8485,prd2909,user8485,79,184,469,6817384
rnt8486,prd3723,user8486,40,177,272,1925760
rnt8487,prd3347,user8487,58,320,42,779520
rnt8488,prd4774,user8488,54,76,230,943920
rnt8489,prd9079,user8489,77,315,199,4826745
rnt8490,prd6649,user8490,49,240,286,3363360
rnt8491,prd2881,user8491,70,209,483,7066290
rnt8492,prd4338,user8492,23,22,450,227700
rnt8493,prd3531,user8493,26,310,26,209560
rnt8494,prd8153,user8494,52,348,476,8613696
rnt8495,prd7193,user8495,6,211,472,597552
rnt8496,prd6645,user8496,97,337,273,8924097
rnt8497,prd9118,user8497,74,292,335,7238680
rnt8498,prd2271,user8498,89,108,38,365256
rnt8499,prd6822,user8499,39,206,239,1920126
rnt8500,prd5027,user8500,71,0,16,0
rnt8501,prd5314,user8501,90,107,315,3033450
rnt8502,prd5253,user8502,62,85,248,1306960
rnt8503,prd6356,user8503,22,103,250,566500
rnt8504,prd5671,user8504,7,157,492,540708
rnt8505,prd71,user8505,44,14,451,277816
rnt8506,prd2363,user8506,87,205,391,6973485
rnt8507,prd2753,user8507,61,58,294,1040172
rnt8508,prd9914,user8508,39,276,266,2863224
rnt8509,prd6071,user8509,40,313,131,1640120
rnt8510,prd6431,user8510,92,245,439,9895060
rnt8511,prd2172,user8511,79,135,238,2538270
rnt8512,prd1931,user8512,60,77,181,836220
rnt8513,prd903,user8513,78,294,406,9310392
rnt8514,prd3673,user8514,43,359,342,5279454
rnt8515,prd3405,user8515,65,168,247,2697240
rnt8516,prd8135,user8516,36,130,472,2208960
rnt8517,prd7491,user8517,92,132,198,2404512
rnt8518,prd5120,user8518,76,178,1,13528
rnt8519,prd3147,user8519,4,182,412,299936
rnt8520,prd7976,user8520,31,157,43,209281
rnt8521,prd9463,user8521,92,186,306,5236272
rnt8522,prd2958,user8522,53,341,301,5439973
rnt8523,prd7128,user8523,21,264,255,1413720
rnt8524,prd6385,user8524,80,297,265,6296400
rnt8525,prd8560,user8525,87,207,341,6141069
rnt8526,prd6399,user8526,61,344,394,8267696
rnt8527,prd2904,user8527,10,338,241,814580
rnt8528,prd9565,user8528,73,11,61,48983
rnt8529,prd8159,user8529,36,73,18,47304
rnt8530,prd7376,user8530,66,102,431,2901492
rnt8531,prd9876,user8531,30,40,7,8400
rnt8532,prd5622,user8532,83,208,288,4972032
rnt8533,prd8656,user8533,71,243,443,7643079
rnt8534,prd9377,user8534,36,173,352,2192256
rnt8535,prd8723,user8535,12,292,473,1657392
rnt8536,prd6990,user8536,60,92,357,1970640
rnt8537,prd4386,user8537,75,303,260,5908500
rnt8538,prd1280,user8538,47,66,366,1135332
rnt8539,prd3590,user8539,65,318,129,2666430
rnt8540,prd3420,user8540,9,355,62,198090
rnt8541,prd8909,user8541,43,229,77,758219
rnt8542,prd9982,user8542,48,165,298,2360160
rnt8543,prd6465,user8543,53,131,369,2561967
rnt8544,prd6439,user8544,85,196,326,5431160
rnt8545,prd3971,user8545,26,251,22,143572
rnt8546,prd4131,user8546,88,276,444,10783872
rnt8547,prd8507,user8547,2,159,226,71868
rnt8548,prd3199,user8548,68,304,223,4609856
rnt8549,prd1116,user8549,50,292,107,1562200
rnt8550,prd256,user8550,86,75,172,1109400
rnt8551,prd4530,user8551,78,179,10,139620
rnt8552,prd4469,user8552,48,184,162,1430784
rnt8553,prd631,user8553,82,177,162,2351268
rnt8554,prd7878,user8554,3,61,474,86742
rnt8555,prd6996,user8555,25,208,202,1050400
rnt8556,prd1961,user8556,0,26,274,0
rnt8557,prd9450,user8557,13,299,271,1053377
rnt8558,prd2842,user8558,50,180,297,2673000
rnt8559,prd8068,user8559,98,141,95,1312710
rnt8560,prd6812,user8560,2,39,182,14196
rnt8561,prd2698,user8561,5,196,482,472360
rnt8562,prd9373,user8562,82,327,9,241326
rnt8563,prd68,user8563,27,2,150,8100
rnt8564,prd3875,user8564,23,0,458,0
rnt8565,prd855,user8565,92,175,268,4314800
rnt8566,prd3095,user8566,8,181,80,115840
rnt8567,prd6021,user8567,7,243,196,333396
rnt8568,prd1407,user8568,100,263,90,2367000
rnt8569,prd2440,user8569,40,156,499,3113760
rnt8570,prd6944,user8570,63,18,121,137214
rnt8571,prd4771,user8571,89,33,215,631455
rnt8572,prd2276,user8572,86,101,161,1398446
rnt8573,prd6201,user8573,68,68,467,2159408
rnt8574,prd8399,user8574,39,83,246,796302
rnt8575,prd6684,user8575,86,53,223,1016434
rnt8576,prd9236,user8576,17,324,234,1288872
rnt8577,prd4216,user8577,43,219,494,4651998
rnt8578,prd8792,user8578,28,218,490,2990960
rnt8579,prd6566,user8579,30,336,20,201600
rnt8580,prd2216,user8580,48,133,477,3045168
rnt8581,prd6528,user8581,73,212,157,2429732
rnt8582,prd7942,user8582,7,211,231,341187
rnt8583,prd8783,user8583,26,200,43,223600
rnt8584,prd9324,user8584,84,309,156,4049136
rnt8585,prd8965,user8585,23,262,250,1506500
rnt8586,prd6620,user8586,83,63,466,2436714
rnt8587,prd8314,user8587,90,251,274,6189660
rnt8588,prd4318,user8588,93,354,365,12016530
rnt8589,prd137,user8589,94,105,439,4332930
rnt8590,prd7815,user8590,78,237,3,55458
rnt8591,prd7572,user8591,56,44,63,155232
rnt8592,prd2953,user8592,45,260,118,1380600
rnt8593,prd614,user8593,68,189,432,5552064
rnt8594,prd676,user8594,6,143,430,368940
rnt8595,prd3099,user8595,15,197,419,1238145
rnt8596,prd8377,user8596,32,303,408,3955968
rnt8597,prd8344,user8597,38,226,323,2773924
rnt8598,prd6431,user8598,19,117,414,920322
rnt8599,prd2771,user8599,67,344,23,530104
rnt8600,prd39,user8600,39,64,214,534144
rnt8601,prd265,user8601,91,198,198,3567564
rnt8602,prd8794,user8602,22,29,270,172260
rnt8603,prd6391,user8603,10,225,58,130500
rnt8604,prd8033,user8604,45,248,208,2321280
rnt8605,prd1158,user8605,98,235,394,9073820
rnt8606,prd6195,user8606,88,320,243,6842880
rnt8607,prd8370,user8607,56,23,247,318136
rnt8608,prd6437,user8608,25,28,467,326900
rnt8609,prd7388,user8609,83,56,443,2059064
rnt8610,prd9090,user8610,2,73,400,58400
rnt8611,prd1515,user8611,47,111,113,589521
rnt8612,prd9017,user8612,84,303,167,4250484
rnt8613,prd2364,user8613,51,131,432,2886192
rnt8614,prd6558,user8614,0,143,361,0
rnt8615,prd4945,user8615,37,195,437,3152955
rnt8616,prd7825,user8616,80,30,66,158400
rnt8617,prd700,user8617,23,244,219,1229028
rnt8618,prd4718,user8618,40,9,314,113040
rnt8619,prd9415,user8619,57,48,344,941184
rnt8620,prd147,user8620,70,246,63,1084860
rnt8621,prd2069,user8621,16,16,87,22272
rnt8622,prd4763,user8622,30,202,383,2320980
rnt8623,prd7211,user8623,40,244,216,2108160
rnt8624,prd6069,user8624,77,37,138,393162
rnt8625,prd9786,user8625,54,350,343,6482700
rnt8626,prd5162,user8626,74,333,421,10374282
rnt8627,prd513,user8627,37,175,100,647500
rnt8628,prd2353,user8628,26,284,409,3020056
rnt8629,prd8204,user8629,27,124,469,1570212
rnt8630,prd4474,user8630,78,163,474,6026436
rnt8631,prd3221,user8631,99,133,251,3304917
rnt8632,prd3055,user8632,90,229,455,9377550
rnt8633,prd7286,user8633,78,143,48,535392
rnt8634,prd5622,user8634,48,365,326,5711520
rnt8635,prd1115,user8635,73,359,472,12369704
rnt8636,prd5100,user8636,45,85,133,508725
rnt8637,prd1520,user8637,39,333,249,3233763
rnt8638,prd4835,user8638,87,202,45,790830
rnt8639,prd7346,user8639,79,36,170,483480
rnt8640,prd3222,user8640,74,11,382,310948
rnt8641,prd5805,user8641,44,324,101,1439856
rnt8642,prd5465,user8642,57,173,486,4792446
rnt8643,prd3702,user8643,98,96,91,856128
rnt8644,prd9519,user8644,88,166,5,73040
rnt8645,prd3756,user8645,70,100,268,1876000
rnt8646,prd4466,user8646,61,245,264,3945480
rnt8647,prd7571,user8647,57,110,65,407550
rnt8648,prd6508,user8648,85,276,337,7906020
rnt8649,prd8397,user8649,1,108,23,2484
rnt8650,prd4671,user8650,79,77,102,620466
rnt8651,prd9212,user8651,58,26,325,490100
rnt8652,prd9481,user8652,49,291,455,6487845
rnt8653,prd5190,user8653,38,149,98,554876
rnt8654,prd9300,user8654,19,343,27,175959
rnt8655,prd131,user8655,81,165,43,574695
rnt8656,prd9639,user8656,97,163,191,3019901
rnt8657,prd7774,user8657,53,338,178,3188692
rnt8658,prd4067,user8658,35,282,19,187530
rnt8659,prd6464,user8659,39,250,127,1238250
rnt8660,prd3251,user8660,65,244,322,5106920
rnt8661,prd3274,user8661,85,359,102,3112530
rnt8662,prd5392,user8662,18,233,299,1254006
rnt8663,prd2147,user8663,89,237,300,6327900
rnt8664,prd2151,user8664,11,109,428,513172
rnt8665,prd1125,user8665,28,133,55,204820
rnt8666,prd1877,user8666,71,287,87,1772799
rnt8667,prd2697,user8667,36,188,427,2889936
rnt8668,prd4896,user8668,2,161,200,64400
rnt8669,prd705,user8669,64,158,121,1223552
rnt8670,prd2394,user8670,56,119,412,2745568
rnt8671,prd238,user8671,36,329,99,1172556
rnt8672,prd1089,user8672,13,205,259,690235
rnt8673,prd7504,user8673,18,217,91,355446
rnt8674,prd1259,user8674,1,330,168,55440
rnt8675,prd6863,user8675,90,45,484,1960200
rnt8676,prd2929,user8676,57,356,395,8015340
rnt8677,prd4840,user8677,86,156,78,1046448
rnt8678,prd77,user8678,43,195,480,4024800
rnt8679,prd9760,user8679,11,156,23,39468
rnt8680,prd1310,user8680,61,201,327,4009347
rnt8681,prd219,user8681,94,192,57,1028736
rnt8682,prd5496,user8682,21,54,255,289170
rnt8683,prd3494,user8683,81,250,95,1923750
rnt8684,prd9077,user8684,15,365,306,1675350
rnt8685,prd1132,user8685,37,26,442,425204
rnt8686,prd301,user8686,96,302,379,10987968
rnt8687,prd2056,user8687,95,48,485,2211600
rnt8688,prd8170,user8688,71,33,123,288189
rnt8689,prd3491,user8689,31,137,171,726237
rnt8690,prd7702,user8690,52,106,127,700024
rnt8691,prd2030,user8691,45,25,143,160875
rnt8692,prd5666,user8692,95,275,146,3814250
rnt8693,prd1346,user8693,79,261,312,6433128
rnt8694,prd5668,user8694,51,29,133,196707
rnt8695,prd279,user8695,73,252,98,1802808
rnt8696,prd8963,user8696,99,85,399,3357585
rnt8697,prd2328,user8697,98,333,18,587412
rnt8698,prd992,user8698,77,90,442,3063060
rnt8699,prd9390,user8699,68,313,217,4618628
rnt8700,prd9722,user8700,0,296,495,0
rnt8701,prd5437,user8701,20,155,270,837000
rnt8702,prd9975,user8702,48,336,218,3515904
rnt8703,prd1418,user8703,58,57,136,449616
rnt8704,prd2408,user8704,62,339,52,1092936
rnt8705,prd3708,user8705,9,164,178,262728
rnt8706,prd1531,user8706,2,97,74,14356
rnt8707,prd425,user8707,3,299,167,149799
rnt8708,prd348,user8708,11,214,413,972202
rnt8709,prd6503,user8709,4,316,158,199712
rnt8710,prd3872,user8710,73,186,93,1262754
rnt8711,prd3797,user8711,34,101,350,1201900
rnt8712,prd4656,user8712,36,152,19,103968
rnt8713,prd9937,user8713,26,346,122,1097512
rnt8714,prd3029,user8714,38,118,86,385624
rnt8715,prd2448,user8715,25,338,46,388700
rnt8716,prd3840,user8716,1,201,97,19497
rnt8717,prd4497,user8717,11,219,336,809424
rnt8718,prd6340,user8718,39,279,177,1925937
rnt8719,prd6097,user8719,20,261,375,1957500
rnt8720,prd2653,user8720,15,102,168,257040
rnt8721,prd9953,user8721,45,106,97,462690
rnt8722,prd4812,user8722,15,105,195,307125
rnt8723,prd8967,user8723,27,201,126,683802
rnt8724,prd1393,user8724,17,90,240,367200
rnt8725,prd4024,user8725,90,153,66,908820
rnt8726,prd9997,user8726,97,82,210,1670340
rnt8727,prd9444,user8727,65,332,209,4510220
rnt8728,prd9668,user8728,8,265,61,129320
rnt8729,prd7181,user8729,95,8,466,354160
rnt8730,prd6534,user8730,83,211,206,3607678
rnt8731,prd2810,user8731,32,274,309,2709312
rnt8732,prd9773,user8732,72,317,198,4519152
rnt8733,prd5306,user8733,45,123,277,1533195
rnt8734,prd9374,user8734,44,96,310,1309440
rnt8735,prd5825,user8735,70,276,407,7863240
rnt8736,prd4099,user8736,26,365,476,4517240
rnt8737,prd1442,user8737,12,136,3,4896
rnt8738,prd4713,user8738,27,38,24,24624
rnt8739,prd4535,user8739,84,327,120,3296160
rnt8740,prd5052,user8740,11,88,86,83248
rnt8741,prd4915,user8741,77,339,300,7830900
rnt8742,prd4769,user8742,50,303,382,5787300
rnt8743,prd4848,user8743,32,63,396,798336
rnt8744,prd4879,user8744,10,235,289,679150
rnt8745,prd4818,user8745,87,141,80,981360
rnt8746,prd2769,user8746,87,235,354,7237530
rnt8747,prd1011,user8747,45,219,82,808110
rnt8748,prd2159,user8748,95,20,377,716300
rnt8749,prd1788,user8749,11,139,349,533621
rnt8750,prd930,user8750,21,161,333,1125873
rnt8751,prd9953,user8751,58,300,401,6977400
rnt8752,prd9693,user8752,92,86,228,1803936
rnt8753,prd1228,user8753,75,221,197,3265275
rnt8754,prd4617,user8754,69,87,119,714357
rnt8755,prd6877,user8755,94,173,464,7545568
rnt8756,prd4465,user8756,69,52,321,1151748
rnt8757,prd138,user8757,19,114,175,379050
rnt8758,prd6486,user8758,10,151,430,649300
rnt8759,prd5135,user8759,38,113,252,1082088
rnt8760,prd1388,user8760,79,62,48,235104
rnt8761,prd1629,user8761,93,342,126,4007556
rnt8762,prd6535,user8762,0,135,407,0
rnt8763,prd2936,user8763,2,32,290,18560
rnt8764,prd9333,user8764,70,352,145,3572800
rnt8765,prd7126,user8765,62,289,110,1970980
rnt8766,prd4953,user8766,71,208,3,44304
rnt8767,prd4189,user8767,10,230,88,202400
rnt8768,prd2306,user8768,51,168,332,2844576
rnt8769,prd4848,user8769,16,0,291,0
