prod_id,description,prod_type,qty_avail
prod1242,"Desk; size: M, color: red, finish: resin",kitchen,3
prod1243,"TV stand; size: L, color: green, finish: oil",kitchen,24
prod1244,"Sofa; size: L, color: white, finish: resin",bedroom,10
prod1245,"Coffee table; size: S, color: black, finish: wood",livingroom,8
prod1246,"Dresser; size: XL, color: blue, finish: silver",kitchen,27
prod1247,"Stand; size: L, color: white, finish: silver",bedroom,25
prod1248,"Stand; size: S, color: red, finish: silver",kitchen,12
prod1249,"Book shelf; size: XL, color: red, finish: paint",kitchen,6
prod1250,"Stand; size: S, color: black, finish: gold",kitchen,6
prod1251,"Coffee table; size: XL, color: black, finish: silver",livingroom,29
prod1252,"TV stand; size: S, color: purple, finish: varnish",kitchen,17
prod1253,"Coffee table; size: L, color: red, finish: oil",bedroom,14
prod1254,"Stool; size: XL, color: silver, finish: lacquer",kitchen,5
prod1255,"Bar stool; size: S, color: black, finish: chrome",kitchen,24
prod1256,"L-shaped sofa; size: XL, color: blue, finish: wood",livingroom,29
prod1257,"TV stand; size: M, color: red, finish: silver",bedroom,25
prod1258,"Dresser; size: XL, color: purple, finish: gold",kitchen,22
prod1259,"End table; size: L, color: gold, finish: paint",bedroom,14
prod1260,"End table; size: M, color: red, finish: oil",bedroom,11
prod1261,"L-shaped sofa; size: M, color: brown, finish: varnish",bedroom,15
prod1262,"Bed frame; size: S, color: green, finish: diamonds",bedroom,23
prod1263,"Desk; size: XL, color: white, finish: resin",bedroom,13
prod1264,"TV stand; size: L, color: white, finish: silver",kitchen,23
prod1265,"Book shelf; size: M, color: black, finish: varnish",bedroom,0
prod1266,"Book shelf; size: XL, color: silver, finish: chrome",bedroom,4
prod1267,"Bed frame; size: S, color: silver, finish: bare",bedroom,5
prod1268,"Book shelf; size: L, color: purple, finish: bare",livingroom,17
prod1269,"Dining table; size: L, color: blue, finish: paint",bedroom,17
prod1270,"Dining table; size: XL, color: blue, finish: bare",livingroom,23
prod1271,"Bed frame; size: M, color: black, finish: diamonds",kitchen,7
prod1272,"Book shelf; size: XL, color: blue, finish: resin",bedroom,9
prod1273,"Sofa; size: XL, color: purple, finish: lacquer",livingroom,1
prod1274,"Desk; size: M, color: gold, finish: gold",bedroom,7
prod1275,"TV stand; size: XL, color: brown, finish: platinum",bedroom,2
prod1276,"TV stand; size: M, color: white, finish: chrome",bedroom,24
prod1277,"Bar stool; size: M, color: black, finish: lacquer",bedroom,1
prod1278,"Coffee table; size: XL, color: purple, finish: silver",livingroom,18
prod1279,"Stand; size: S, color: blue, finish: diamonds",kitchen,7
prod1280,"Sofa; size: XL, color: green, finish: bare",kitchen,22
prod1281,"Sofa; size: L, color: white, finish: diamonds",bedroom,17
prod1282,"Stand; size: L, color: gold, finish: varnish",livingroom,12
prod1283,"Bed frame; size: S, color: brown, finish: bare",livingroom,17
prod1284,"L-shaped sofa; size: S, color: blue, finish: chrome",livingroom,20
prod1285,"Stool; size: XL, color: gold, finish: lacquer",bedroom,11
prod1286,"Dining table; size: M, color: black, finish: chrome",bedroom,24
prod1287,"Bar stool; size: M, color: green, finish: oil",bedroom,23
prod1288,"Stand; size: M, color: silver, finish: paint",kitchen,2
prod1289,"Bar stool; size: S, color: green, finish: oil",livingroom,11
prod1290,"Stool; size: XL, color: bronze, finish: platinum",bedroom,4
prod1291,"Coffee table; size: S, color: red, finish: wood",kitchen,1
prod1292,"Bar stool; size: M, color: white, finish: chrome",kitchen,6
prod1293,"Sofa; size: L, color: purple, finish: varnish",livingroom,12
prod1294,"Book shelf; size: S, color: purple, finish: varnish",kitchen,2
prod1295,"Bed frame; size: M, color: green, finish: varnish",bedroom,5
prod1296,"Stool; size: S, color: red, finish: platinum",livingroom,16
prod1297,"Book shelf; size: XL, color: white, finish: bare",kitchen,3
prod1298,"Stool; size: S, color: purple, finish: paint",bedroom,18
prod1299,"L-shaped sofa; size: L, color: brown, finish: paint",livingroom,0
prod1300,"Book shelf; size: L, color: brown, finish: bare",livingroom,11
prod1301,"Desk; size: S, color: purple, finish: wood",kitchen,6
prod1302,"Stand; size: M, color: silver, finish: chrome",livingroom,26
prod1303,"End table; size: S, color: blue, finish: wood",livingroom,20
prod1304,"Bar stool; size: S, color: brown, finish: bare",kitchen,13
prod1305,"L-shaped sofa; size: S, color: red, finish: bare",bedroom,26
prod1306,"Book shelf; size: XL, color: brown, finish: resin",livingroom,25
prod1307,"Book shelf; size: M, color: gold, finish: paint",bedroom,8
prod1308,"TV stand; size: XL, color: blue, finish: paint",livingroom,2
prod1309,"Stool; size: XL, color: silver, finish: chrome",kitchen,13
prod1310,"Dresser; size: XL, color: brown, finish: bare",bedroom,19
prod1311,"L-shaped sofa; size: S, color: red, finish: diamonds",bedroom,25
prod1312,"L-shaped sofa; size: M, color: silver, finish: platinum",bedroom,15
prod1313,"TV stand; size: XL, color: blue, finish: wood",bedroom,19
prod1314,"Sofa; size: XL, color: blue, finish: oil",kitchen,7
prod1315,"Sofa; size: S, color: black, finish: bare",bedroom,16
prod1316,"Desk; size: L, color: blue, finish: silver",livingroom,29
prod1317,"Bar stool; size: S, color: purple, finish: gold",livingroom,4
prod1318,"L-shaped sofa; size: M, color: white, finish: oil",kitchen,29
prod1319,"Dresser; size: XL, color: bronze, finish: wood",kitchen,1
prod1320,"Stand; size: L, color: purple, finish: wood",kitchen,7
prod1321,"Stand; size: M, color: silver, finish: resin",bedroom,5
prod1322,"Book shelf; size: S, color: brown, finish: diamonds",livingroom,10
prod1323,"Bed frame; size: S, color: black, finish: platinum",kitchen,4
prod1324,"End table; size: S, color: gold, finish: diamonds",kitchen,2
prod1325,"Stool; size: XL, color: black, finish: wood",bedroom,14
prod1326,"Stool; size: XL, color: brown, finish: oil",livingroom,29
prod1327,"Dining table; size: S, color: black, finish: bare",bedroom,9
prod1328,"Stool; size: XL, color: silver, finish: paint",bedroom,3
prod1329,"End table; size: S, color: bronze, finish: resin",bedroom,28
prod1330,"Stool; size: M, color: bronze, finish: resin",livingroom,2
prod1331,"Stand; size: XL, color: red, finish: resin",bedroom,28
prod1332,"Bed frame; size: M, color: blue, finish: lacquer",livingroom,1
prod1333,"Bar stool; size: XL, color: red, finish: diamonds",bedroom,23
prod1334,"End table; size: S, color: purple, finish: gold",bedroom,2
prod1335,"Sofa; size: S, color: brown, finish: varnish",livingroom,9
prod1336,"Dresser; size: S, color: bronze, finish: resin",bedroom,25
prod1337,"Bed frame; size: L, color: brown, finish: bare",bedroom,6
prod1338,"Sofa; size: S, color: black, finish: paint",kitchen,23
prod1339,"Stand; size: L, color: purple, finish: chrome",livingroom,19
prod1340,"Bar stool; size: M, color: red, finish: wood",bedroom,0
prod1341,"L-shaped sofa; size: XL, color: black, finish: chrome",bedroom,14
prod1342,"End table; size: M, color: black, finish: lacquer",bedroom,19
prod1343,"Bar stool; size: L, color: gold, finish: platinum",kitchen,12
prod1344,"Stool; size: S, color: green, finish: diamonds",bedroom,17
prod1345,"Dresser; size: XL, color: blue, finish: chrome",kitchen,10
prod1346,"Bar stool; size: L, color: red, finish: varnish",kitchen,4
prod1347,"Desk; size: S, color: blue, finish: paint",livingroom,13
prod1348,"Dining table; size: XL, color: red, finish: platinum",bedroom,19
prod1349,"Sofa; size: XL, color: gold, finish: diamonds",livingroom,15
prod1350,"Stool; size: S, color: bronze, finish: silver",kitchen,3
prod1351,"Dresser; size: M, color: white, finish: lacquer",kitchen,26
prod1352,"Dresser; size: L, color: brown, finish: paint",kitchen,15
prod1353,"Dresser; size: XL, color: silver, finish: paint",bedroom,12
prod1354,"TV stand; size: S, color: white, finish: oil",bedroom,19
prod1355,"Bed frame; size: XL, color: brown, finish: chrome",livingroom,7
prod1356,"Book shelf; size: S, color: white, finish: wood",kitchen,27
prod1357,"Stool; size: M, color: bronze, finish: resin",livingroom,9
prod1358,"Bar stool; size: S, color: red, finish: paint",kitchen,23
prod1359,"Stool; size: M, color: brown, finish: silver",bedroom,17
prod1360,"Bar stool; size: S, color: white, finish: bare",bedroom,10
prod1361,"End table; size: L, color: green, finish: gold",bedroom,19
prod1362,"End table; size: L, color: white, finish: silver",bedroom,7
prod1363,"Dresser; size: XL, color: silver, finish: oil",kitchen,5
prod1364,"Dining table; size: XL, color: blue, finish: lacquer",livingroom,1
prod1365,"L-shaped sofa; size: XL, color: gold, finish: bare",kitchen,4
prod1366,"Bed frame; size: L, color: bronze, finish: bare",kitchen,25
prod1367,"Stand; size: M, color: black, finish: gold",livingroom,18
prod1368,"Stool; size: M, color: purple, finish: lacquer",bedroom,11
prod1369,"Bed frame; size: L, color: bronze, finish: platinum",kitchen,27
prod1370,"L-shaped sofa; size: L, color: bronze, finish: bare",livingroom,15
prod1371,"End table; size: L, color: purple, finish: resin",bedroom,11
prod1372,"Dresser; size: L, color: gold, finish: lacquer",bedroom,12
prod1373,"Stool; size: S, color: silver, finish: paint",bedroom,0
prod1374,"Stool; size: L, color: gold, finish: oil",kitchen,10
prod1375,"Dining table; size: XL, color: green, finish: varnish",livingroom,7
prod1376,"End table; size: S, color: purple, finish: silver",kitchen,21
prod1377,"Desk; size: M, color: silver, finish: bare",kitchen,7
prod1378,"Desk; size: XL, color: blue, finish: resin",bedroom,13
prod1379,"Coffee table; size: M, color: brown, finish: bare",livingroom,18
prod1380,"Bar stool; size: L, color: purple, finish: bare",livingroom,3
prod1381,"Bed frame; size: XL, color: white, finish: gold",kitchen,22
prod1382,"Desk; size: XL, color: green, finish: lacquer",bedroom,25
prod1383,"Book shelf; size: M, color: silver, finish: wood",bedroom,5
prod1384,"Dining table; size: XL, color: green, finish: diamonds",livingroom,6
prod1385,"TV stand; size: L, color: black, finish: silver",kitchen,13
prod1386,"Book shelf; size: XL, color: gold, finish: chrome",bedroom,28
prod1387,"Sofa; size: XL, color: brown, finish: oil",livingroom,6
prod1388,"Sofa; size: L, color: white, finish: wood",bedroom,20
prod1389,"Bar stool; size: S, color: gold, finish: lacquer",bedroom,8
prod1390,"Stool; size: M, color: black, finish: varnish",livingroom,18
prod1391,"Stool; size: XL, color: purple, finish: gold",kitchen,8
prod1392,"Coffee table; size: M, color: blue, finish: paint",kitchen,10
prod1393,"TV stand; size: L, color: purple, finish: oil",bedroom,24
prod1394,"Book shelf; size: L, color: black, finish: lacquer",bedroom,26
prod1395,"Coffee table; size: L, color: bronze, finish: paint",bedroom,17
prod1396,"Bed frame; size: M, color: silver, finish: oil",bedroom,11
prod1397,"Bar stool; size: S, color: red, finish: oil",livingroom,26
prod1398,"Dining table; size: L, color: purple, finish: lacquer",livingroom,24
prod1399,"Dresser; size: M, color: black, finish: lacquer",kitchen,9
prod1400,"Dining table; size: M, color: brown, finish: oil",bedroom,18
prod1401,"End table; size: XL, color: bronze, finish: wood",kitchen,21
prod1402,"Bar stool; size: M, color: silver, finish: platinum",bedroom,14
prod1403,"Desk; size: L, color: bronze, finish: oil",kitchen,0
prod1404,"Dining table; size: M, color: black, finish: diamonds",kitchen,18
prod1405,"End table; size: S, color: green, finish: resin",bedroom,23
prod1406,"Coffee table; size: S, color: white, finish: wood",livingroom,26
prod1407,"Bed frame; size: M, color: white, finish: varnish",livingroom,27
prod1408,"End table; size: XL, color: black, finish: bare",livingroom,14
prod1409,"Bed frame; size: XL, color: white, finish: diamonds",livingroom,8
prod1410,"Coffee table; size: L, color: silver, finish: diamonds",kitchen,16
prod1411,"Stand; size: S, color: bronze, finish: silver",kitchen,19
prod1412,"Sofa; size: L, color: gold, finish: diamonds",livingroom,14
prod1413,"Dresser; size: XL, color: brown, finish: gold",bedroom,1
prod1414,"Bed frame; size: S, color: white, finish: platinum",kitchen,19
prod1415,"Dining table; size: L, color: black, finish: bare",kitchen,26
prod1416,"Bed frame; size: XL, color: black, finish: gold",livingroom,17
prod1417,"Bed frame; size: S, color: black, finish: wood",bedroom,5
prod1418,"Desk; size: M, color: red, finish: oil",bedroom,24
prod1419,"End table; size: L, color: gold, finish: resin",kitchen,18
prod1420,"TV stand; size: S, color: silver, finish: lacquer",bedroom,25
prod1421,"L-shaped sofa; size: L, color: red, finish: gold",livingroom,6
prod1422,"Dining table; size: XL, color: gold, finish: resin",kitchen,24
prod1423,"Sofa; size: XL, color: black, finish: paint",bedroom,13
prod1424,"Sofa; size: S, color: silver, finish: paint",bedroom,15
prod1425,"L-shaped sofa; size: XL, color: black, finish: wood",livingroom,29
prod1426,"Bar stool; size: M, color: bronze, finish: oil",livingroom,26
prod1427,"Bar stool; size: L, color: gold, finish: varnish",livingroom,4
prod1428,"Bed frame; size: S, color: red, finish: gold",bedroom,8
prod1429,"Stand; size: L, color: silver, finish: gold",livingroom,25
prod1430,"Stool; size: XL, color: gold, finish: silver",kitchen,23
prod1431,"Stool; size: XL, color: blue, finish: silver",livingroom,27
prod1432,"Dresser; size: L, color: white, finish: oil",bedroom,15
prod1433,"Bed frame; size: M, color: brown, finish: varnish",kitchen,3
prod1434,"TV stand; size: L, color: green, finish: oil",bedroom,12
prod1435,"Book shelf; size: M, color: red, finish: wood",kitchen,28
prod1436,"Stand; size: M, color: white, finish: lacquer",kitchen,13
prod1437,"Sofa; size: XL, color: green, finish: silver",livingroom,29
prod1438,"Stool; size: M, color: green, finish: oil",bedroom,12
prod1439,"Dresser; size: XL, color: gold, finish: varnish",bedroom,28
prod1440,"Stand; size: S, color: purple, finish: silver",livingroom,16
prod1441,"Dresser; size: L, color: gold, finish: platinum",bedroom,20
prod1442,"TV stand; size: S, color: green, finish: silver",kitchen,26
prod1443,"Dresser; size: M, color: brown, finish: chrome",bedroom,1
prod1444,"Bar stool; size: M, color: green, finish: oil",livingroom,29
prod1445,"Bar stool; size: L, color: red, finish: platinum",livingroom,17
prod1446,"Book shelf; size: XL, color: white, finish: wood",kitchen,4
prod1447,"Stool; size: L, color: white, finish: bare",livingroom,7
prod1448,"Stand; size: M, color: red, finish: chrome",bedroom,10
prod1449,"Bar stool; size: S, color: green, finish: paint",bedroom,5
prod1450,"Book shelf; size: M, color: black, finish: bare",kitchen,14
prod1451,"Stand; size: XL, color: gold, finish: platinum",livingroom,2
prod1452,"Stool; size: S, color: red, finish: paint",kitchen,19
prod1453,"Dining table; size: L, color: bronze, finish: oil",kitchen,22
prod1454,"L-shaped sofa; size: M, color: green, finish: resin",kitchen,0
prod1455,"Dresser; size: M, color: white, finish: oil",kitchen,11
prod1456,"Dining table; size: M, color: white, finish: platinum",bedroom,10
prod1457,"Desk; size: M, color: green, finish: silver",livingroom,3
prod1458,"Sofa; size: L, color: red, finish: resin",kitchen,18
prod1459,"L-shaped sofa; size: S, color: green, finish: lacquer",kitchen,28
prod1460,"Stand; size: L, color: silver, finish: diamonds",livingroom,25
prod1461,"Desk; size: XL, color: silver, finish: bare",kitchen,24
prod1462,"Book shelf; size: XL, color: bronze, finish: resin",bedroom,1
prod1463,"Dresser; size: L, color: brown, finish: lacquer",kitchen,29
prod1464,"Dresser; size: XL, color: black, finish: gold",bedroom,26
prod1465,"L-shaped sofa; size: L, color: green, finish: wood",bedroom,16
prod1466,"Bed frame; size: M, color: purple, finish: silver",livingroom,8
prod1467,"Bar stool; size: M, color: brown, finish: resin",livingroom,26
prod1468,"Desk; size: L, color: gold, finish: bare",bedroom,6
prod1469,"Stool; size: XL, color: purple, finish: chrome",bedroom,14
prod1470,"Bed frame; size: M, color: gold, finish: diamonds",kitchen,29
prod1471,"Dining table; size: L, color: purple, finish: chrome",livingroom,28
prod1472,"Stool; size: M, color: blue, finish: resin",livingroom,27
prod1473,"Book shelf; size: L, color: purple, finish: resin",bedroom,26
prod1474,"Book shelf; size: XL, color: gold, finish: chrome",livingroom,8
prod1475,"Coffee table; size: S, color: black, finish: paint",bedroom,11
prod1476,"Stool; size: M, color: black, finish: oil",livingroom,26
prod1477,"Dining table; size: XL, color: blue, finish: paint",bedroom,21
prod1478,"Book shelf; size: M, color: blue, finish: oil",kitchen,9
prod1479,"Coffee table; size: L, color: purple, finish: diamonds",bedroom,0
prod1480,"Desk; size: XL, color: purple, finish: paint",bedroom,28
prod1481,"Stool; size: XL, color: white, finish: wood",bedroom,15
prod1482,"Book shelf; size: L, color: purple, finish: silver",livingroom,12
prod1483,"Dining table; size: M, color: silver, finish: gold",livingroom,18
prod1484,"Desk; size: XL, color: blue, finish: silver",bedroom,26
prod1485,"Dresser; size: XL, color: green, finish: oil",livingroom,23
prod1486,"End table; size: XL, color: green, finish: bare",bedroom,23
prod1487,"Stand; size: XL, color: green, finish: gold",kitchen,1
prod1488,"Coffee table; size: M, color: blue, finish: oil",bedroom,19
prod1489,"Dresser; size: S, color: white, finish: varnish",kitchen,27
prod1490,"TV stand; size: M, color: black, finish: lacquer",kitchen,17
prod1491,"Bar stool; size: L, color: green, finish: gold",livingroom,1
prod1492,"Bar stool; size: M, color: green, finish: platinum",bedroom,6
prod1493,"Dining table; size: L, color: silver, finish: silver",kitchen,10
prod1494,"Bar stool; size: L, color: white, finish: bare",kitchen,21
prod1495,"Stool; size: L, color: black, finish: gold",livingroom,11
prod1496,"Stool; size: XL, color: brown, finish: bare",bedroom,7
prod1497,"End table; size: S, color: purple, finish: resin",kitchen,13
prod1498,"Dining table; size: S, color: white, finish: silver",kitchen,2
prod1499,"Book shelf; size: S, color: black, finish: oil",livingroom,9
prod1500,"End table; size: S, color: white, finish: platinum",kitchen,23
prod1501,"L-shaped sofa; size: XL, color: green, finish: bare",bedroom,1
prod1502,"Stand; size: XL, color: purple, finish: oil",kitchen,9
prod1503,"Dresser; size: L, color: purple, finish: varnish",bedroom,11
prod1504,"L-shaped sofa; size: S, color: brown, finish: paint",kitchen,16
prod1505,"Bar stool; size: S, color: red, finish: paint",bedroom,2
prod1506,"Coffee table; size: L, color: green, finish: diamonds",livingroom,13
prod1507,"Dining table; size: M, color: red, finish: oil",kitchen,22
prod1508,"Book shelf; size: XL, color: purple, finish: silver",bedroom,6
prod1509,"Bed frame; size: S, color: black, finish: oil",kitchen,3
prod1510,"Dresser; size: S, color: bronze, finish: paint",bedroom,5
prod1511,"Bed frame; size: M, color: green, finish: bare",bedroom,28
prod1512,"Dresser; size: XL, color: bronze, finish: silver",bedroom,18
prod1513,"End table; size: L, color: brown, finish: wood",livingroom,1
prod1514,"Bed frame; size: L, color: red, finish: bare",livingroom,26
prod1515,"Bed frame; size: M, color: blue, finish: diamonds",bedroom,14
prod1516,"Stand; size: S, color: brown, finish: wood",kitchen,7
prod1517,"Sofa; size: S, color: green, finish: lacquer",kitchen,7
prod1518,"TV stand; size: S, color: red, finish: silver",kitchen,19
prod1519,"Dining table; size: M, color: brown, finish: varnish",livingroom,25
prod1520,"Stand; size: XL, color: green, finish: paint",bedroom,25
prod1521,"Stool; size: XL, color: brown, finish: lacquer",kitchen,19
prod1522,"Bar stool; size: L, color: blue, finish: platinum",kitchen,15
prod1523,"Sofa; size: L, color: silver, finish: silver",kitchen,7
prod1524,"Stand; size: M, color: white, finish: silver",kitchen,6
prod1525,"Sofa; size: S, color: gold, finish: varnish",livingroom,4
prod1526,"Dresser; size: S, color: green, finish: paint",livingroom,11
prod1527,"Dining table; size: L, color: white, finish: varnish",kitchen,5
prod1528,"Bar stool; size: L, color: bronze, finish: oil",kitchen,26
prod1529,"Bar stool; size: XL, color: gold, finish: diamonds",kitchen,11
prod1530,"Coffee table; size: M, color: red, finish: silver",kitchen,7
prod1531,"Book shelf; size: M, color: white, finish: silver",livingroom,11
prod1532,"TV stand; size: S, color: silver, finish: platinum",livingroom,11
prod1533,"TV stand; size: XL, color: black, finish: bare",kitchen,24
prod1534,"Book shelf; size: M, color: bronze, finish: gold",bedroom,24
prod1535,"Dresser; size: M, color: blue, finish: bare",kitchen,20
prod1536,"Stool; size: XL, color: blue, finish: varnish",kitchen,16
prod1537,"Stool; size: L, color: gold, finish: platinum",kitchen,6
prod1538,"Dresser; size: XL, color: black, finish: resin",bedroom,0
prod1539,"Coffee table; size: XL, color: gold, finish: gold",kitchen,24
prod1540,"TV stand; size: M, color: purple, finish: resin",bedroom,24
prod1541,"Dresser; size: XL, color: bronze, finish: lacquer",kitchen,22
prod1542,"Stand; size: S, color: gold, finish: chrome",bedroom,19
prod1543,"Book shelf; size: M, color: silver, finish: varnish",bedroom,17
prod1544,"L-shaped sofa; size: S, color: blue, finish: paint",bedroom,7
prod1545,"Stand; size: XL, color: blue, finish: chrome",bedroom,20
prod1546,"Dining table; size: XL, color: black, finish: lacquer",livingroom,8
prod1547,"Dining table; size: L, color: white, finish: paint",kitchen,7
prod1548,"End table; size: M, color: white, finish: paint",kitchen,26
prod1549,"L-shaped sofa; size: L, color: white, finish: varnish",bedroom,12
prod1550,"Stool; size: XL, color: bronze, finish: gold",bedroom,24
prod1551,"TV stand; size: S, color: purple, finish: oil",livingroom,12
prod1552,"Coffee table; size: S, color: bronze, finish: silver",kitchen,21
prod1553,"Dining table; size: M, color: red, finish: oil",bedroom,15
prod1554,"Dresser; size: M, color: blue, finish: platinum",kitchen,9
prod1555,"Book shelf; size: L, color: white, finish: bare",kitchen,24
prod1556,"Sofa; size: M, color: bronze, finish: chrome",kitchen,0
prod1557,"Sofa; size: L, color: gold, finish: wood",bedroom,3
prod1558,"Dresser; size: L, color: black, finish: platinum",bedroom,29
prod1559,"TV stand; size: S, color: blue, finish: oil",bedroom,17
prod1560,"Stand; size: L, color: green, finish: paint",bedroom,27
prod1561,"Stand; size: S, color: red, finish: platinum",kitchen,2
prod1562,"Sofa; size: XL, color: black, finish: gold",bedroom,16
prod1563,"L-shaped sofa; size: L, color: silver, finish: diamonds",livingroom,24
prod1564,"End table; size: M, color: black, finish: varnish",bedroom,23
prod1565,"Book shelf; size: XL, color: brown, finish: platinum",livingroom,5
prod1566,"End table; size: S, color: black, finish: resin",bedroom,16
prod1567,"Stand; size: L, color: bronze, finish: chrome",livingroom,0
prod1568,"L-shaped sofa; size: M, color: black, finish: resin",kitchen,21
prod1569,"Dining table; size: M, color: purple, finish: chrome",kitchen,2
prod1570,"Desk; size: XL, color: silver, finish: diamonds",bedroom,10
prod1571,"Dining table; size: L, color: gold, finish: platinum",livingroom,0
prod1572,"Stool; size: S, color: purple, finish: oil",kitchen,12
prod1573,"Dining table; size: L, color: gold, finish: gold",livingroom,26
prod1574,"Stand; size: M, color: black, finish: silver",livingroom,20
prod1575,"Coffee table; size: L, color: gold, finish: lacquer",kitchen,22
prod1576,"Book shelf; size: S, color: red, finish: paint",livingroom,15
prod1577,"Sofa; size: S, color: brown, finish: resin",livingroom,10
prod1578,"Dining table; size: XL, color: white, finish: lacquer",livingroom,10
prod1579,"Stool; size: S, color: black, finish: gold",kitchen,13
prod1580,"L-shaped sofa; size: M, color: brown, finish: bare",kitchen,12
prod1581,"TV stand; size: M, color: brown, finish: bare",kitchen,18
prod1582,"L-shaped sofa; size: S, color: purple, finish: lacquer",kitchen,27
prod1583,"TV stand; size: S, color: bronze, finish: bare",bedroom,4
prod1584,"End table; size: XL, color: white, finish: bare",livingroom,15
prod1585,"Bar stool; size: M, color: blue, finish: varnish",kitchen,11
prod1586,"Bar stool; size: XL, color: purple, finish: bare",livingroom,14
prod1587,"Stool; size: S, color: white, finish: gold",kitchen,1
prod1588,"Bed frame; size: S, color: blue, finish: bare",livingroom,15
prod1589,"Bar stool; size: S, color: silver, finish: platinum",kitchen,20
prod1590,"Dining table; size: XL, color: blue, finish: paint",bedroom,5
prod1591,"Bed frame; size: L, color: brown, finish: varnish",bedroom,7
prod1592,"Desk; size: XL, color: blue, finish: diamonds",livingroom,16
prod1593,"Dresser; size: L, color: brown, finish: oil",kitchen,21
prod1594,"Coffee table; size: L, color: red, finish: silver",livingroom,17
prod1595,"Desk; size: S, color: gold, finish: silver",bedroom,15
prod1596,"TV stand; size: L, color: silver, finish: varnish",kitchen,16
prod1597,"TV stand; size: L, color: silver, finish: resin",livingroom,21
prod1598,"Bed frame; size: XL, color: black, finish: bare",bedroom,9
prod1599,"TV stand; size: S, color: bronze, finish: oil",bedroom,21
prod1600,"Coffee table; size: S, color: green, finish: resin",bedroom,2
prod1601,"End table; size: XL, color: white, finish: bare",bedroom,12
prod1602,"End table; size: M, color: green, finish: diamonds",bedroom,13
prod1603,"Coffee table; size: S, color: gold, finish: lacquer",bedroom,15
prod1604,"Dresser; size: L, color: green, finish: lacquer",kitchen,26
prod1605,"Stool; size: M, color: blue, finish: lacquer",livingroom,22
prod1606,"Coffee table; size: L, color: blue, finish: oil",kitchen,15
prod1607,"Dining table; size: L, color: bronze, finish: lacquer",livingroom,6
prod1608,"Stand; size: M, color: purple, finish: wood",bedroom,27
prod1609,"Bed frame; size: M, color: black, finish: bare",livingroom,6
prod1610,"Coffee table; size: M, color: black, finish: oil",livingroom,23
prod1611,"Dresser; size: S, color: gold, finish: oil",livingroom,13
prod1612,"Stool; size: S, color: white, finish: chrome",bedroom,1
prod1613,"Coffee table; size: L, color: white, finish: oil",kitchen,24
prod1614,"Dresser; size: L, color: white, finish: paint",kitchen,0
prod1615,"Bar stool; size: XL, color: brown, finish: bare",bedroom,15
prod1616,"Book shelf; size: XL, color: green, finish: wood",livingroom,24
prod1617,"Coffee table; size: L, color: gold, finish: lacquer",bedroom,0
prod1618,"End table; size: S, color: white, finish: platinum",bedroom,4
prod1619,"Sofa; size: XL, color: black, finish: gold",livingroom,11
prod1620,"Sofa; size: L, color: silver, finish: diamonds",kitchen,11
prod1621,"Dresser; size: XL, color: green, finish: oil",bedroom,18
prod1622,"Bar stool; size: L, color: brown, finish: oil",livingroom,1
prod1623,"Dresser; size: M, color: black, finish: chrome",kitchen,10
prod1624,"Book shelf; size: M, color: black, finish: oil",bedroom,5
prod1625,"Coffee table; size: L, color: purple, finish: gold",kitchen,3
prod1626,"Coffee table; size: M, color: bronze, finish: wood",kitchen,2
prod1627,"Coffee table; size: L, color: gold, finish: platinum",kitchen,0
prod1628,"Bed frame; size: XL, color: purple, finish: chrome",bedroom,22
prod1629,"Dresser; size: S, color: purple, finish: paint",livingroom,25
prod1630,"Bed frame; size: L, color: green, finish: chrome",bedroom,14
prod1631,"Stand; size: XL, color: black, finish: lacquer",livingroom,25
prod1632,"L-shaped sofa; size: S, color: gold, finish: bare",kitchen,28
prod1633,"Book shelf; size: S, color: blue, finish: varnish",bedroom,21
prod1634,"Desk; size: M, color: green, finish: resin",kitchen,21
prod1635,"End table; size: M, color: purple, finish: bare",bedroom,27
prod1636,"Stool; size: M, color: black, finish: oil",livingroom,21
prod1637,"Book shelf; size: S, color: red, finish: diamonds",bedroom,6
prod1638,"End table; size: L, color: brown, finish: varnish",kitchen,28
prod1639,"Coffee table; size: S, color: brown, finish: bare",bedroom,19
prod1640,"Book shelf; size: S, color: purple, finish: chrome",livingroom,20
prod1641,"Dresser; size: L, color: red, finish: lacquer",livingroom,19
prod1642,"Bar stool; size: L, color: gold, finish: varnish",bedroom,0
prod1643,"Bar stool; size: XL, color: silver, finish: gold",livingroom,8
prod1644,"L-shaped sofa; size: XL, color: blue, finish: gold",bedroom,4
prod1645,"Desk; size: XL, color: blue, finish: lacquer",bedroom,5
prod1646,"Dresser; size: M, color: bronze, finish: lacquer",kitchen,24
prod1647,"Book shelf; size: M, color: red, finish: silver",livingroom,14
prod1648,"TV stand; size: M, color: silver, finish: lacquer",bedroom,3
prod1649,"Sofa; size: XL, color: purple, finish: bare",kitchen,1
prod1650,"Stand; size: M, color: green, finish: oil",kitchen,7
prod1651,"Stool; size: M, color: gold, finish: platinum",livingroom,21
prod1652,"Bed frame; size: XL, color: white, finish: wood",kitchen,19
prod1653,"Coffee table; size: XL, color: white, finish: platinum",livingroom,26
prod1654,"Coffee table; size: S, color: green, finish: varnish",bedroom,19
prod1655,"Stool; size: XL, color: white, finish: resin",bedroom,5
prod1656,"Stand; size: M, color: blue, finish: wood",kitchen,23
