prod_id,description,prod_type,qty_avail
prod4312,"Stool; size: L, color: bronze, finish: resin",bedroom,9
prod4313,"Sofa; size: L, color: brown, finish: resin",kitchen,25
prod4314,"Sofa; size: M, color: gold, finish: platinum",bedroom,14
prod4315,"Sofa; size: L, color: silver, finish: gold",livingroom,22
prod4316,"Bed frame; size: XL, color: gold, finish: platinum",bedroom,9
prod4317,"L-shaped sofa; size: M, color: purple, finish: paint",livingroom,8
prod4318,"Dresser; size: M, color: bronze, finish: chrome",bedroom,6
prod4319,"TV stand; size: XL, color: brown, finish: varnish",kitchen,22
prod4320,"Desk; size: M, color: gold, finish: diamonds",bedroom,14
prod4321,"TV stand; size: XL, color: bronze, finish: lacquer",bedroom,20
prod4322,"Book shelf; size: XL, color: bronze, finish: paint",bedroom,13
prod4323,"Stand; size: XL, color: blue, finish: platinum",bedroom,29
prod4324,"End table; size: S, color: bronze, finish: varnish",kitchen,19
prod4325,"Bar stool; size: M, color: purple, finish: silver",bedroom,17
prod4326,"Sofa; size: S, color: red, finish: lacquer",bedroom,4
prod4327,"End table; size: M, color: black, finish: silver",bedroom,4
prod4328,"Dresser; size: L, color: silver, finish: platinum",livingroom,1
prod4329,"Dining table; size: M, color: purple, finish: platinum",bedroom,2
prod4330,"Dresser; size: M, color: white, finish: diamonds",livingroom,27
prod4331,"End table; size: L, color: white, finish: lacquer",bedroom,5
prod4332,"L-shaped sofa; size: S, color: bronze, finish: bare",bedroom,0
prod4333,"L-shaped sofa; size: S, color: bronze, finish: varnish",bedroom,10
prod4334,"Stool; size: M, color: black, finish: resin",bedroom,5
prod4335,"Dining table; size: XL, color: green, finish: wood",livingroom,14
prod4336,"Sofa; size: M, color: red, finish: wood",kitchen,18
prod4337,"Sofa; size: L, color: purple, finish: lacquer",livingroom,2
prod4338,"Coffee table; size: XL, color: silver, finish: bare",bedroom,25
prod4339,"Bar stool; size: S, color: black, finish: wood",livingroom,6
prod4340,"TV stand; size: L, color: gold, finish: paint",bedroom,25
prod4341,"Bar stool; size: L, color: white, finish: paint",kitchen,1
prod4342,"Book shelf; size: S, color: gold, finish: oil",kitchen,5
prod4343,"L-shaped sofa; size: XL, color: white, finish: lacquer",livingroom,6
prod4344,"Dresser; size: XL, color: red, finish: lacquer",livingroom,9
prod4345,"Stool; size: M, color: green, finish: lacquer",bedroom,0
prod4346,"Dresser; size: L, color: white, finish: bare",bedroom,18
prod4347,"Desk; size: M, color: green, finish: resin",bedroom,29
prod4348,"L-shaped sofa; size: M, color: blue, finish: gold",livingroom,3
prod4349,"End table; size: S, color: blue, finish: paint",bedroom,24
prod4350,"Bed frame; size: L, color: gold, finish: platinum",livingroom,21
prod4351,"L-shaped sofa; size: L, color: green, finish: wood",bedroom,5
prod4352,"Stool; size: M, color: black, finish: chrome",kitchen,9
prod4353,"Bar stool; size: L, color: brown, finish: varnish",kitchen,26
prod4354,"Stand; size: M, color: gold, finish: chrome",kitchen,10
prod4355,"Bed frame; size: L, color: white, finish: platinum",livingroom,29
prod4356,"Bar stool; size: L, color: purple, finish: lacquer",bedroom,29
prod4357,"Dresser; size: L, color: red, finish: wood",bedroom,13
prod4358,"End table; size: M, color: white, finish: chrome",livingroom,6
prod4359,"Stand; size: S, color: silver, finish: chrome",bedroom,27
prod4360,"Dining table; size: XL, color: blue, finish: chrome",livingroom,6
prod4361,"L-shaped sofa; size: XL, color: brown, finish: lacquer",bedroom,27
prod4362,"Dining table; size: S, color: white, finish: varnish",livingroom,23
prod4363,"End table; size: XL, color: green, finish: diamonds",bedroom,23
prod4364,"Dining table; size: XL, color: gold, finish: silver",kitchen,6
prod4365,"Dining table; size: S, color: black, finish: diamonds",kitchen,18
prod4366,"Sofa; size: M, color: gold, finish: bare",livingroom,11
prod4367,"Coffee table; size: L, color: blue, finish: chrome",kitchen,19
prod4368,"Sofa; size: S, color: green, finish: paint",livingroom,27
prod4369,"Bar stool; size: M, color: gold, finish: varnish",livingroom,14
prod4370,"Bed frame; size: XL, color: blue, finish: platinum",kitchen,27
prod4371,"Stool; size: M, color: green, finish: diamonds",kitchen,7
prod4372,"Dresser; size: M, color: green, finish: paint",livingroom,15
prod4373,"Book shelf; size: S, color: bronze, finish: diamonds",kitchen,19
prod4374,"Coffee table; size: M, color: gold, finish: silver",bedroom,11
prod4375,"Bar stool; size: XL, color: silver, finish: oil",kitchen,26
prod4376,"Bed frame; size: S, color: purple, finish: oil",livingroom,4
prod4377,"Book shelf; size: S, color: blue, finish: chrome",bedroom,18
prod4378,"Stool; size: XL, color: red, finish: lacquer",kitchen,0
prod4379,"Dresser; size: L, color: bronze, finish: oil",kitchen,10
prod4380,"Stand; size: S, color: purple, finish: paint",bedroom,17
prod4381,"Coffee table; size: XL, color: purple, finish: bare",livingroom,24
prod4382,"Bed frame; size: L, color: silver, finish: resin",livingroom,7
prod4383,"Coffee table; size: XL, color: purple, finish: wood",livingroom,23
prod4384,"Bar stool; size: L, color: brown, finish: oil",kitchen,19
prod4385,"Stand; size: M, color: red, finish: silver",bedroom,20
prod4386,"Stand; size: XL, color: green, finish: varnish",kitchen,0
prod4387,"Dining table; size: L, color: black, finish: oil",bedroom,22
prod4388,"L-shaped sofa; size: M, color: gold, finish: silver",bedroom,2
prod4389,"Coffee table; size: S, color: purple, finish: diamonds",bedroom,16
prod4390,"Coffee table; size: M, color: gold, finish: chrome",bedroom,5
prod4391,"End table; size: M, color: gold, finish: bare",livingroom,7
prod4392,"L-shaped sofa; size: L, color: black, finish: paint",kitchen,23
prod4393,"L-shaped sofa; size: M, color: red, finish: gold",bedroom,3
prod4394,"Sofa; size: L, color: purple, finish: paint",livingroom,8
prod4395,"End table; size: L, color: brown, finish: oil",livingroom,5
prod4396,"End table; size: L, color: brown, finish: chrome",livingroom,3
prod4397,"TV stand; size: XL, color: blue, finish: varnish",kitchen,3
prod4398,"Dresser; size: L, color: gold, finish: gold",bedroom,4
prod4399,"Dresser; size: XL, color: red, finish: diamonds",bedroom,22
prod4400,"Coffee table; size: L, color: gold, finish: paint",livingroom,6
prod4401,"Stand; size: L, color: brown, finish: varnish",kitchen,21
prod4402,"TV stand; size: S, color: black, finish: silver",kitchen,3
prod4403,"End table; size: XL, color: blue, finish: wood",kitchen,20
prod4404,"TV stand; size: S, color: silver, finish: lacquer",kitchen,29
prod4405,"Stool; size: XL, color: purple, finish: wood",bedroom,11
prod4406,"TV stand; size: L, color: silver, finish: bare",bedroom,12
prod4407,"Book shelf; size: M, color: purple, finish: paint",bedroom,28
prod4408,"Dining table; size: L, color: brown, finish: lacquer",bedroom,1
prod4409,"TV stand; size: S, color: brown, finish: chrome",kitchen,18
prod4410,"Bar stool; size: XL, color: red, finish: wood",bedroom,6
prod4411,"Bed frame; size: M, color: red, finish: platinum",bedroom,27
prod4412,"Coffee table; size: L, color: red, finish: varnish",bedroom,6
prod4413,"TV stand; size: M, color: brown, finish: varnish",livingroom,29
prod4414,"Dresser; size: XL, color: brown, finish: bare",bedroom,23
prod4415,"Bed frame; size: XL, color: silver, finish: oil",kitchen,4
prod4416,"Bar stool; size: M, color: white, finish: oil",kitchen,9
prod4417,"Coffee table; size: L, color: silver, finish: paint",kitchen,29
prod4418,"Book shelf; size: L, color: red, finish: oil",livingroom,18
prod4419,"Dresser; size: L, color: green, finish: gold",bedroom,25
prod4420,"Bed frame; size: S, color: blue, finish: varnish",bedroom,2
prod4421,"TV stand; size: M, color: purple, finish: chrome",bedroom,19
prod4422,"TV stand; size: M, color: bronze, finish: platinum",bedroom,6
prod4423,"Dresser; size: S, color: black, finish: oil",kitchen,11
prod4424,"L-shaped sofa; size: S, color: purple, finish: platinum",livingroom,7
prod4425,"Stand; size: XL, color: silver, finish: oil",livingroom,24
prod4426,"Sofa; size: S, color: blue, finish: silver",bedroom,11
prod4427,"Bed frame; size: S, color: black, finish: diamonds",bedroom,8
prod4428,"TV stand; size: L, color: black, finish: diamonds",livingroom,18
prod4429,"Sofa; size: S, color: red, finish: wood",bedroom,10
prod4430,"Dining table; size: XL, color: black, finish: paint",bedroom,19
prod4431,"Bed frame; size: XL, color: brown, finish: diamonds",kitchen,22
prod4432,"Sofa; size: S, color: brown, finish: varnish",bedroom,6
prod4433,"Stool; size: M, color: white, finish: paint",kitchen,15
prod4434,"Bar stool; size: L, color: blue, finish: wood",bedroom,29
prod4435,"Dresser; size: S, color: brown, finish: oil",livingroom,4
prod4436,"Sofa; size: XL, color: silver, finish: diamonds",livingroom,19
prod4437,"L-shaped sofa; size: XL, color: blue, finish: oil",bedroom,14
prod4438,"Stool; size: L, color: bronze, finish: varnish",bedroom,18
prod4439,"TV stand; size: M, color: brown, finish: resin",bedroom,27
prod4440,"Stool; size: S, color: white, finish: varnish",kitchen,7
prod4441,"TV stand; size: XL, color: silver, finish: paint",livingroom,20
prod4442,"End table; size: L, color: blue, finish: chrome",kitchen,5
prod4443,"TV stand; size: M, color: red, finish: lacquer",livingroom,9
prod4444,"Stand; size: L, color: purple, finish: paint",livingroom,21
prod4445,"Dresser; size: S, color: brown, finish: diamonds",bedroom,15
prod4446,"Dining table; size: XL, color: silver, finish: paint",bedroom,7
prod4447,"Sofa; size: M, color: silver, finish: chrome",livingroom,18
prod4448,"Bar stool; size: XL, color: gold, finish: paint",livingroom,27
prod4449,"Desk; size: S, color: green, finish: wood",kitchen,18
prod4450,"Stand; size: M, color: bronze, finish: paint",bedroom,16
prod4451,"Bed frame; size: L, color: blue, finish: platinum",bedroom,29
prod4452,"TV stand; size: S, color: bronze, finish: oil",kitchen,5
prod4453,"Dresser; size: S, color: purple, finish: varnish",kitchen,4
prod4454,"Sofa; size: M, color: black, finish: oil",livingroom,16
prod4455,"End table; size: L, color: gold, finish: gold",livingroom,18
prod4456,"Dresser; size: S, color: black, finish: oil",bedroom,26
prod4457,"Dining table; size: L, color: brown, finish: bare",livingroom,28
prod4458,"Sofa; size: XL, color: silver, finish: varnish",bedroom,2
prod4459,"Coffee table; size: XL, color: blue, finish: oil",livingroom,19
prod4460,"Dresser; size: L, color: bronze, finish: paint",bedroom,26
prod4461,"Bar stool; size: M, color: brown, finish: platinum",kitchen,16
prod4462,"Bar stool; size: S, color: gold, finish: bare",kitchen,18
prod4463,"Desk; size: S, color: silver, finish: paint",bedroom,0
prod4464,"Desk; size: S, color: green, finish: chrome",bedroom,14
prod4465,"TV stand; size: L, color: blue, finish: bare",bedroom,3
prod4466,"Coffee table; size: S, color: blue, finish: bare",livingroom,25
prod4467,"Stand; size: M, color: bronze, finish: oil",bedroom,21
prod4468,"Bar stool; size: S, color: red, finish: lacquer",bedroom,22
prod4469,"End table; size: S, color: blue, finish: paint",livingroom,19
prod4470,"TV stand; size: S, color: red, finish: diamonds",livingroom,2
prod4471,"Dresser; size: L, color: white, finish: diamonds",livingroom,8
prod4472,"Coffee table; size: L, color: gold, finish: silver",livingroom,2
prod4473,"Dresser; size: M, color: black, finish: diamonds",kitchen,9
prod4474,"Stand; size: M, color: green, finish: diamonds",kitchen,13
prod4475,"Book shelf; size: M, color: gold, finish: wood",kitchen,7
prod4476,"TV stand; size: S, color: silver, finish: platinum",kitchen,22
prod4477,"TV stand; size: S, color: bronze, finish: bare",livingroom,0
prod4478,"Coffee table; size: S, color: white, finish: bare",kitchen,4
prod4479,"Stool; size: M, color: black, finish: varnish",bedroom,7
prod4480,"End table; size: S, color: gold, finish: resin",livingroom,16
prod4481,"Stool; size: S, color: silver, finish: chrome",livingroom,7
prod4482,"Book shelf; size: S, color: black, finish: platinum",bedroom,10
prod4483,"Dining table; size: M, color: gold, finish: chrome",livingroom,5
prod4484,"Bed frame; size: S, color: purple, finish: bare",livingroom,0
prod4485,"L-shaped sofa; size: XL, color: blue, finish: oil",kitchen,14
prod4486,"L-shaped sofa; size: S, color: black, finish: chrome",livingroom,28
prod4487,"Dining table; size: XL, color: bronze, finish: lacquer",bedroom,17
prod4488,"Desk; size: M, color: gold, finish: resin",bedroom,26
prod4489,"L-shaped sofa; size: XL, color: red, finish: oil",livingroom,21
prod4490,"Bed frame; size: S, color: white, finish: lacquer",livingroom,18
prod4491,"Sofa; size: S, color: white, finish: wood",livingroom,5
prod4492,"Dining table; size: XL, color: green, finish: platinum",livingroom,4
prod4493,"Dresser; size: L, color: white, finish: wood",livingroom,20
prod4494,"End table; size: S, color: silver, finish: paint",livingroom,3
prod4495,"L-shaped sofa; size: S, color: bronze, finish: bare",bedroom,2
prod4496,"Bar stool; size: XL, color: green, finish: resin",bedroom,14
prod4497,"Bed frame; size: S, color: white, finish: silver",bedroom,27
prod4498,"Dresser; size: XL, color: gold, finish: lacquer",kitchen,6
prod4499,"Bar stool; size: M, color: bronze, finish: platinum",livingroom,28
prod4500,"Dresser; size: M, color: brown, finish: chrome",kitchen,11
prod4501,"L-shaped sofa; size: S, color: gold, finish: chrome",kitchen,28
prod4502,"Book shelf; size: XL, color: red, finish: varnish",kitchen,15
prod4503,"Dresser; size: L, color: purple, finish: chrome",bedroom,27
prod4504,"TV stand; size: S, color: black, finish: oil",bedroom,0
prod4505,"Bed frame; size: M, color: purple, finish: platinum",kitchen,24
prod4506,"Bed frame; size: M, color: bronze, finish: varnish",bedroom,9
prod4507,"Stand; size: L, color: blue, finish: bare",kitchen,13
prod4508,"Dining table; size: S, color: gold, finish: paint",livingroom,12
prod4509,"Book shelf; size: M, color: silver, finish: platinum",kitchen,4
prod4510,"Coffee table; size: L, color: white, finish: platinum",kitchen,15
prod4511,"Desk; size: M, color: gold, finish: chrome",bedroom,10
prod4512,"End table; size: M, color: red, finish: lacquer",kitchen,18
prod4513,"End table; size: L, color: silver, finish: varnish",bedroom,28
prod4514,"Dresser; size: L, color: gold, finish: chrome",bedroom,23
prod4515,"Dresser; size: XL, color: brown, finish: oil",livingroom,10
prod4516,"End table; size: M, color: green, finish: chrome",livingroom,16
prod4517,"Bed frame; size: S, color: green, finish: wood",bedroom,14
prod4518,"Book shelf; size: M, color: silver, finish: paint",livingroom,5
prod4519,"Stool; size: S, color: black, finish: silver",kitchen,23
prod4520,"TV stand; size: S, color: black, finish: varnish",bedroom,22
prod4521,"Stool; size: S, color: red, finish: diamonds",bedroom,0
prod4522,"Sofa; size: L, color: red, finish: varnish",bedroom,26
prod4523,"Dining table; size: XL, color: bronze, finish: gold",bedroom,5
prod4524,"TV stand; size: S, color: silver, finish: oil",bedroom,1
prod4525,"Bar stool; size: XL, color: green, finish: lacquer",kitchen,18
prod4526,"Bar stool; size: M, color: gold, finish: bare",bedroom,25
prod4527,"Stool; size: L, color: brown, finish: platinum",livingroom,3
prod4528,"End table; size: M, color: green, finish: oil",kitchen,23
prod4529,"Dresser; size: L, color: gold, finish: platinum",bedroom,13
prod4530,"Coffee table; size: S, color: brown, finish: oil",bedroom,23
prod4531,"Coffee table; size: L, color: blue, finish: varnish",livingroom,5
prod4532,"Desk; size: S, color: red, finish: paint",livingroom,23
prod4533,"Coffee table; size: XL, color: silver, finish: gold",livingroom,22
prod4534,"End table; size: M, color: brown, finish: oil",bedroom,28
prod4535,"Book shelf; size: M, color: purple, finish: paint",bedroom,18
prod4536,"Desk; size: XL, color: gold, finish: chrome",kitchen,11
prod4537,"End table; size: S, color: green, finish: gold",livingroom,22
prod4538,"Stand; size: XL, color: blue, finish: chrome",bedroom,15
prod4539,"Bar stool; size: L, color: brown, finish: diamonds",bedroom,12
prod4540,"Stand; size: XL, color: green, finish: paint",bedroom,21
prod4541,"Stool; size: S, color: white, finish: gold",kitchen,27
prod4542,"Dining table; size: S, color: black, finish: platinum",livingroom,18
prod4543,"Coffee table; size: M, color: red, finish: lacquer",livingroom,26
prod4544,"Sofa; size: XL, color: red, finish: silver",livingroom,9
prod4545,"TV stand; size: L, color: blue, finish: gold",livingroom,7
prod4546,"Dresser; size: XL, color: gold, finish: lacquer",bedroom,29
prod4547,"TV stand; size: M, color: green, finish: varnish",bedroom,18
prod4548,"Stand; size: S, color: white, finish: gold",bedroom,8
prod4549,"L-shaped sofa; size: L, color: white, finish: chrome",kitchen,1
prod4550,"Bar stool; size: L, color: bronze, finish: wood",livingroom,12
prod4551,"Book shelf; size: M, color: gold, finish: gold",livingroom,10
prod4552,"Bed frame; size: S, color: bronze, finish: silver",bedroom,10
prod4553,"Sofa; size: S, color: gold, finish: oil",kitchen,3
prod4554,"Bed frame; size: L, color: silver, finish: varnish",bedroom,29
prod4555,"Dresser; size: XL, color: white, finish: chrome",bedroom,4
prod4556,"End table; size: XL, color: brown, finish: paint",bedroom,15
prod4557,"TV stand; size: XL, color: green, finish: varnish",bedroom,13
prod4558,"L-shaped sofa; size: L, color: blue, finish: silver",kitchen,24
prod4559,"Stand; size: M, color: blue, finish: gold",kitchen,26
prod4560,"Dining table; size: M, color: bronze, finish: platinum",bedroom,19
prod4561,"End table; size: L, color: green, finish: silver",livingroom,23
prod4562,"End table; size: M, color: red, finish: bare",livingroom,26
prod4563,"TV stand; size: L, color: brown, finish: silver",kitchen,20
prod4564,"End table; size: S, color: bronze, finish: varnish",bedroom,29
prod4565,"TV stand; size: XL, color: silver, finish: resin",bedroom,13
prod4566,"Book shelf; size: L, color: red, finish: wood",livingroom,21
prod4567,"Stool; size: M, color: green, finish: bare",kitchen,12
prod4568,"TV stand; size: XL, color: purple, finish: oil",livingroom,4
prod4569,"Stool; size: M, color: blue, finish: oil",kitchen,25
prod4570,"Stool; size: S, color: brown, finish: resin",kitchen,6
prod4571,"Bed frame; size: XL, color: white, finish: diamonds",kitchen,20
prod4572,"Desk; size: S, color: white, finish: gold",bedroom,0
prod4573,"Sofa; size: XL, color: brown, finish: diamonds",kitchen,5
prod4574,"Bed frame; size: M, color: silver, finish: chrome",kitchen,8
prod4575,"Coffee table; size: M, color: red, finish: chrome",bedroom,2
prod4576,"Coffee table; size: M, color: brown, finish: paint",bedroom,14
prod4577,"Sofa; size: L, color: green, finish: wood",livingroom,15
prod4578,"End table; size: XL, color: white, finish: platinum",kitchen,8
prod4579,"Stool; size: S, color: gold, finish: lacquer",livingroom,28
prod4580,"Coffee table; size: XL, color: brown, finish: wood",livingroom,18
prod4581,"Sofa; size: M, color: green, finish: chrome",livingroom,25
prod4582,"Sofa; size: L, color: purple, finish: resin",livingroom,7
prod4583,"Stool; size: XL, color: white, finish: gold",bedroom,8
prod4584,"Stool; size: S, color: silver, finish: gold",kitchen,21
prod4585,"Sofa; size: S, color: bronze, finish: oil",livingroom,15
prod4586,"Book shelf; size: XL, color: brown, finish: platinum",livingroom,20
prod4587,"Bed frame; size: L, color: green, finish: diamonds",bedroom,9
prod4588,"Sofa; size: M, color: green, finish: resin",bedroom,17
prod4589,"Sofa; size: L, color: bronze, finish: gold",kitchen,27
prod4590,"Book shelf; size: L, color: white, finish: chrome",bedroom,6
prod4591,"Sofa; size: XL, color: red, finish: varnish",kitchen,23
prod4592,"End table; size: XL, color: red, finish: platinum",bedroom,22
prod4593,"Sofa; size: S, color: bronze, finish: chrome",bedroom,14
prod4594,"L-shaped sofa; size: S, color: brown, finish: diamonds",livingroom,12
prod4595,"TV stand; size: M, color: purple, finish: paint",bedroom,29
prod4596,"Desk; size: S, color: white, finish: varnish",bedroom,4
prod4597,"Book shelf; size: L, color: gold, finish: varnish",livingroom,25
prod4598,"Sofa; size: XL, color: black, finish: chrome",bedroom,14
prod4599,"Coffee table; size: L, color: green, finish: silver",kitchen,9
prod4600,"Stool; size: XL, color: blue, finish: silver",bedroom,24
prod4601,"Dresser; size: S, color: blue, finish: platinum",livingroom,3
prod4602,"TV stand; size: XL, color: bronze, finish: wood",livingroom,10
prod4603,"Stool; size: L, color: bronze, finish: diamonds",bedroom,1
prod4604,"End table; size: XL, color: brown, finish: oil",bedroom,17
prod4605,"Book shelf; size: M, color: red, finish: resin",livingroom,8
prod4606,"End table; size: M, color: black, finish: platinum",kitchen,5
prod4607,"Bar stool; size: M, color: gold, finish: resin",kitchen,27
prod4608,"Bar stool; size: M, color: purple, finish: chrome",livingroom,15
prod4609,"Book shelf; size: XL, color: red, finish: chrome",kitchen,3
prod4610,"Stool; size: XL, color: black, finish: varnish",bedroom,8
prod4611,"Bed frame; size: XL, color: black, finish: wood",livingroom,13
prod4612,"Dresser; size: L, color: gold, finish: bare",kitchen,2
prod4613,"Bed frame; size: M, color: brown, finish: wood",kitchen,15
prod4614,"Stool; size: XL, color: blue, finish: diamonds",bedroom,10
prod4615,"End table; size: S, color: silver, finish: diamonds",livingroom,12
prod4616,"Dresser; size: L, color: green, finish: chrome",livingroom,6
prod4617,"End table; size: S, color: red, finish: varnish",bedroom,29
prod4618,"Bed frame; size: M, color: white, finish: bare",livingroom,29
prod4619,"Dresser; size: XL, color: bronze, finish: silver",livingroom,19
prod4620,"Sofa; size: L, color: black, finish: varnish",bedroom,16
prod4621,"TV stand; size: L, color: white, finish: platinum",livingroom,16
prod4622,"Dining table; size: S, color: blue, finish: wood",bedroom,25
prod4623,"Dresser; size: M, color: blue, finish: paint",livingroom,17
prod4624,"Bed frame; size: M, color: bronze, finish: gold",livingroom,20
prod4625,"Dining table; size: L, color: green, finish: varnish",kitchen,22
prod4626,"Coffee table; size: L, color: purple, finish: gold",kitchen,19
prod4627,"TV stand; size: L, color: bronze, finish: gold",livingroom,1
prod4628,"Coffee table; size: XL, color: gold, finish: lacquer",kitchen,3
prod4629,"Dining table; size: L, color: blue, finish: diamonds",bedroom,26
prod4630,"Bar stool; size: M, color: gold, finish: varnish",kitchen,29
prod4631,"Coffee table; size: L, color: white, finish: varnish",kitchen,12
prod4632,"TV stand; size: M, color: white, finish: bare",kitchen,24
prod4633,"Sofa; size: L, color: blue, finish: silver",livingroom,9
prod4634,"Dining table; size: XL, color: blue, finish: platinum",bedroom,27
prod4635,"End table; size: M, color: gold, finish: platinum",kitchen,29
prod4636,"Bed frame; size: S, color: blue, finish: silver",bedroom,20
prod4637,"TV stand; size: L, color: white, finish: gold",bedroom,24
prod4638,"Desk; size: M, color: gold, finish: diamonds",kitchen,9
prod4639,"End table; size: S, color: blue, finish: platinum",bedroom,8
prod4640,"Bed frame; size: M, color: green, finish: paint",livingroom,18
prod4641,"TV stand; size: M, color: blue, finish: diamonds",kitchen,1
prod4642,"Bed frame; size: M, color: green, finish: oil",livingroom,25
prod4643,"Sofa; size: L, color: gold, finish: wood",kitchen,22
prod4644,"Bed frame; size: M, color: gold, finish: silver",bedroom,27
prod4645,"Sofa; size: L, color: bronze, finish: silver",livingroom,25
prod4646,"Sofa; size: S, color: purple, finish: diamonds",bedroom,9
prod4647,"Sofa; size: M, color: bronze, finish: lacquer",livingroom,13
prod4648,"Sofa; size: XL, color: white, finish: varnish",livingroom,28
prod4649,"Sofa; size: L, color: green, finish: chrome",kitchen,3
prod4650,"Book shelf; size: L, color: purple, finish: paint",kitchen,2
prod4651,"TV stand; size: M, color: blue, finish: resin",kitchen,15
prod4652,"Coffee table; size: L, color: silver, finish: platinum",livingroom,9
prod4653,"Sofa; size: M, color: bronze, finish: gold",bedroom,25
prod4654,"Sofa; size: L, color: purple, finish: oil",bedroom,7
prod4655,"Sofa; size: M, color: blue, finish: resin",kitchen,25
prod4656,"Desk; size: S, color: brown, finish: silver",bedroom,24
prod4657,"Sofa; size: L, color: black, finish: platinum",kitchen,2
prod4658,"Bed frame; size: S, color: brown, finish: paint",livingroom,0
prod4659,"Bar stool; size: S, color: blue, finish: bare",livingroom,22
prod4660,"Stool; size: S, color: silver, finish: bare",kitchen,27
prod4661,"Stand; size: M, color: red, finish: gold",bedroom,19
prod4662,"Stand; size: XL, color: purple, finish: varnish",kitchen,6
prod4663,"End table; size: L, color: black, finish: lacquer",kitchen,25
prod4664,"Desk; size: L, color: black, finish: bare",bedroom,17
prod4665,"L-shaped sofa; size: M, color: black, finish: diamonds",livingroom,9
prod4666,"Bar stool; size: L, color: black, finish: lacquer",bedroom,0
prod4667,"Coffee table; size: XL, color: silver, finish: varnish",livingroom,13
prod4668,"Book shelf; size: M, color: white, finish: varnish",bedroom,19
prod4669,"Dining table; size: XL, color: blue, finish: bare",livingroom,6
prod4670,"Dining table; size: M, color: silver, finish: silver",livingroom,17
prod4671,"Dresser; size: S, color: bronze, finish: oil",kitchen,15
prod4672,"Stand; size: M, color: gold, finish: silver",bedroom,18
prod4673,"Sofa; size: S, color: blue, finish: varnish",livingroom,16
prod4674,"Desk; size: L, color: bronze, finish: diamonds",kitchen,23
prod4675,"End table; size: L, color: red, finish: chrome",livingroom,28
prod4676,"L-shaped sofa; size: L, color: white, finish: lacquer",bedroom,18
prod4677,"Coffee table; size: L, color: white, finish: platinum",bedroom,8
prod4678,"Bar stool; size: L, color: white, finish: diamonds",kitchen,6
prod4679,"Sofa; size: XL, color: bronze, finish: oil",livingroom,20
prod4680,"Book shelf; size: XL, color: black, finish: varnish",bedroom,5
prod4681,"Stool; size: L, color: gold, finish: paint",livingroom,9
prod4682,"TV stand; size: L, color: gold, finish: varnish",livingroom,13
prod4683,"L-shaped sofa; size: S, color: gold, finish: oil",kitchen,12
prod4684,"End table; size: M, color: red, finish: bare",bedroom,13
prod4685,"End table; size: L, color: bronze, finish: gold",livingroom,16
prod4686,"TV stand; size: S, color: white, finish: resin",kitchen,12
prod4687,"Bed frame; size: XL, color: black, finish: resin",bedroom,11
prod4688,"End table; size: L, color: silver, finish: oil",kitchen,16
prod4689,"Coffee table; size: S, color: red, finish: paint",livingroom,1
prod4690,"End table; size: L, color: black, finish: varnish",kitchen,22
prod4691,"End table; size: S, color: silver, finish: gold",kitchen,10
prod4692,"Book shelf; size: L, color: purple, finish: lacquer",livingroom,27
prod4693,"Book shelf; size: L, color: purple, finish: oil",bedroom,16
prod4694,"L-shaped sofa; size: M, color: brown, finish: lacquer",bedroom,23
prod4695,"Book shelf; size: S, color: black, finish: gold",livingroom,26
prod4696,"Bed frame; size: L, color: brown, finish: silver",kitchen,14
prod4697,"Desk; size: S, color: white, finish: paint",kitchen,28
prod4698,"Coffee table; size: M, color: blue, finish: paint",kitchen,7
prod4699,"Desk; size: XL, color: bronze, finish: wood",kitchen,3
prod4700,"Stand; size: XL, color: green, finish: silver",livingroom,12
prod4701,"Stand; size: S, color: green, finish: gold",kitchen,24
prod4702,"Coffee table; size: XL, color: purple, finish: chrome",bedroom,0
prod4703,"Sofa; size: M, color: green, finish: silver",kitchen,12
prod4704,"Desk; size: L, color: silver, finish: wood",livingroom,23
prod4705,"Stand; size: M, color: green, finish: resin",bedroom,17
prod4706,"TV stand; size: L, color: white, finish: paint",bedroom,10
prod4707,"TV stand; size: S, color: gold, finish: diamonds",bedroom,20
prod4708,"Coffee table; size: M, color: blue, finish: resin",livingroom,10
prod4709,"L-shaped sofa; size: M, color: blue, finish: chrome",bedroom,4
prod4710,"Sofa; size: S, color: silver, finish: platinum",kitchen,3
prod4711,"End table; size: XL, color: brown, finish: resin",livingroom,18
prod4712,"End table; size: S, color: blue, finish: gold",kitchen,12
prod4713,"Dining table; size: M, color: white, finish: chrome",livingroom,17
prod4714,"Bed frame; size: XL, color: blue, finish: oil",bedroom,27
prod4715,"L-shaped sofa; size: L, color: green, finish: chrome",livingroom,27
prod4716,"Stool; size: L, color: silver, finish: silver",kitchen,20
prod4717,"End table; size: M, color: green, finish: lacquer",bedroom,29
prod4718,"Dresser; size: M, color: black, finish: paint",kitchen,28
prod4719,"TV stand; size: S, color: brown, finish: oil",kitchen,22
prod4720,"Bed frame; size: M, color: purple, finish: gold",bedroom,0
prod4721,"Dining table; size: XL, color: silver, finish: paint",bedroom,12
prod4722,"Sofa; size: S, color: red, finish: lacquer",kitchen,10
prod4723,"Desk; size: S, color: black, finish: lacquer",livingroom,24
prod4724,"Stool; size: M, color: green, finish: gold",kitchen,20
prod4725,"Desk; size: L, color: brown, finish: paint",bedroom,20
