_id,description,product_type,quantity_available
prod7262,rug,living_room,59
prod7263,lawnmower,yard,35
prod7264,lamp,living_room,93
prod7265,rug,living_room,54
prod7266,ladder,yard,16
prod7267,lawnmower,yard,0
prod7268,sofa,living_room,77
prod7269,shed,yard,72
prod7270,shears,yard,97
prod7271,shovel,yard,28
prod7272,lamp,living_room,93
prod7273,lawnmower,yard,34
prod7274,desk,office,72
prod7275,shears,yard,23
prod7276,painting,living_room,51
prod7277,desk,office,60
prod7278,lamp,living_room,100
prod7279,desk,office,94
prod7280,shed,yard,3
prod7281,sofa,living_room,27
prod7282,lamp,living_room,64
prod7283,lamp,living_room,41
prod7284,rug,living_room,92
prod7285,sofa,living_room,7
prod7286,shovel,yard,73
prod7287,table,dining_room,49
prod7288,sofa,living_room,32
prod7289,desk,office,67
prod7290,desk,office,26
prod7291,lamp,living_room,18
prod7292,chair,dining_room,13
prod7293,painting,living_room,86
prod7294,table,dining_room,49
prod7295,rug,living_room,28
prod7296,lawnmower,yard,65
prod7297,table,dining_room,84
prod7298,table,dining_room,71
prod7299,ladder,yard,47
prod7300,shears,yard,8
prod7301,sofa,living_room,0
prod7302,chair,dining_room,15
prod7303,rug,living_room,62
prod7304,chair,dining_room,30
prod7305,shovel,yard,91
prod7306,shovel,yard,30
prod7307,sofa,living_room,92
prod7308,ladder,yard,71
prod7309,chair,dining_room,76
prod7310,rug,living_room,65
prod7311,ladder,yard,22
prod7312,rug,living_room,17
prod7313,painting,living_room,62
prod7314,rug,living_room,36
prod7315,lamp,living_room,48
prod7316,chair,dining_room,28
prod7317,sofa,living_room,15
prod7318,chair,dining_room,27
prod7319,rug,living_room,44
prod7320,chair,dining_room,80
prod7321,chair,dining_room,16
prod7322,lawnmower,yard,53
prod7323,table,dining_room,24
prod7324,desk,office,22
prod7325,rug,living_room,47
prod7326,desk,office,52
prod7327,lamp,living_room,83
prod7328,shovel,yard,76
prod7329,shovel,yard,45
prod7330,table,dining_room,46
prod7331,chair,dining_room,74
prod7332,lamp,living_room,68
prod7333,lawnmower,yard,36
prod7334,lawnmower,yard,100
prod7335,shovel,yard,89
prod7336,rug,living_room,91
prod7337,lawnmower,yard,100
prod7338,ladder,yard,67
prod7339,desk,office,31
prod7340,shovel,yard,99
prod7341,lawnmower,yard,75
prod7342,table,dining_room,46
prod7343,shovel,yard,0
prod7344,rug,living_room,27
prod7345,shears,yard,37
prod7346,chair,dining_room,39
prod7347,chair,dining_room,43
prod7348,chair,dining_room,27
prod7349,shed,yard,61
prod7350,shed,yard,67
prod7351,sofa,living_room,88
prod7352,lamp,living_room,69
prod7353,rug,living_room,36
prod7354,shovel,yard,69
prod7355,shears,yard,90
prod7356,painting,living_room,87
prod7357,sofa,living_room,19
prod7358,desk,office,16
prod7359,chair,dining_room,22
prod7360,shovel,yard,96
prod7361,lawnmower,yard,86
prod7362,lawnmower,yard,21
prod7363,lawnmower,yard,12
prod7364,lawnmower,yard,25
prod7365,chair,dining_room,12
prod7366,rug,living_room,19
prod7367,painting,living_room,49
prod7368,table,dining_room,83
prod7369,chair,dining_room,89
prod7370,lawnmower,yard,67
prod7371,ladder,yard,24
prod7372,sofa,living_room,68
prod7373,shovel,yard,99
prod7374,lawnmower,yard,47
prod7375,lawnmower,yard,26
prod7376,shovel,yard,97
prod7377,shears,yard,45
prod7378,painting,living_room,74
prod7379,shed,yard,54
prod7380,sofa,living_room,37
prod7381,table,dining_room,70
prod7382,shears,yard,82
prod7383,lawnmower,yard,66
prod7384,sofa,living_room,53
prod7385,shears,yard,0
prod7386,rug,living_room,23
prod7387,ladder,yard,68
prod7388,rug,living_room,89
prod7389,shovel,yard,16
prod7390,rug,living_room,84
prod7391,rug,living_room,48
prod7392,shed,yard,37
prod7393,ladder,yard,25
prod7394,shears,yard,86
prod7395,shed,yard,23
prod7396,lamp,living_room,54
prod7397,table,dining_room,75
prod7398,table,dining_room,48
prod7399,painting,living_room,12
prod7400,rug,living_room,7
prod7401,shovel,yard,41
prod7402,desk,office,51
prod7403,lawnmower,yard,54
prod7404,ladder,yard,8
prod7405,sofa,living_room,5
prod7406,sofa,living_room,66
prod7407,lamp,living_room,40
prod7408,painting,living_room,44
prod7409,painting,living_room,79
prod7410,table,dining_room,98
prod7411,shears,yard,47
prod7412,shed,yard,70
prod7413,lawnmower,yard,15
prod7414,chair,dining_room,67
prod7415,shears,yard,59
prod7416,rug,living_room,55
prod7417,shovel,yard,98
prod7418,ladder,yard,90
prod7419,chair,dining_room,33
prod7420,shears,yard,19
prod7421,shed,yard,79
prod7422,painting,living_room,56
prod7423,shovel,yard,21
prod7424,chair,dining_room,88
prod7425,shovel,yard,49
prod7426,shed,yard,88
prod7427,lawnmower,yard,54
prod7428,shears,yard,38
prod7429,chair,dining_room,7
prod7430,rug,living_room,97
prod7431,table,dining_room,9
prod7432,ladder,yard,47
prod7433,shears,yard,68
prod7434,ladder,yard,47
prod7435,table,dining_room,95
prod7436,lawnmower,yard,18
prod7437,painting,living_room,4
prod7438,shears,yard,62
prod7439,desk,office,33
prod7440,painting,living_room,92
prod7441,painting,living_room,17
prod7442,ladder,yard,9
prod7443,shovel,yard,88
prod7444,chair,dining_room,90
prod7445,shed,yard,60
prod7446,painting,living_room,47
prod7447,chair,dining_room,68
prod7448,painting,living_room,81
prod7449,shed,yard,64
prod7450,rug,living_room,49
prod7451,ladder,yard,56
prod7452,chair,dining_room,5
prod7453,lamp,living_room,35
prod7454,table,dining_room,63
prod7455,shears,yard,88
prod7456,chair,dining_room,91
prod7457,shears,yard,92
prod7458,shovel,yard,27
prod7459,lamp,living_room,44
prod7460,lawnmower,yard,20
prod7461,table,dining_room,82
prod7462,lawnmower,yard,66
prod7463,shed,yard,16
prod7464,lamp,living_room,57
prod7465,table,dining_room,70
prod7466,shed,yard,41
prod7467,rug,living_room,75
prod7468,shovel,yard,42
prod7469,table,dining_room,75
prod7470,lamp,living_room,96
prod7471,lawnmower,yard,25
prod7472,shovel,yard,85
prod7473,lamp,living_room,45
prod7474,chair,dining_room,88
prod7475,rug,living_room,56
prod7476,lamp,living_room,90
prod7477,desk,office,8
prod7478,table,dining_room,27
prod7479,lawnmower,yard,42
prod7480,painting,living_room,84
prod7481,desk,office,67
prod7482,sofa,living_room,76
prod7483,sofa,living_room,7
prod7484,shovel,yard,18
prod7485,shed,yard,46
prod7486,shovel,yard,23
prod7487,desk,office,54
prod7488,shed,yard,25
prod7489,rug,living_room,98
prod7490,lawnmower,yard,68
prod7491,shovel,yard,40
prod7492,painting,living_room,6
prod7493,ladder,yard,46
prod7494,lamp,living_room,98
prod7495,painting,living_room,72
prod7496,rug,living_room,81
prod7497,ladder,yard,70
prod7498,painting,living_room,87
prod7499,lawnmower,yard,65
prod7500,table,dining_room,31
prod7501,lawnmower,yard,36
prod7502,painting,living_room,17
prod7503,rug,living_room,59
prod7504,sofa,living_room,69
prod7505,painting,living_room,85
prod7506,shed,yard,35
prod7507,table,dining_room,77
prod7508,painting,living_room,80
prod7509,rug,living_room,54
prod7510,painting,living_room,41
prod7511,lawnmower,yard,87
prod7512,sofa,living_room,96
prod7513,desk,office,65
prod7514,chair,dining_room,1
prod7515,sofa,living_room,76
prod7516,shed,yard,18
prod7517,rug,living_room,73
prod7518,table,dining_room,8
prod7519,sofa,living_room,57
prod7520,shed,yard,51
prod7521,rug,living_room,63
prod7522,ladder,yard,4
prod7523,table,dining_room,64
prod7524,ladder,yard,42
prod7525,painting,living_room,33
prod7526,rug,living_room,73
prod7527,shears,yard,30
prod7528,lawnmower,yard,91
prod7529,desk,office,17
prod7530,table,dining_room,21
prod7531,rug,living_room,2
prod7532,lawnmower,yard,18
prod7533,ladder,yard,43
prod7534,sofa,living_room,88
prod7535,shears,yard,21
prod7536,rug,living_room,36
prod7537,rug,living_room,95
prod7538,lamp,living_room,53
prod7539,lamp,living_room,55
prod7540,table,dining_room,71
prod7541,rug,living_room,77
prod7542,sofa,living_room,92
prod7543,shovel,yard,70
prod7544,lawnmower,yard,18
prod7545,shed,yard,72
prod7546,lawnmower,yard,99
prod7547,ladder,yard,25
prod7548,table,dining_room,74
prod7549,desk,office,45
prod7550,chair,dining_room,90
prod7551,shovel,yard,34
prod7552,table,dining_room,85
prod7553,shears,yard,62
prod7554,desk,office,50
prod7555,shovel,yard,0
prod7556,sofa,living_room,91
prod7557,chair,dining_room,9
prod7558,shovel,yard,65
prod7559,shovel,yard,44
prod7560,shed,yard,74
prod7561,shears,yard,75
prod7562,painting,living_room,10
prod7563,lamp,living_room,50
prod7564,lamp,living_room,39
prod7565,shovel,yard,96
prod7566,ladder,yard,66
prod7567,lamp,living_room,85
prod7568,lawnmower,yard,38
prod7569,lawnmower,yard,55
prod7570,desk,office,25
prod7571,lawnmower,yard,25
prod7572,shears,yard,27
prod7573,shears,yard,22
prod7574,desk,office,87
prod7575,shears,yard,53
prod7576,ladder,yard,4
prod7577,table,dining_room,2
prod7578,ladder,yard,45
prod7579,lawnmower,yard,2
prod7580,painting,living_room,16
prod7581,table,dining_room,29
prod7582,ladder,yard,32
prod7583,ladder,yard,48
prod7584,lamp,living_room,40
prod7585,chair,dining_room,62
prod7586,rug,living_room,24
prod7587,table,dining_room,69
prod7588,shed,yard,65
prod7589,table,dining_room,31
prod7590,lawnmower,yard,99
prod7591,lamp,living_room,66
prod7592,painting,living_room,2
prod7593,lawnmower,yard,73
prod7594,sofa,living_room,6
prod7595,shed,yard,32
prod7596,ladder,yard,20
prod7597,shed,yard,25
prod7598,ladder,yard,70
prod7599,lamp,living_room,68
prod7600,lawnmower,yard,25
prod7601,rug,living_room,91
prod7602,shed,yard,57
prod7603,ladder,yard,17
prod7604,lawnmower,yard,25
prod7605,chair,dining_room,25
prod7606,ladder,yard,93
prod7607,shears,yard,52
prod7608,shovel,yard,33
prod7609,desk,office,2
prod7610,sofa,living_room,5
prod7611,painting,living_room,18
prod7612,painting,living_room,1
prod7613,table,dining_room,89
prod7614,table,dining_room,10
prod7615,painting,living_room,73
prod7616,rug,living_room,89
prod7617,chair,dining_room,44
prod7618,rug,living_room,6
prod7619,sofa,living_room,41
prod7620,shed,yard,2
prod7621,painting,living_room,14
prod7622,painting,living_room,86
prod7623,table,dining_room,54
prod7624,sofa,living_room,33
prod7625,lawnmower,yard,94
prod7626,chair,dining_room,16
prod7627,rug,living_room,85
prod7628,rug,living_room,12
prod7629,sofa,living_room,92
prod7630,lamp,living_room,34
prod7631,chair,dining_room,14
prod7632,painting,living_room,33
prod7633,shed,yard,66
prod7634,sofa,living_room,69
prod7635,desk,office,90
prod7636,painting,living_room,48
prod7637,ladder,yard,79
prod7638,rug,living_room,75
prod7639,shovel,yard,91
prod7640,shed,yard,67
prod7641,shovel,yard,38
prod7642,lamp,living_room,44
prod7643,shovel,yard,36
prod7644,lawnmower,yard,81
prod7645,rug,living_room,82
prod7646,lamp,living_room,100
prod7647,lamp,living_room,31
prod7648,desk,office,19
prod7649,rug,living_room,32
prod7650,ladder,yard,43
prod7651,shed,yard,42
prod7652,chair,dining_room,23
prod7653,chair,dining_room,86
prod7654,shovel,yard,9
prod7655,painting,living_room,85
prod7656,shovel,yard,36
prod7657,shears,yard,44
prod7658,shears,yard,60
prod7659,desk,office,11
prod7660,shears,yard,4
prod7661,shovel,yard,80
prod7662,lamp,living_room,69
prod7663,rug,living_room,5
prod7664,desk,office,46
prod7665,rug,living_room,46
prod7666,desk,office,31
prod7667,desk,office,73
prod7668,lawnmower,yard,5
prod7669,painting,living_room,46
prod7670,shed,yard,36
prod7671,chair,dining_room,64
prod7672,shovel,yard,75
prod7673,painting,living_room,18
prod7674,lawnmower,yard,96
prod7675,table,dining_room,0
prod7676,shears,yard,2
prod7677,shovel,yard,53
prod7678,table,dining_room,65
prod7679,shed,yard,84
prod7680,chair,dining_room,6
prod7681,table,dining_room,40
prod7682,ladder,yard,20
prod7683,lawnmower,yard,89
prod7684,shovel,yard,19
prod7685,shears,yard,31
prod7686,lawnmower,yard,34
prod7687,sofa,living_room,8
prod7688,desk,office,89
prod7689,shed,yard,74
prod7690,shears,yard,25
prod7691,shovel,yard,77
prod7692,shed,yard,39
prod7693,chair,dining_room,30
prod7694,shears,yard,13
prod7695,shed,yard,43
prod7696,shovel,yard,14
prod7697,chair,dining_room,97
prod7698,desk,office,24
prod7699,desk,office,22
prod7700,chair,dining_room,92
prod7701,table,dining_room,92
prod7702,lamp,living_room,10
prod7703,ladder,yard,99
prod7704,lamp,living_room,75
prod7705,table,dining_room,98
prod7706,table,dining_room,10
prod7707,ladder,yard,82
prod7708,shovel,yard,75
prod7709,rug,living_room,99
prod7710,chair,dining_room,23
prod7711,shears,yard,58
prod7712,painting,living_room,91
prod7713,ladder,yard,46
prod7714,shed,yard,24
prod7715,desk,office,90
prod7716,lamp,living_room,83
prod7717,shovel,yard,94
prod7718,painting,living_room,38
prod7719,desk,office,57
prod7720,table,dining_room,51
prod7721,desk,office,81
prod7722,shears,yard,89
prod7723,chair,dining_room,74
prod7724,sofa,living_room,55
prod7725,lawnmower,yard,17
prod7726,shears,yard,34
prod7727,rug,living_room,85
prod7728,table,dining_room,67
prod7729,lamp,living_room,40
prod7730,lamp,living_room,93
prod7731,table,dining_room,6
prod7732,chair,dining_room,51
prod7733,lamp,living_room,84
prod7734,ladder,yard,40
prod7735,lamp,living_room,24
prod7736,painting,living_room,6
prod7737,shovel,yard,88
prod7738,shed,yard,6
prod7739,shed,yard,97
prod7740,sofa,living_room,62
prod7741,shovel,yard,53
prod7742,painting,living_room,16
prod7743,ladder,yard,46
prod7744,lamp,living_room,69
prod7745,shed,yard,21
prod7746,chair,dining_room,14
prod7747,shed,yard,85
prod7748,painting,living_room,21
prod7749,lawnmower,yard,88
prod7750,rug,living_room,79
prod7751,shears,yard,4
prod7752,painting,living_room,63
prod7753,rug,living_room,23
prod7754,rug,living_room,30
prod7755,shears,yard,82
prod7756,sofa,living_room,52
prod7757,lawnmower,yard,35
prod7758,sofa,living_room,43
prod7759,shovel,yard,96
prod7760,table,dining_room,45
prod7761,ladder,yard,24
prod7762,painting,living_room,89
prod7763,shovel,yard,19
prod7764,table,dining_room,99
prod7765,painting,living_room,31
prod7766,ladder,yard,29
prod7767,desk,office,25
prod7768,lamp,living_room,98
prod7769,shed,yard,22
prod7770,lamp,living_room,4
prod7771,shovel,yard,5
prod7772,painting,living_room,75
prod7773,desk,office,89
prod7774,painting,living_room,3
prod7775,painting,living_room,68
prod7776,painting,living_room,95
prod7777,shears,yard,71
prod7778,painting,living_room,32
prod7779,desk,office,47
prod7780,chair,dining_room,58
prod7781,rug,living_room,66
prod7782,lawnmower,yard,63
prod7783,shovel,yard,30
prod7784,ladder,yard,75
prod7785,shears,yard,98
prod7786,shed,yard,42
prod7787,lamp,living_room,69
prod7788,sofa,living_room,87
prod7789,sofa,living_room,27
prod7790,shears,yard,71
prod7791,shears,yard,40
prod7792,shovel,yard,86
prod7793,ladder,yard,9
prod7794,table,dining_room,40
prod7795,shovel,yard,17
prod7796,rug,living_room,29
prod7797,sofa,living_room,62
prod7798,ladder,yard,22
prod7799,rug,living_room,86
prod7800,painting,living_room,44
prod7801,sofa,living_room,28
prod7802,sofa,living_room,27
prod7803,chair,dining_room,90
prod7804,sofa,living_room,11
prod7805,desk,office,8
prod7806,desk,office,59
prod7807,painting,living_room,97
prod7808,rug,living_room,71
prod7809,ladder,yard,45
prod7810,shovel,yard,58
prod7811,table,dining_room,7
prod7812,rug,living_room,7
prod7813,shovel,yard,94
prod7814,sofa,living_room,45
prod7815,rug,living_room,49
prod7816,shears,yard,82
prod7817,shovel,yard,12
prod7818,rug,living_room,61
prod7819,shovel,yard,57
prod7820,painting,living_room,20
prod7821,chair,dining_room,88
prod7822,chair,dining_room,91
prod7823,chair,dining_room,39
prod7824,table,dining_room,56
prod7825,sofa,living_room,29
prod7826,shears,yard,29
prod7827,chair,dining_room,64
prod7828,shovel,yard,34
prod7829,shed,yard,66
prod7830,table,dining_room,79
prod7831,shed,yard,36
prod7832,chair,dining_room,21
prod7833,desk,office,5
prod7834,ladder,yard,21
prod7835,ladder,yard,37
prod7836,lawnmower,yard,18
prod7837,rug,living_room,43
prod7838,shed,yard,31
prod7839,shovel,yard,12
prod7840,shed,yard,54
prod7841,desk,office,20
prod7842,painting,living_room,93
prod7843,lamp,living_room,57
prod7844,rug,living_room,62
prod7845,shed,yard,19
prod7846,sofa,living_room,66
prod7847,shovel,yard,56
prod7848,shears,yard,8
prod7849,shed,yard,66
prod7850,painting,living_room,24
prod7851,chair,dining_room,34
prod7852,chair,dining_room,20
prod7853,shovel,yard,15
prod7854,ladder,yard,94
prod7855,rug,living_room,12
prod7856,chair,dining_room,35
prod7857,sofa,living_room,41
prod7858,ladder,yard,60
prod7859,rug,living_room,46
prod7860,shears,yard,25
prod7861,sofa,living_room,87
prod7862,painting,living_room,94
prod7863,chair,dining_room,63
prod7864,shovel,yard,69
prod7865,shovel,yard,1
prod7866,ladder,yard,48
prod7867,shed,yard,74
prod7868,rug,living_room,96
prod7869,lamp,living_room,49
prod7870,lamp,living_room,69
prod7871,rug,living_room,35
prod7872,lamp,living_room,38
prod7873,rug,living_room,82
prod7874,painting,living_room,20
prod7875,ladder,yard,39
prod7876,shears,yard,95
prod7877,lamp,living_room,39
prod7878,painting,living_room,77
prod7879,lawnmower,yard,23
prod7880,lawnmower,yard,74
prod7881,shears,yard,81
prod7882,desk,office,41
prod7883,shears,yard,54
prod7884,shovel,yard,27
prod7885,shears,yard,18
prod7886,rug,living_room,10
prod7887,shed,yard,50
prod7888,lawnmower,yard,98
prod7889,chair,dining_room,94
prod7890,lamp,living_room,37
prod7891,lamp,living_room,26
prod7892,shovel,yard,37
prod7893,painting,living_room,4
prod7894,shovel,yard,57
prod7895,lawnmower,yard,61
prod7896,sofa,living_room,87
prod7897,shears,yard,26
prod7898,rug,living_room,18
prod7899,desk,office,82
prod7900,chair,dining_room,41
prod7901,sofa,living_room,68
prod7902,shovel,yard,78
prod7903,shovel,yard,89
prod7904,painting,living_room,76
prod7905,painting,living_room,59
prod7906,lawnmower,yard,23
prod7907,table,dining_room,59
prod7908,shears,yard,90
prod7909,ladder,yard,0
prod7910,chair,dining_room,32
prod7911,shovel,yard,26
prod7912,shed,yard,95
prod7913,sofa,living_room,66
prod7914,table,dining_room,89
prod7915,sofa,living_room,91
prod7916,desk,office,73
prod7917,sofa,living_room,63
prod7918,table,dining_room,89
prod7919,rug,living_room,32
prod7920,table,dining_room,85
prod7921,sofa,living_room,2
prod7922,lawnmower,yard,23
prod7923,sofa,living_room,28
prod7924,desk,office,37
prod7925,chair,dining_room,29
prod7926,shed,yard,70
prod7927,rug,living_room,28
prod7928,table,dining_room,16
prod7929,chair,dining_room,31
prod7930,desk,office,4
prod7931,shovel,yard,14
prod7932,shed,yard,82
prod7933,lamp,living_room,24
prod7934,ladder,yard,91
prod7935,shears,yard,18
prod7936,rug,living_room,88
prod7937,desk,office,13
prod7938,shovel,yard,41
prod7939,rug,living_room,4
prod7940,shears,yard,32
prod7941,sofa,living_room,44
prod7942,shed,yard,6
prod7943,shed,yard,33
prod7944,table,dining_room,83
prod7945,ladder,yard,37
prod7946,table,dining_room,62
prod7947,painting,living_room,54
prod7948,shears,yard,55
prod7949,lamp,living_room,62
prod7950,lamp,living_room,34
prod7951,sofa,living_room,82
prod7952,lawnmower,yard,14
prod7953,lamp,living_room,31
prod7954,table,dining_room,54
prod7955,sofa,living_room,7
prod7956,table,dining_room,16
prod7957,lamp,living_room,48
prod7958,shed,yard,53
prod7959,rug,living_room,72
prod7960,painting,living_room,79
prod7961,sofa,living_room,5
prod7962,painting,living_room,64
prod7963,lamp,living_room,64
prod7964,shears,yard,78
prod7965,table,dining_room,35
prod7966,ladder,yard,24
prod7967,lamp,living_room,17
prod7968,table,dining_room,77
prod7969,shovel,yard,10
prod7970,shovel,yard,33
prod7971,sofa,living_room,9
prod7972,desk,office,60
prod7973,lamp,living_room,96
prod7974,table,dining_room,0
prod7975,desk,office,81
prod7976,shears,yard,8
prod7977,desk,office,75
prod7978,sofa,living_room,35
prod7979,lamp,living_room,65
prod7980,rug,living_room,92
prod7981,rug,living_room,91
prod7982,lamp,living_room,37
prod7983,ladder,yard,83
prod7984,table,dining_room,67
prod7985,chair,dining_room,40
prod7986,desk,office,80
prod7987,painting,living_room,31
prod7988,shears,yard,44
prod7989,desk,office,3
prod7990,lawnmower,yard,66
prod7991,shovel,yard,74
prod7992,desk,office,54
prod7993,ladder,yard,21
prod7994,painting,living_room,78
prod7995,shears,yard,76
prod7996,shears,yard,34
prod7997,shovel,yard,28
prod7998,shears,yard,17
prod7999,shed,yard,11
prod8000,lawnmower,yard,13
prod8001,sofa,living_room,71
prod8002,lamp,living_room,100
prod8003,table,dining_room,2
prod8004,shovel,yard,17
prod8005,shed,yard,9
prod8006,sofa,living_room,37
prod8007,ladder,yard,3
prod8008,lawnmower,yard,22
prod8009,rug,living_room,42
prod8010,table,dining_room,82
prod8011,lamp,living_room,73
prod8012,sofa,living_room,55
prod8013,lamp,living_room,76
prod8014,painting,living_room,12
prod8015,sofa,living_room,28
prod8016,shovel,yard,89
prod8017,lawnmower,yard,68
prod8018,table,dining_room,98
prod8019,shed,yard,12
prod8020,ladder,yard,89
prod8021,lamp,living_room,81
prod8022,desk,office,73
prod8023,rug,living_room,40
prod8024,shears,yard,83
prod8025,lamp,living_room,63
prod8026,lawnmower,yard,9
prod8027,table,dining_room,2
prod8028,rug,living_room,81
prod8029,lamp,living_room,74
prod8030,chair,dining_room,62
prod8031,rug,living_room,66
prod8032,lamp,living_room,81
prod8033,shed,yard,11
prod8034,lawnmower,yard,3
prod8035,lawnmower,yard,56
prod8036,shovel,yard,44
prod8037,desk,office,60
prod8038,table,dining_room,24
prod8039,chair,dining_room,36
prod8040,table,dining_room,55
prod8041,ladder,yard,87
prod8042,painting,living_room,16
prod8043,chair,dining_room,74
prod8044,table,dining_room,44
prod8045,shears,yard,55
prod8046,lawnmower,yard,71
prod8047,sofa,living_room,56
prod8048,painting,living_room,35
prod8049,shears,yard,25
prod8050,ladder,yard,26
prod8051,chair,dining_room,75
prod8052,lamp,living_room,55
prod8053,shovel,yard,42
prod8054,desk,office,91
prod8055,rug,living_room,23
prod8056,desk,office,41
prod8057,chair,dining_room,23
prod8058,painting,living_room,60
prod8059,shovel,yard,70
prod8060,lawnmower,yard,54
prod8061,rug,living_room,60
prod8062,shears,yard,27
prod8063,painting,living_room,20
prod8064,table,dining_room,56
prod8065,shears,yard,93
prod8066,rug,living_room,62
prod8067,table,dining_room,93
prod8068,rug,living_room,37
prod8069,chair,dining_room,96
prod8070,shed,yard,1
prod8071,shears,yard,20
prod8072,table,dining_room,11
prod8073,rug,living_room,19
prod8074,lamp,living_room,18
prod8075,shed,yard,80
prod8076,painting,living_room,99
prod8077,shovel,yard,100
prod8078,table,dining_room,5
prod8079,lawnmower,yard,53
prod8080,chair,dining_room,47
prod8081,table,dining_room,40
prod8082,lamp,living_room,32
prod8083,ladder,yard,1
prod8084,shears,yard,23
prod8085,sofa,living_room,31
prod8086,shed,yard,59
prod8087,lawnmower,yard,41
prod8088,painting,living_room,67
prod8089,ladder,yard,26
prod8090,lawnmower,yard,80
prod8091,table,dining_room,96
prod8092,shears,yard,3
prod8093,desk,office,71
prod8094,rug,living_room,34
prod8095,table,dining_room,12
prod8096,shears,yard,35
prod8097,shovel,yard,65
prod8098,chair,dining_room,45
prod8099,rug,living_room,98
prod8100,shed,yard,96
prod8101,rug,living_room,8
prod8102,shears,yard,19
prod8103,lawnmower,yard,4
prod8104,table,dining_room,46
prod8105,table,dining_room,79
prod8106,table,dining_room,23
prod8107,lamp,living_room,47
prod8108,table,dining_room,56
prod8109,lawnmower,yard,15
prod8110,table,dining_room,72
prod8111,lawnmower,yard,52
prod8112,shed,yard,6
prod8113,painting,living_room,36
prod8114,desk,office,41
prod8115,shovel,yard,96
prod8116,rug,living_room,78
prod8117,rug,living_room,61
prod8118,shears,yard,100
prod8119,shed,yard,9
prod8120,chair,dining_room,7
prod8121,painting,living_room,54
prod8122,shed,yard,11
prod8123,chair,dining_room,49
prod8124,table,dining_room,48
prod8125,rug,living_room,64
prod8126,painting,living_room,66
prod8127,shears,yard,25
prod8128,shears,yard,57
prod8129,rug,living_room,5
prod8130,desk,office,6
prod8131,sofa,living_room,30
prod8132,table,dining_room,8
prod8133,rug,living_room,42
prod8134,lawnmower,yard,20
prod8135,painting,living_room,73
prod8136,chair,dining_room,76
prod8137,lawnmower,yard,76
prod8138,rug,living_room,6
prod8139,shears,yard,1
prod8140,ladder,yard,86
prod8141,lamp,living_room,82
prod8142,lawnmower,yard,11
prod8143,table,dining_room,40
prod8144,sofa,living_room,30
prod8145,sofa,living_room,39
prod8146,desk,office,29
prod8147,table,dining_room,5
prod8148,shed,yard,28
prod8149,table,dining_room,69
prod8150,chair,dining_room,90
prod8151,table,dining_room,10
prod8152,chair,dining_room,38
prod8153,shears,yard,35
prod8154,shovel,yard,30
prod8155,rug,living_room,73
prod8156,painting,living_room,14
prod8157,lamp,living_room,68
prod8158,shed,yard,8
prod8159,shed,yard,34
prod8160,lamp,living_room,88
prod8161,sofa,living_room,13
prod8162,shed,yard,42
prod8163,chair,dining_room,22
prod8164,shears,yard,28
prod8165,sofa,living_room,0
prod8166,chair,dining_room,52
prod8167,rug,living_room,63
prod8168,shed,yard,57
prod8169,shears,yard,3
prod8170,chair,dining_room,74
prod8171,shovel,yard,26
prod8172,shed,yard,5
prod8173,lawnmower,yard,43
prod8174,shears,yard,67
prod8175,lamp,living_room,92
prod8176,table,dining_room,6
prod8177,table,dining_room,84
prod8178,lamp,living_room,37
prod8179,lawnmower,yard,66
prod8180,sofa,living_room,67
prod8181,shears,yard,93
prod8182,desk,office,2
prod8183,shears,yard,86
prod8184,desk,office,34
prod8185,table,dining_room,70
prod8186,desk,office,3
prod8187,lamp,living_room,62
prod8188,shears,yard,88
prod8189,sofa,living_room,76
prod8190,lawnmower,yard,68
prod8191,rug,living_room,96
prod8192,shed,yard,11
prod8193,rug,living_room,100
prod8194,desk,office,88
prod8195,shears,yard,97
prod8196,painting,living_room,7
prod8197,lawnmower,yard,16
prod8198,rug,living_room,44
prod8199,shovel,yard,43
prod8200,lawnmower,yard,63
prod8201,painting,living_room,0
prod8202,painting,living_room,1
prod8203,rug,living_room,24
prod8204,ladder,yard,13
prod8205,painting,living_room,72
prod8206,desk,office,87
prod8207,table,dining_room,5
prod8208,shovel,yard,71
prod8209,shears,yard,73
prod8210,shears,yard,34
prod8211,lamp,living_room,62
prod8212,shears,yard,39
prod8213,sofa,living_room,48
prod8214,painting,living_room,97
prod8215,shovel,yard,49
prod8216,painting,living_room,19
prod8217,painting,living_room,99
prod8218,sofa,living_room,49
prod8219,lawnmower,yard,6
prod8220,shears,yard,63
prod8221,shears,yard,32
prod8222,sofa,living_room,69
prod8223,desk,office,71
prod8224,desk,office,67
prod8225,sofa,living_room,27
prod8226,lamp,living_room,99
prod8227,table,dining_room,60
prod8228,lamp,living_room,7
prod8229,rug,living_room,35
prod8230,lamp,living_room,95
prod8231,ladder,yard,83
prod8232,lawnmower,yard,67
prod8233,ladder,yard,9
prod8234,shovel,yard,61
prod8235,rug,living_room,2
prod8236,ladder,yard,41
prod8237,lamp,living_room,31
prod8238,table,dining_room,26
prod8239,painting,living_room,63
prod8240,desk,office,55
prod8241,shovel,yard,11
prod8242,painting,living_room,80
prod8243,desk,office,32
prod8244,shovel,yard,48
prod8245,painting,living_room,13
prod8246,lawnmower,yard,2
prod8247,table,dining_room,87
prod8248,shed,yard,4
prod8249,shovel,yard,6
prod8250,desk,office,91
prod8251,table,dining_room,2
prod8252,table,dining_room,86
