rental_id,user_id,product_id,quantity_rented,start_date,end_date
7303,CID1834,PID4100,1,2012-08-13,2013-06-14
7304,CID2039,PID0217,3,2010-02-12,2010-12-17
7305,CID1117,PID7226,13,2013-01-01,2022-05-01
7306,CID7245,PID5685,2,2015-06-28,2019-02-27
7307,CID2409,PID7211,4,2016-10-01,2022-10-22
7308,CID7247,PID3963,17,2018-06-19,2020-07-30
7309,CID4557,PID7965,3,2018-10-19,2022-05-23
7310,CID0921,PID4692,18,2013-07-05,2022-09-19
7311,CID7495,PID4385,4,2012-10-21,2012-12-12
7312,CID3347,PID2417,4,2011-04-27,2018-07-19
7313,CID3205,PID7268,12,2012-01-12,2022-12-13
7314,CID4796,PID8135,25,2010-12-29,2012-06-13
7315,CID9204,PID4574,2,2015-11-23,2022-06-15
7316,CID7335,PID5631,12,2013-03-25,2023-01-17
7317,CID6406,PID3904,3,2013-01-31,2014-10-08
7318,CID9309,PID5352,3,2012-10-13,2019-04-21
7319,CID8984,PID6258,2,2018-07-09,2020-02-06
7320,CID5715,PID2194,3,2013-06-16,2013-11-20
7321,CID7022,PID8185,4,2018-11-16,2023-02-28
7322,CID9577,PID3630,24,2010-12-23,2020-02-04
7323,CID6211,PID8120,22,2014-07-02,2014-10-04
7324,CID9764,PID2967,3,2014-09-04,2015-09-06
7325,CID2774,PID2364,3,2012-08-06,2013-05-08
7326,CID8649,PID0150,3,2013-10-23,2020-03-07
7327,CID6547,PID3410,21,2019-07-16,2019-11-06
7328,CID1729,PID1475,20,2017-01-23,2022-08-22
7329,CID3525,PID5374,25,2013-05-23,2015-11-01
7330,CID2196,PID0671,10,2012-12-25,2021-04-01
7331,CID4291,PID0479,2,2010-07-09,2018-11-09
7332,CID2450,PID6791,3,2019-10-14,2021-08-07
7333,CID4075,PID3467,25,2016-09-17,2022-04-24
7334,CID6241,PID5904,21,2015-05-20,2015-10-23
7335,CID2502,PID9436,11,2011-10-29,2013-10-29
7336,CID4919,PID3895,3,2019-08-02,2021-07-14
7337,CID5489,PID4616,3,2016-05-05,2018-04-06
7338,CID3489,PID6941,2,2017-02-09,2018-03-27
7339,CID2787,PID3231,3,2016-05-30,2016-08-13
7340,CID7082,PID6233,25,2011-12-22,2019-08-08
7341,CID9765,PID2214,1,2011-06-19,2012-02-05
7342,CID4317,PID2024,3,2018-05-09,2020-08-23
7343,CID9057,PID6385,1,2012-09-19,2021-08-14
7344,CID2376,PID8286,1,2010-04-22,2023-03-04
7345,CID4849,PID4218,4,2017-11-27,2018-10-06
7346,CID8471,PID6037,22,2017-07-13,2018-05-06
7347,CID0145,PID4006,21,2012-07-27,2020-11-02
7348,CID7597,PID2991,2,2011-08-21,2021-05-31
7349,CID8164,PID6296,2,2010-04-30,2010-11-05
7350,CID4517,PID0565,4,2017-04-15,2018-11-27
7351,CID8527,PID4396,11,2013-07-24,2015-02-03
7352,CID6221,PID7738,25,2019-10-02,2021-01-22
7353,CID8784,PID9074,10,2015-01-09,2016-09-19
7354,CID0546,PID1126,1,2012-05-17,2014-11-22
7355,CID4493,PID6254,1,2016-12-29,2017-03-05
7356,CID0465,PID7193,21,2017-06-21,2020-10-26
7357,CID3152,PID5359,2,2010-07-19,2021-04-19
7358,CID9210,PID5165,1,2016-09-04,2020-08-10
7359,CID6347,PID0785,13,2014-01-06,2018-03-09
7360,CID3407,PID3106,11,2016-03-29,2018-11-26
7361,CID6201,PID8066,10,2018-03-07,2022-05-19
7362,CID4128,PID4915,3,2013-11-02,2018-08-12
7363,CID5497,PID5702,2,2019-04-25,2022-11-03
7364,CID0716,PID7424,23,2017-10-22,2022-09-07
7365,CID4935,PID7104,1,2017-08-21,2020-07-06
7366,CID2321,PID7442,25,2014-05-17,2021-02-14
7367,CID2498,PID5322,25,2011-12-17,2012-06-20
7368,CID4592,PID1587,2,2012-09-09,2013-09-14
7369,CID3518,PID4687,2,2017-06-21,2021-11-21
7370,CID6538,PID8807,1,2016-08-26,2021-05-23
7371,CID8486,PID0809,3,2017-10-19,2022-04-12
7372,CID2052,PID8202,1,2016-10-06,2017-11-13
7373,CID1947,PID0236,14,2017-12-07,2020-03-13
7374,CID3235,PID0714,1,2011-10-21,2018-03-11
7375,CID5953,PID2984,16,2015-07-02,2020-02-20
7376,CID8331,PID3550,12,2013-11-29,2015-03-14
7377,CID4198,PID3875,23,2018-06-13,2019-09-03
7378,CID6592,PID0808,19,2011-12-01,2021-04-17
7379,CID8953,PID1177,11,2013-10-25,2020-10-17
7380,CID7279,PID5107,4,2016-11-15,2019-11-10
7381,CID6560,PID2662,18,2018-08-14,2020-03-23
7382,CID1167,PID5327,12,2019-07-13,2020-01-16
7383,CID7668,PID1529,20,2010-03-15,2017-07-29
7384,CID3790,PID7901,17,2011-05-02,2013-05-15
7385,CID6274,PID5021,21,2018-09-29,2020-08-26
7386,CID5349,PID3332,1,2012-10-18,2012-11-18
7387,CID6274,PID6343,3,2019-12-20,2023-04-02
7388,CID2557,PID1056,11,2017-05-13,2022-06-29
7389,CID9725,PID1433,10,2010-11-21,2021-12-10
7390,CID6321,PID5684,4,2014-10-13,2018-05-31
7391,CID1806,PID8688,1,2010-04-05,2014-07-04
7392,CID2394,PID2407,3,2014-10-02,2022-11-08
7393,CID4504,PID4098,21,2010-03-09,2010-11-10
7394,CID6752,PID9839,4,2012-05-04,2018-04-03
7395,CID4444,PID0915,20,2019-01-03,2021-09-27
7396,CID5257,PID8623,14,2010-11-06,2014-12-17
7397,CID1027,PID9360,21,2015-09-08,2022-02-12
7398,CID0886,PID6383,20,2014-08-08,2016-07-18
7399,CID6637,PID3474,12,2012-12-16,2021-12-04
7400,CID9263,PID7119,3,2010-07-13,2014-11-03
7401,CID9981,PID4923,2,2010-06-21,2015-11-12
7402,CID7235,PID3714,16,2011-02-03,2021-10-10
7403,CID3512,PID3950,13,2011-06-03,2020-02-18
7404,CID7408,PID0407,25,2017-02-16,2020-12-01
7405,CID7729,PID7014,4,2018-10-06,2019-11-27
7406,CID9479,PID7307,3,2012-05-25,2012-09-03
7407,CID1449,PID7159,14,2011-10-25,2017-05-25
7408,CID3915,PID8953,1,2018-08-20,2022-01-03
7409,CID4943,PID2291,14,2010-09-26,2020-10-07
7410,CID8695,PID5127,19,2016-01-12,2021-04-26
7411,CID2080,PID9574,3,2011-04-16,2013-06-20
7412,CID3912,PID2683,3,2016-09-11,2020-09-03
7413,CID4416,PID5651,23,2010-10-06,2016-03-07
7414,CID2809,PID9182,20,2011-09-18,2015-04-02
7415,CID5747,PID0224,2,2017-04-07,2022-10-08
7416,CID8248,PID9130,2,2014-06-10,2022-11-26
7417,CID5159,PID3900,11,2011-11-24,2022-11-05
7418,CID4025,PID8609,23,2018-05-19,2020-01-22
7419,CID6444,PID4073,18,2017-07-03,2023-01-12
7420,CID3653,PID7365,1,2018-04-12,2018-09-04
7421,CID0279,PID1835,21,2015-06-09,2021-08-05
7422,CID7313,PID6908,13,2011-05-07,2016-08-23
7423,CID4625,PID4706,24,2016-05-09,2022-01-15
7424,CID3964,PID8950,3,2019-06-19,2022-07-19
7425,CID8460,PID6780,10,2016-12-01,2020-04-13
7426,CID8516,PID0668,16,2010-08-11,2018-09-22
7427,CID1938,PID5739,3,2017-04-27,2020-09-01
7428,CID9567,PID7487,2,2010-12-13,2023-01-01
7429,CID8539,PID8694,14,2017-04-11,2018-05-03
7430,CID7961,PID7649,3,2014-04-13,2015-11-12
7431,CID2486,PID1399,2,2016-02-24,2022-09-05
7432,CID7106,PID9628,22,2012-03-07,2014-04-30
7433,CID5001,PID0500,3,2019-03-18,2023-02-18
7434,CID7114,PID9706,18,2018-05-19,2018-05-29
7435,CID1195,PID2027,3,2015-08-18,2022-03-04
7436,CID2274,PID7454,3,2011-11-18,2014-05-24
7437,CID8775,PID7418,16,2017-04-29,2019-04-14
7438,CID0349,PID8403,2,2014-07-14,2016-12-06
7439,CID6036,PID4224,14,2019-03-15,2019-10-26
7440,CID9916,PID0568,2,2012-12-28,2019-01-04
7441,CID3981,PID4992,10,2013-09-27,2016-12-18
7442,CID9757,PID0101,4,2015-02-24,2018-05-22
7443,CID1391,PID4386,4,2014-12-30,2017-02-19
7444,CID2116,PID9758,12,2014-03-04,2017-09-18
7445,CID4578,PID4731,3,2016-08-13,2021-06-20
7446,CID3361,PID9412,4,2018-12-01,2022-04-03
7447,CID2548,PID6982,13,2017-10-18,2019-02-03
7448,CID2932,PID8636,25,2016-12-25,2019-01-20
7449,CID2819,PID0564,14,2016-02-25,2016-06-22
7450,CID7775,PID5351,1,2011-07-13,2018-11-17
7451,CID5963,PID4420,13,2013-05-27,2019-10-26
7452,CID2158,PID1714,3,2019-07-22,2019-12-15
7453,CID3947,PID3909,2,2016-02-28,2018-08-19
7454,CID3451,PID1521,2,2017-10-08,2019-02-23
7455,CID6676,PID0064,16,2014-01-04,2019-03-05
7456,CID0673,PID9277,17,2011-08-02,2017-10-30
7457,CID3019,PID1253,2,2018-10-19,2021-04-26
7458,CID4526,PID7583,20,2015-11-21,2021-02-13
7459,CID1567,PID4823,4,2015-10-12,2023-02-28
7460,CID0458,PID0203,23,2016-12-17,2020-08-05
7461,CID4353,PID6573,4,2012-01-13,2012-05-06
7462,CID7163,PID0466,2,2012-03-17,2022-11-26
7463,CID9408,PID9893,2,2014-05-05,2017-10-24
7464,CID3509,PID7277,2,2019-12-14,2020-11-04
7465,CID5378,PID8773,10,2011-02-26,2013-03-22
7466,CID6108,PID3130,25,2013-10-07,2014-03-18
7467,CID0677,PID3576,22,2015-04-05,2022-08-23
7468,CID8119,PID1510,12,2010-03-22,2019-01-06
7469,CID6026,PID4526,24,2010-07-23,2021-02-07
7470,CID5176,PID1052,14,2016-05-25,2019-06-04
7471,CID2885,PID9158,1,2017-01-19,2020-07-20
7472,CID9900,PID4660,11,2012-07-03,2019-04-20
7473,CID3664,PID4499,3,2010-05-12,2013-05-16
7474,CID6492,PID7438,2,2011-05-13,2015-12-08
7475,CID3412,PID7426,3,2017-11-11,2020-07-23
7476,CID7335,PID6305,1,2019-06-21,2022-04-27
7477,CID6301,PID9973,18,2013-11-21,2017-05-20
7478,CID6535,PID1246,10,2014-05-05,2016-11-25
7479,CID9125,PID9774,10,2016-04-13,2021-11-10
7480,CID8877,PID0360,25,2015-06-16,2019-06-28
7481,CID6258,PID7975,19,2016-06-18,2017-02-04
7482,CID2262,PID7972,2,2019-03-02,2023-02-04
7483,CID9813,PID7160,10,2011-06-26,2020-10-09
7484,CID0116,PID2827,25,2011-03-29,2020-01-15
7485,CID0734,PID2819,1,2020-01-21,2021-06-11
7486,CID1905,PID6987,14,2017-03-17,2021-06-14
7487,CID7061,PID9640,2,2016-12-21,2020-08-01
7488,CID4597,PID1739,2,2016-07-23,2021-09-09
7489,CID0485,PID8337,1,2014-08-24,2015-01-18
7490,CID3116,PID6108,4,2019-01-13,2023-03-22
7491,CID0905,PID5314,1,2014-08-18,2022-11-16
7492,CID5077,PID8232,3,2018-06-28,2021-03-30
7493,CID7135,PID3926,4,2017-03-24,2018-02-02
7494,CID7888,PID9078,13,2014-03-18,2019-03-11
7495,CID3068,PID0610,13,2012-01-24,2017-06-08
7496,CID9578,PID7750,23,2015-10-27,2019-05-18
7497,CID1622,PID0223,2,2014-11-15,2021-06-19
7498,CID2013,PID8044,1,2010-11-21,2021-07-07
7499,CID9317,PID0414,1,2013-12-30,2013-12-31
7500,CID9202,PID2406,2,2013-12-16,2018-01-08
7501,CID7355,PID1389,2,2015-09-05,2019-10-07
7502,CID9924,PID3542,3,2015-04-17,2023-03-27
7503,CID5750,PID0148,3,2017-06-02,2022-07-28
7504,CID6260,PID9548,1,2016-04-30,2019-09-27
7505,CID6584,PID8701,3,2011-09-01,2016-11-03
7506,CID0351,PID2488,4,2011-09-26,2022-04-16
7507,CID1442,PID1067,20,2016-08-20,2021-12-20
7508,CID7568,PID0133,13,2019-04-01,2021-01-08
7509,CID3782,PID1175,2,2013-01-31,2019-03-31
7510,CID1893,PID0903,24,2016-02-15,2020-07-04
7511,CID1145,PID5579,17,2012-03-21,2013-01-10
7512,CID6721,PID2181,24,2015-07-29,2017-09-15
7513,CID9248,PID8539,20,2010-07-04,2014-08-31
7514,CID8346,PID1763,18,2019-09-11,2020-01-27
7515,CID2681,PID1930,4,2011-12-16,2020-02-13
7516,CID6585,PID2668,23,2014-09-30,2018-09-02
7517,CID6004,PID7932,4,2015-04-02,2016-11-22
7518,CID0275,PID0891,16,2019-09-13,2020-11-17
7519,CID4399,PID7458,15,2013-05-25,2020-06-29
7520,CID8184,PID2883,2,2018-06-27,2020-08-16
7521,CID1332,PID9377,20,2017-05-20,2020-08-13
7522,CID7528,PID2858,12,2011-05-05,2019-06-30
7523,CID0675,PID0366,4,2018-04-21,2020-08-17
7524,CID2307,PID5876,4,2015-07-05,2019-11-04
7525,CID4193,PID8766,20,2015-09-27,2021-12-25
7526,CID4360,PID2890,2,2018-03-03,2022-11-20
7527,CID8746,PID9609,1,2014-05-25,2016-09-28
7528,CID8702,PID6607,15,2016-04-18,2021-04-11
7529,CID5983,PID2930,3,2018-01-29,2018-04-24
7530,CID7249,PID6456,1,2015-10-02,2018-02-14
7531,CID3115,PID1982,14,2015-03-26,2016-07-19
7532,CID1483,PID3391,17,2015-08-02,2019-01-20
7533,CID9509,PID0848,3,2018-10-19,2019-11-28
7534,CID7247,PID5489,22,2011-03-04,2019-08-25
7535,CID7641,PID7440,3,2016-07-09,2020-01-14
7536,CID2529,PID7520,25,2013-12-24,2016-07-28
7537,CID3764,PID8370,1,2019-04-03,2020-08-23
7538,CID8945,PID6793,2,2013-07-27,2015-04-10
7539,CID0598,PID8074,2,2015-01-25,2017-12-31
7540,CID3735,PID3063,2,2015-07-14,2018-12-13
7541,CID5026,PID5851,3,2015-07-01,2015-11-18
7542,CID3491,PID3440,23,2011-08-24,2019-09-15
7543,CID1555,PID0717,13,2016-04-22,2017-05-04
7544,CID2133,PID9429,3,2019-09-14,2023-02-08
7545,CID8438,PID4887,25,2014-06-03,2017-03-14
7546,CID1465,PID0916,24,2014-12-06,2021-10-13
7547,CID1898,PID0842,15,2016-04-03,2018-12-15
7548,CID6255,PID3932,16,2017-04-17,2021-11-26
7549,CID7547,PID9036,3,2015-05-05,2020-12-20
7550,CID9540,PID2141,2,2014-08-08,2021-02-09
7551,CID9138,PID1137,16,2013-03-07,2020-12-03
7552,CID7019,PID5198,18,2011-11-05,2020-04-28
7553,CID5028,PID6321,15,2015-02-02,2016-10-03
7554,CID3841,PID4054,23,2013-07-18,2014-08-06
7555,CID0358,PID3076,3,2014-11-17,2016-02-10
7556,CID0417,PID0550,4,2012-12-16,2018-10-31
7557,CID2603,PID6077,3,2019-05-01,2019-07-11
7558,CID0385,PID5591,1,2015-04-18,2015-12-20
7559,CID2990,PID5500,2,2011-02-14,2018-11-16
7560,CID1778,PID3134,15,2017-06-19,2018-11-12
7561,CID8864,PID9019,3,2014-04-28,2015-11-19
7562,CID2300,PID3540,2,2017-05-10,2018-08-26
7563,CID9973,PID2152,4,2019-07-28,2022-12-09
7564,CID0695,PID2160,1,2016-04-01,2018-11-24
7565,CID1562,PID2513,2,2019-08-17,2020-04-20
7566,CID1846,PID0567,23,2017-05-03,2018-07-17
7567,CID0656,PID4066,23,2011-11-09,2014-06-23
7568,CID9022,PID4726,18,2010-06-08,2018-05-19
7569,CID9568,PID8977,1,2019-11-19,2022-11-21
7570,CID3720,PID2595,2,2013-09-29,2021-02-06
7571,CID8250,PID5865,21,2010-04-10,2016-12-25
7572,CID5021,PID1727,17,2014-05-17,2016-04-18
7573,CID6684,PID1571,13,2018-02-17,2020-02-20
7574,CID4084,PID5199,2,2014-03-02,2022-01-21
7575,CID7739,PID3133,18,2019-05-25,2022-08-29
7576,CID1537,PID5704,14,2017-09-14,2023-01-29
7577,CID8686,PID4701,13,2019-04-12,2019-08-30
7578,CID2549,PID6100,3,2013-01-18,2013-01-27
7579,CID6820,PID9214,1,2018-04-11,2018-08-30
7580,CID5735,PID8920,3,2019-12-10,2021-11-24
7581,CID0291,PID3715,4,2017-11-28,2019-11-27
7582,CID6687,PID0695,24,2013-04-30,2014-06-07
7583,CID5425,PID5639,10,2014-09-27,2015-03-17
7584,CID7873,PID1722,4,2015-11-06,2018-02-27
7585,CID5874,PID0475,20,2015-04-03,2018-11-29
7586,CID4386,PID4787,23,2013-08-24,2019-11-27
7587,CID7983,PID4253,10,2016-10-27,2019-11-20
7588,CID2461,PID1114,3,2016-11-28,2022-07-19
7589,CID9078,PID3425,4,2010-01-16,2013-03-21
7590,CID2933,PID8354,2,2016-08-15,2019-12-15
7591,CID9499,PID4647,23,2015-04-16,2022-08-11
7592,CID4971,PID6743,3,2018-08-05,2022-02-06
7593,CID0215,PID9745,3,2018-03-23,2018-06-03
7594,CID8364,PID4374,1,2017-05-22,2021-07-11
7595,CID8048,PID9646,23,2012-01-21,2012-06-07
7596,CID8702,PID1707,25,2012-07-12,2015-02-21
7597,CID4426,PID4812,25,2015-08-20,2017-11-06
7598,CID0930,PID7209,4,2011-10-15,2022-04-28
7599,CID1677,PID7890,3,2015-05-14,2022-03-07
7600,CID1335,PID1086,10,2016-05-30,2023-02-19
7601,CID8942,PID4200,2,2017-09-18,2021-04-16
7602,CID2095,PID5526,3,2015-03-23,2019-08-02
7603,CID7173,PID9956,25,2010-07-22,2012-06-24
7604,CID0960,PID8813,2,2017-05-04,2017-08-23
7605,CID8490,PID6020,17,2012-12-19,2019-05-11
7606,CID1133,PID0989,20,2013-12-21,2020-02-22
7607,CID4630,PID5718,15,2013-01-31,2017-07-05
7608,CID8370,PID0956,2,2018-03-19,2018-10-11
7609,CID3783,PID2334,15,2010-05-12,2020-09-02
7610,CID7283,PID6312,25,2019-01-30,2022-12-19
7611,CID7097,PID9716,1,2018-09-13,2019-11-27
7612,CID0276,PID1576,19,2013-09-10,2015-05-31
7613,CID5947,PID3211,14,2017-09-13,2023-03-05
7614,CID0250,PID3895,22,2014-12-29,2017-12-29
7615,CID8482,PID2154,15,2011-04-19,2017-10-29
7616,CID5859,PID5499,12,2012-03-21,2015-04-10
7617,CID6658,PID3442,2,2014-05-29,2019-02-10
7618,CID0796,PID7611,2,2011-10-26,2014-05-10
7619,CID4939,PID6511,4,2012-07-02,2022-02-04
7620,CID2681,PID9917,13,2010-05-09,2014-03-08
7621,CID3815,PID6154,4,2018-08-31,2022-04-09
7622,CID2206,PID9754,17,2019-12-29,2021-10-10
7623,CID1599,PID7195,2,2017-11-13,2019-11-20
7624,CID8265,PID1691,18,2014-07-04,2020-05-29
7625,CID2034,PID3065,1,2013-04-22,2014-08-01
7626,CID8000,PID3109,2,2012-12-11,2023-03-14
7627,CID6282,PID8007,4,2018-06-15,2021-06-22
7628,CID4743,PID5619,4,2013-12-10,2019-12-21
7629,CID8749,PID2090,19,2019-01-16,2020-06-21
7630,CID0560,PID1987,22,2012-12-19,2019-01-16
7631,CID0200,PID6859,1,2019-12-25,2021-01-24
7632,CID0949,PID9599,2,2013-09-04,2014-01-25
7633,CID3260,PID2730,1,2013-06-20,2019-06-20
7634,CID6195,PID7327,1,2010-12-14,2020-05-28
7635,CID8053,PID9144,12,2013-04-13,2014-05-22
7636,CID7066,PID4064,11,2017-04-18,2019-02-12
7637,CID0066,PID1285,14,2010-08-31,2016-09-21
7638,CID7669,PID7424,1,2010-11-05,2019-10-23
7639,CID3895,PID4002,3,2019-01-18,2022-01-18
7640,CID8595,PID7836,2,2012-08-07,2013-07-04
7641,CID5367,PID6501,23,2016-12-18,2019-06-07
7642,CID0500,PID5473,1,2014-02-08,2022-11-28
7643,CID6972,PID3993,4,2017-01-08,2019-02-20
7644,CID6687,PID5438,25,2010-05-22,2021-08-28
7645,CID3789,PID8783,25,2010-12-23,2012-08-11
7646,CID0324,PID4976,21,2011-11-06,2015-11-01
7647,CID5973,PID7607,21,2016-05-19,2020-12-29
7648,CID3913,PID3000,16,2017-10-28,2021-11-02
7649,CID2504,PID1103,1,2016-07-17,2018-09-23
7650,CID6593,PID3676,3,2016-05-12,2020-01-25
7651,CID8235,PID9637,2,2010-05-07,2016-01-28
7652,CID8768,PID4160,15,2011-02-02,2017-11-21
7653,CID4504,PID0412,4,2010-02-19,2022-01-08
7654,CID8999,PID7179,2,2015-11-23,2019-10-24
7655,CID7405,PID6908,19,2013-01-26,2015-09-20
7656,CID1389,PID4959,16,2013-10-22,2022-12-29
7657,CID6497,PID0276,20,2016-09-10,2020-10-04
7658,CID1943,PID5431,1,2019-05-30,2020-12-04
7659,CID8619,PID6830,18,2014-03-02,2021-12-31
7660,CID1024,PID5281,3,2013-05-21,2014-01-10
7661,CID7119,PID5069,18,2012-05-09,2017-05-02
7662,CID9274,PID6811,3,2012-03-09,2016-10-08
7663,CID1782,PID9147,4,2015-11-19,2017-11-06
7664,CID5384,PID0111,2,2016-02-04,2019-01-06
7665,CID5870,PID0809,4,2013-10-22,2020-08-15
7666,CID4837,PID4300,3,2012-07-13,2020-04-03
7667,CID5021,PID9701,24,2015-09-01,2019-04-29
7668,CID2653,PID2103,19,2013-06-25,2023-01-20
7669,CID5493,PID1125,4,2013-05-12,2014-06-11
7670,CID2912,PID3201,4,2010-05-04,2020-05-21
7671,CID3997,PID4153,12,2016-07-01,2018-03-28
7672,CID7354,PID6070,4,2016-01-26,2018-12-13
7673,CID8367,PID2529,19,2017-09-22,2017-10-13
7674,CID1812,PID9063,4,2018-09-09,2018-09-20
7675,CID7325,PID6467,13,2017-05-02,2019-02-23
7676,CID3463,PID0438,2,2011-07-22,2020-05-20
7677,CID3941,PID6231,22,2020-01-05,2020-05-15
7678,CID1317,PID9436,16,2019-03-25,2021-08-02
7679,CID9090,PID0417,3,2015-07-23,2018-12-26
7680,CID4855,PID3611,1,2010-04-18,2012-07-31
7681,CID6483,PID5443,23,2018-10-13,2019-07-31
7682,CID8674,PID9377,14,2012-10-31,2020-09-14
7683,CID3908,PID0166,3,2018-03-30,2022-02-25
7684,CID2782,PID4361,4,2016-09-26,2021-04-17
7685,CID5825,PID8694,4,2018-10-02,2022-05-16
7686,CID7833,PID3117,2,2017-05-28,2023-01-07
7687,CID9041,PID8231,15,2018-05-15,2019-05-30
7688,CID3897,PID3039,16,2012-09-29,2023-02-25
7689,CID9793,PID7471,11,2012-08-28,2018-10-10
7690,CID4961,PID4994,20,2012-06-19,2015-08-18
7691,CID8613,PID9104,10,2011-06-17,2014-10-12
7692,CID8677,PID3346,22,2010-01-15,2022-05-03
7693,CID5584,PID6597,4,2011-08-13,2020-08-17
7694,CID3494,PID5672,1,2018-03-01,2022-01-27
7695,CID5581,PID2973,24,2019-02-01,2021-09-27
7696,CID6748,PID0926,2,2011-01-24,2017-11-18
7697,CID4859,PID7091,25,2019-12-01,2020-05-03
7698,CID5775,PID1734,3,2018-05-15,2020-01-26
7699,CID1871,PID9367,19,2014-10-14,2022-08-09
7700,CID4272,PID5821,25,2019-10-02,2019-10-10
7701,CID8806,PID3585,22,2012-06-05,2016-04-28
7702,CID5025,PID9890,4,2017-01-28,2020-03-29
7703,CID8680,PID3044,2,2010-05-13,2014-08-21
7704,CID3713,PID9843,2,2017-01-25,2018-10-14
7705,CID8656,PID7807,22,2016-01-01,2016-12-31
7706,CID6395,PID7312,3,2015-03-20,2018-05-27
7707,CID5532,PID4162,19,2015-09-04,2015-11-12
7708,CID2143,PID4448,1,2017-11-25,2021-12-19
7709,CID4255,PID2247,24,2020-03-05,2021-05-21
7710,CID1114,PID4315,20,2018-09-09,2021-05-30
7711,CID8984,PID6915,1,2014-01-20,2021-01-31
7712,CID5243,PID9770,24,2019-10-12,2020-07-29
7713,CID7409,PID3487,3,2013-05-04,2019-01-24
7714,CID0148,PID5794,2,2011-04-10,2012-08-25
7715,CID8561,PID3652,1,2017-01-21,2019-07-06
7716,CID2376,PID7043,1,2018-12-19,2020-04-26
7717,CID0736,PID9517,12,2016-01-19,2020-02-10
7718,CID6633,PID8710,1,2019-03-12,2021-12-20
7719,CID3199,PID6509,4,2010-10-19,2021-10-04
7720,CID0553,PID8615,19,2015-06-15,2021-07-13
7721,CID3809,PID7570,2,2011-05-11,2022-06-14
7722,CID3995,PID2214,3,2019-09-17,2020-10-13
7723,CID2236,PID3207,19,2018-05-26,2020-12-04
7724,CID5164,PID3149,2,2016-10-28,2022-06-27
7725,CID8577,PID9247,3,2017-11-08,2021-12-16
7726,CID7713,PID6862,14,2013-03-06,2015-02-15
7727,CID5211,PID3332,1,2016-03-14,2020-12-26
7728,CID1774,PID7194,21,2019-12-23,2022-02-18
7729,CID0983,PID4821,25,2013-02-02,2018-03-13
7730,CID1118,PID8016,2,2011-07-16,2022-10-21
7731,CID1541,PID2263,14,2017-07-17,2020-11-17
7732,CID5980,PID7434,2,2014-11-26,2016-10-02
7733,CID5437,PID3265,2,2015-06-11,2017-11-22
7734,CID5659,PID7165,24,2010-03-21,2011-10-01
7735,CID5831,PID6351,2,2012-09-09,2017-06-14
7736,CID8172,PID6912,4,2019-06-13,2022-01-18
7737,CID3342,PID1126,2,2012-04-01,2020-10-03
7738,CID5851,PID2115,18,2015-04-26,2015-10-15
7739,CID8904,PID2304,3,2012-08-03,2016-11-21
7740,CID2768,PID0778,1,2010-04-06,2023-03-06
7741,CID1592,PID4599,2,2016-12-30,2017-11-15
7742,CID2406,PID8736,2,2018-10-01,2021-09-19
7743,CID0083,PID5873,3,2018-06-14,2019-10-02
7744,CID0191,PID5958,3,2015-04-20,2018-08-16
7745,CID0547,PID2776,11,2012-06-30,2017-04-17
7746,CID8683,PID9371,21,2019-11-04,2020-12-20
7747,CID8153,PID4496,24,2018-03-04,2018-09-11
7748,CID9345,PID0215,15,2010-05-06,2013-04-25
7749,CID5013,PID4628,4,2016-01-20,2020-08-09
7750,CID9846,PID7965,1,2016-03-21,2016-05-17
7751,CID1285,PID7958,4,2016-06-06,2017-02-15
7752,CID4295,PID7132,20,2012-01-31,2021-09-01
7753,CID6810,PID6078,3,2011-12-03,2020-02-06
7754,CID9724,PID0769,3,2014-12-07,2014-12-20
7755,CID9235,PID7025,22,2011-11-09,2013-11-16
7756,CID0220,PID1418,10,2017-06-24,2019-12-08
7757,CID9844,PID3465,4,2013-09-03,2022-11-06
7758,CID4906,PID4836,25,2017-12-24,2019-02-03
7759,CID7363,PID6196,11,2019-08-28,2021-08-14
7760,CID1829,PID6600,3,2010-04-22,2020-10-27
7761,CID7841,PID2124,17,2013-10-01,2021-05-05
7762,CID1520,PID3567,19,2011-01-09,2012-02-15
7763,CID8333,PID8457,21,2010-04-22,2016-03-31
7764,CID2533,PID2548,13,2015-09-25,2023-03-25
7765,CID3128,PID6419,1,2016-04-28,2022-08-28
7766,CID6669,PID2697,12,2019-09-29,2021-08-13
7767,CID2215,PID4794,3,2016-08-29,2022-08-03
7768,CID4884,PID6990,19,2011-11-21,2017-05-01
7769,CID9551,PID2629,3,2013-01-21,2017-06-28
7770,CID9286,PID5145,13,2013-04-13,2021-09-16
7771,CID2125,PID8477,21,2015-01-30,2016-07-19
7772,CID6345,PID3754,17,2017-10-08,2020-05-02
7773,CID7880,PID0854,21,2017-09-11,2018-03-11
7774,CID4993,PID4404,23,2012-01-28,2012-05-21
7775,CID0418,PID8704,3,2014-05-08,2019-11-13
7776,CID6223,PID8907,4,2011-06-03,2013-10-03
7777,CID2459,PID6055,4,2016-08-02,2018-05-30
7778,CID5518,PID5485,1,2014-04-11,2015-04-25
7779,CID6908,PID4139,2,2010-04-26,2014-06-17
7780,CID8942,PID8839,21,2010-04-18,2021-03-31
7781,CID3641,PID4700,2,2011-07-29,2018-10-27
7782,CID6568,PID9618,22,2015-04-16,2017-04-23
7783,CID7362,PID2934,16,2016-02-25,2023-02-11
