product_id, description, product_type, quantity
prod39306,tpoSsfhUelziFnV,furniture,1
prod39307,NwsltHDodhuBUFr,furniture,9
prod39308,YnjTTMRheSotRQx,electronics,6
prod39309,lMNVvQYTSTHIMKF,appliances,12
prod39310,IrCygTZMeuAmkTh,appliances,14
prod39311,KccMwYyXlayoCDr,furniture,9
prod39312,foxHkvAiWzuuszy,furniture,7
prod39313,jlrOKULOdaIDOvq,electronics,6
prod39314,KqosBTvLrBxWoZL,appliances,7
prod39315,ccmAqTAaYBoqhOE,electronics,1
prod39316,JHOZpVwmlsdnHfk,appliances,5
prod39317,xajtAUkmwwwgLBU,appliances,5
prod39318,bigZtLdCJuAiqvT,furniture,8
prod39319,YmPWSSltAgpthEg,electronics,5
prod39320,mCBaDKyOGWNMIVv,furniture,11
prod39321,qyWSSUxJhVpxybs,furniture,1
prod39322,yQltRrPaFewSEXx,electronics,6
prod39323,IrcgDRDuGMrWcvO,appliances,6
prod39324,uaAfFVGgBZDtmyr,appliances,1
prod39325,ZLPPiTKDIgHYhER,electronics,3
prod39326,vhvttnYFHAARMsz,furniture,4
prod39327,hXUlHZuxgosURSP,furniture,5
prod39328,qlxdArvEsVyhvQP,appliances,14
prod39329,gsOOFNdYdHcoVvF,electronics,12
prod39330,OBKiQMIhWumibVg,furniture,5
prod39331,wDNKwFuqsgIPTWs,electronics,14
prod39332,yFfPXPpRTDLuHtv,electronics,13
prod39333,mbegKnUormRRqhB,furniture,1
prod39334,APbrUtUrtjzzLyw,appliances,15
prod39335,keFxPmpvsvmAhtN,electronics,10
prod39336,BOpyWGolkvrvEzu,furniture,3
prod39337,WGBbqVEfCPFBzHx,electronics,7
prod39338,dOwppbmcNJqyHhF,electronics,9
prod39339,yNECxEWBPqqrtEz,electronics,12
prod39340,hTkmYHnXeqFzEDn,electronics,6
prod39341,uCspxNvvnoCFQnt,electronics,13
prod39342,FRSSQGgZzyjVRao,electronics,12
prod39343,ntfrgPfXWQfTrsG,appliances,3
prod39344,PrGUtdqZteGknvq,appliances,3
prod39345,ekxhJFTuYibEGDt,electronics,6
prod39346,MFHzQbazBJWJitv,appliances,10
prod39347,udTMeFdqaXNFdcN,furniture,5
prod39348,mxBaYlgmRDvOfHw,electronics,8
prod39349,uxWmKZSMOsoGjqm,appliances,14
prod39350,XbKcKENdvgoYiua,appliances,7
prod39351,NpRhqnMHTNmNHYv,appliances,12
prod39352,CVYzGIRZgzxbqBF,furniture,3
prod39353,HkiwHwMKvFHiUCW,electronics,4
prod39354,ndyUuCvkxNQpIOb,furniture,11
prod39355,SoWOLzIjgAxrqkn,furniture,15
prod39356,ojZoaiuWTvaJwdF,furniture,8
prod39357,hnYwPOkEECBZEtp,electronics,2
prod39358,qDizIPcpjBJKGPw,appliances,2
prod39359,ipcUlvdqcHCyenP,furniture,5
prod39360,rbPLuKprikDKLDo,furniture,4
prod39361,NUVMpejEjeruDSm,appliances,13
prod39362,hCStukekVifhHqI,appliances,4
prod39363,mrwRuoUpJEOLhBo,furniture,1
prod39364,ACugdCYCJNbggGP,appliances,8
prod39365,fNzFaUfYjqWcJLS,furniture,2
prod39366,csYqejDMpLYUJlr,electronics,3
prod39367,AUgJgeIpvBznguv,electronics,10
prod39368,jGIiQJaIIpBRLTv,appliances,9
prod39369,pedAVeFjJClikrr,furniture,8
prod39370,otTZqVGVomKBhwd,appliances,3
prod39371,KNdEhvBBkWgqThW,furniture,7
prod39372,gaazugmIVLJmHax,electronics,8
prod39373,DBBcBTAxelHeoqj,appliances,7
prod39374,GmOhLRHHgZNwMcJ,appliances,14
prod39375,dsOYvIEZbljmYai,furniture,8
prod39376,zOaamxbikZleLnN,electronics,9
prod39377,uUTZPnQevUCcTzU,electronics,3
prod39378,NmHADGtGEqRsbhA,electronics,15
prod39379,XvxbHrcRVSlZDzX,electronics,13
prod39380,cBDKvpCIeHdjnpw,appliances,8
prod39381,kakKyNhrWTqxPhp,appliances,13
prod39382,CcsgxoCyWKMSUQw,furniture,10
prod39383,wuIEoHVkiHCybbv,electronics,6
prod39384,uKDQZnDTNfYTDKJ,furniture,9
prod39385,VDalPdLATjPaYYy,electronics,10
prod39386,OMiKHfbUJtcKBFb,appliances,9
prod39387,aovVEgVynoSDIBv,electronics,6
prod39388,jFhVwwKZWfmRqsD,furniture,4
prod39389,OqNhxXYwONqcVLn,furniture,6
prod39390,AhpyucyyBStTnLy,appliances,4
prod39391,hPRIDlEAPeNWmSW,appliances,4
prod39392,ffFauoYXNhGAMUj,electronics,4
prod39393,TvCVohlSfglGmVe,electronics,15
prod39394,wDhzsfJOQGjglMm,appliances,1
prod39395,mHDIMNWYusPAdEK,furniture,2
prod39396,bkDXDOCOSgEqpgp,appliances,2
prod39397,YaFHcVNxjCquvpD,appliances,8
prod39398,voSpFWnvaGqvqoZ,electronics,9
prod39399,AXgtDSWnDCewtGZ,appliances,12
prod39400,nXhSqNMIHdjZPuD,appliances,1
prod39401,OIbGehnBKntcVzW,appliances,11
prod39402,dtxrhAmhPSqOPvH,electronics,10
prod39403,uptixwLRLYVRKIi,electronics,1
prod39404,TZfTtzlwyNrwcKk,electronics,15
prod39405,qLazTcrsGUQTgGJ,furniture,9
prod39406,EZswGIamJDRNEkn,electronics,2
prod39407,WbQxRRMqLXfWtdL,furniture,13
prod39408,QQGkVExHLjLLnRW,appliances,5
prod39409,fsdupaArNzRMmnG,electronics,10
prod39410,cFRDLGtOeswopwt,furniture,10
prod39411,DOAWFcTNMXznAlz,furniture,11
prod39412,fFldgzyVKLmMqfS,appliances,3
prod39413,yHLwUmMxqrosvNM,furniture,12
prod39414,lIORBoZLKyQkEch,appliances,12
prod39415,HvUmZdSMvdeWeQw,appliances,2
prod39416,bsGDgbNbeRyUIIf,furniture,1
prod39417,qViVnlHLiGhhGFL,furniture,9
prod39418,OKxGVVkjGMiMFLg,electronics,6
prod39419,hyzxQSyabkCTZcm,electronics,15
prod39420,HzQJjNNzSrJgSzk,appliances,12
prod39421,HXpTYXsKhERIQos,furniture,15
prod39422,cazkPwCTEwIDkNR,electronics,15
prod39423,dpjsQNEcdJFqXKM,appliances,15
prod39424,wglxFwsjIChEPUr,electronics,1
prod39425,XfaxGawitxJNFri,appliances,6
prod39426,EqTdearPCcOsUii,electronics,5
prod39427,EcuZAWSlwuJiYfA,electronics,10
prod39428,wyndkCRjSPJcZTV,electronics,4
prod39429,KxNidKcMFDYVIbT,appliances,4
prod39430,qsbvMwyfOQImJrX,electronics,6
prod39431,XjlREezNQqEvBaF,furniture,7
prod39432,MoTHabKvJSAuKbq,electronics,2
prod39433,vIhWFZUDhflkDYk,appliances,14
prod39434,vcZEpZDRyxRPRnF,electronics,3
prod39435,cIrlNwVMVyMNoIt,appliances,8
prod39436,DaytxmPoGrzgEdq,furniture,8
prod39437,tPGqNnuogyOESpu,furniture,6
prod39438,bVtgoUiaIGNsvdy,electronics,6
prod39439,sZKjYaPXugYgPtI,electronics,12
prod39440,hBhWItMgdzOBJCe,appliances,15
prod39441,tZSNsfXtYcPBVdF,furniture,14
prod39442,XERGoqDQednpmkC,appliances,1
prod39443,LUUtBAIcPyjrgrq,electronics,12
prod39444,XanBBJbzEyvlemF,furniture,14
prod39445,mTcljwYjaCixClu,appliances,7
prod39446,XYZiqAGCURYNevr,furniture,14
prod39447,axYZyRKANhtvNcP,furniture,8
prod39448,MGyQkAnUFlkUwdc,electronics,13
prod39449,eiYpYaqSJOZhOnl,electronics,12
prod39450,sHfutcycXovRqYU,appliances,6
prod39451,mkiEIftJdpwhUzW,furniture,11
prod39452,grrmZDVVKPhfKsw,electronics,14
prod39453,UpcvXDmnLRULzxD,furniture,7
prod39454,koViqWACRGaUwdS,furniture,8
prod39455,HOPJuCmAEpLDZtT,furniture,4
prod39456,BFisnGgZuifYbaD,furniture,1
prod39457,epbOHHEHTJleXeS,furniture,10
prod39458,MDTcXvVrKOyOysf,furniture,7
prod39459,dsXGRsyaaDlQMxt,furniture,8
prod39460,fpjmPEjLUTXPsWc,electronics,7
prod39461,DNcagVweiSpLuHF,appliances,6
prod39462,yohpFkNqxwzUUmq,electronics,10
prod39463,jwokoiOOSbvVZus,appliances,15
prod39464,ricARUhtlzQxHhW,electronics,11
prod39465,WJsaQidLTPRcMck,electronics,10
prod39466,ryKimFCXdUiszjF,furniture,14
prod39467,onvfoqjFuuozodA,appliances,7
prod39468,KUiBVMUJyseuFmc,furniture,15
prod39469,pIwPcbbuicPXeUZ,furniture,8
prod39470,CvzJTBtfbdHKFCl,furniture,6
prod39471,mMeskeNaxFZYhIZ,electronics,13
prod39472,wWEezoibTVyaYDo,electronics,13
prod39473,IKCEkmUHaDVFwET,electronics,11
prod39474,bJgsNCoMTYtrCdQ,appliances,6
prod39475,FVLJXszMkDYcLWV,furniture,12
prod39476,qUxVDSXaipJGdfC,appliances,8
prod39477,NjkSLLevTtCBUzf,electronics,6
prod39478,zqOrFVfmOtIViRH,furniture,2
prod39479,rnavsgYcuEppbyM,furniture,2
prod39480,QZTTofgyqBObnlJ,electronics,9
prod39481,hLDvOaziuYNDowx,furniture,6
prod39482,pdqCMxSpCosmCQl,electronics,11
prod39483,xAlxTMeAViOiLyv,appliances,12
prod39484,ZENIsLfFGnIjACV,electronics,6
prod39485,ryUbGJVjIXDSDcS,electronics,5
prod39486,zfjmiCliPxVwRXL,furniture,5
prod39487,JnxThorHqUHScSG,electronics,4
prod39488,tiNQaPVCOzmHxSs,appliances,8
prod39489,FEWtakFlnAJwhJS,electronics,8
prod39490,pRJSlTKpnVhJVrS,electronics,12
prod39491,VMOnHhQXAcbjOsB,appliances,8
prod39492,QtjIdHFogXMGogh,furniture,8
prod39493,hdSvDhEGcOFEPSq,electronics,10
prod39494,NTzhmWACydEYDaW,furniture,7
prod39495,CgOuhjGUuCRNrWK,furniture,13
prod39496,tcRndbjdamtoCRE,electronics,2
prod39497,ZoAQDUiCRcetkgL,electronics,13
prod39498,IriKETpjTXMPzqr,electronics,1
prod39499,eSfUuiRvgnCTQkH,electronics,6
prod39500,BhMMTzFitqkFNHm,appliances,2
prod39501,mzRrupwKqyGUGTP,furniture,8
prod39502,CXesnBJlEapfCTi,furniture,1
prod39503,KwlvRWOIXYkvXDI,electronics,13
prod39504,lJjPOSJfNLEbNWU,electronics,7
prod39505,itTIcVHiDzFbLiS,appliances,14
prod39506,eELZSyiktnekine,appliances,9
prod39507,pXnWvizkLBrgAmh,electronics,5
prod39508,WwhPcDhRsVrHsUQ,furniture,4
prod39509,FKmLtasgKdCwfxg,electronics,8
prod39510,yKkUQCKiIEQjAGg,appliances,10
prod39511,glqZSDOpfuogXnJ,electronics,2
prod39512,EWsPsUCbZjVhLQt,appliances,12
prod39513,yZfXDXcPHoNxGaK,appliances,5
prod39514,VDUnhHNdHomiMPf,furniture,15
prod39515,qDsEPgqXWWOJjxz,electronics,7
prod39516,TjSqdKkMZmNVXke,furniture,3
prod39517,PceNPAyIqzWUxxK,appliances,14
prod39518,ZPkgIdyImnpIpjL,electronics,15
prod39519,wAuOxBPCNbuVfpv,furniture,14
prod39520,FMokcTgMaRMyLyn,appliances,6
prod39521,NmetgvSgDBGKfmh,electronics,15
prod39522,XnsHtWrRuJIrDRw,appliances,6
prod39523,hNAxCmNXpijaboa,furniture,1
prod39524,bMwVvHzQhoWEpuR,appliances,7
prod39525,EKxrkofGjdMTqjt,electronics,11
prod39526,FhiuJNMgKsbcbUj,electronics,4
prod39527,ZYWETEIhLITUVbT,furniture,15
prod39528,qORfgPZXgjbrcln,electronics,13
prod39529,fGATtCirFKFqZMb,furniture,4
prod39530,dTCuQeiWYfdNIgf,furniture,6
prod39531,ffZZioROIFrFDvl,furniture,7
prod39532,AlfULgWDOMFyuPA,appliances,7
prod39533,mCzAUvnlMRANzQh,furniture,11
prod39534,UpLdfYRFitLHeDT,electronics,2
prod39535,fXiYMgKlRaIyiJH,furniture,2
prod39536,iEprYsEEeRzmwfR,appliances,1
prod39537,FnJlIJXtwiEAuXV,appliances,2
prod39538,OcmUHscebjgShXp,furniture,14
prod39539,kNjHVxlnszKsZtm,furniture,11
prod39540,CMDcVxqytgJTPGr,furniture,15
prod39541,WlyJcjsRcLLBwTA,electronics,5
prod39542,YOYVIAKeozDNVDC,furniture,4
prod39543,MhRaNZUIghJJfHR,appliances,1
prod39544,toJMUqGNGuwhKHg,furniture,5
prod39545,VJpQYCkmYXFAdtv,electronics,11
prod39546,wxCNkruuuRbmJbm,appliances,3
prod39547,LRYhsNWIGWwKxpL,electronics,11
prod39548,mRsQFpneCPKSyjd,appliances,8
prod39549,ulssjOplgauxvzu,appliances,2
prod39550,uuPMrCpLNaMIGhZ,furniture,13
prod39551,JzUvvihQXkBgEwJ,electronics,7
prod39552,rwyIgkfmvFAtYjZ,furniture,12
prod39553,IenhdMYuYQGfyYS,electronics,7
prod39554,UHbYvGALqHqUDJS,furniture,1
prod39555,fydwzHTYttZYado,appliances,6
prod39556,lUFOSQmMLLGYztI,electronics,11
prod39557,nUwImlEbMKHjAQe,furniture,10
prod39558,VtQZZjPougUWiTz,appliances,10
prod39559,mePUqjrFGnIiVyx,electronics,2
prod39560,vBMcfLhNMxUIqIl,furniture,9
prod39561,EJxEfwPkrrexUuj,electronics,11
prod39562,FRgALtrpyDWHlSH,furniture,11
prod39563,wIsABlWZluYYSvc,appliances,12
prod39564,VzmWaFEHrXtaThF,electronics,11
prod39565,bZASjRGgMtlxIAc,electronics,10
prod39566,pafBUVHgEFtiFlM,appliances,15
prod39567,IbNhDizrthvwhMl,furniture,1
prod39568,qQiKSExLsPwWXAP,furniture,1
prod39569,qmmkMfUOLUhePQw,furniture,9
prod39570,sIRmDkOSlkdmZtH,furniture,8
prod39571,CSBzflZlAvufqbq,furniture,5
prod39572,SUMMPSIRamUOTtu,appliances,10
prod39573,cQETWIKVQbCIURm,furniture,7
prod39574,hbFrKIeBqjdjhAB,furniture,10
prod39575,jfoURggxpFrIMVX,furniture,14
prod39576,EOlTQJddFOFwuuR,electronics,15
prod39577,eSBGtsZmCKgoJbA,furniture,4
prod39578,nWUzVdZMQEkpZrC,appliances,6
prod39579,HAiYRxLOuiftCjZ,appliances,10
prod39580,hhzQsHIAeyuWrZJ,appliances,2
prod39581,vXBsNARWMHvQBib,electronics,14
prod39582,alRFYDMCnSULDbX,appliances,10
prod39583,HBxAGFEzainzGCw,appliances,1
prod39584,QQnkiWZrDDbUHcF,appliances,8
prod39585,aJENFOisdlSurFm,electronics,6
prod39586,DFrzYfAoZPFhPQw,furniture,15
prod39587,VrOppyFUMiPHLXg,appliances,2
prod39588,AwIlUcZaXtPwnbp,furniture,5
prod39589,vJgmkLBssvtrjEN,furniture,9
prod39590,itxZUvQwypkZFZn,appliances,9
prod39591,uCDLulltSpPtLpP,appliances,5
prod39592,WzFIIvxYmaxKDCg,furniture,10
prod39593,iinNozNujxYaISr,electronics,7
prod39594,fBOvKmHkcYEIAPq,appliances,13
prod39595,fRKzVlUmlRmgcZT,furniture,3
prod39596,WKFcsEWAsxvZgQn,electronics,5
prod39597,WxbhnBYbWrvSrxD,electronics,4
prod39598,xRcrCKYEwrzUwEx,electronics,13
prod39599,GHViGLWfbAbFeBS,appliances,3
prod39600,xYSQiXjFWcQeyfb,furniture,4
prod39601,erSeszSdyajvnQm,furniture,2
prod39602,OhGnUTtuqXneDAU,furniture,13
prod39603,qSkzZCMSiPZKYLu,furniture,9
prod39604,PLmoNrpIvpdZznZ,furniture,9
prod39605,LBDCDNiYaDvehnj,electronics,6
prod39606,tLJQjTtNqiXhWRt,electronics,10
prod39607,WnlWfGHXJGABxhK,appliances,4
prod39608,RWzAWrpKuqIvkkC,furniture,4
prod39609,OMNUicsCTJvauoF,furniture,14
prod39610,GznUrVkVJeAHalz,electronics,3
prod39611,WNQCqtfCaKbwaWU,appliances,7
prod39612,DZkouBJXFIpjhlz,electronics,12
prod39613,YRvVAjEkGYxlxdq,electronics,10
prod39614,llAvliNqVGUtblC,appliances,12
prod39615,vyPYoMYczVHrkRb,electronics,15
prod39616,VaOQABTAlxlAllq,appliances,2
prod39617,TKtQKUiJfCwhAeL,electronics,3
prod39618,ZuKqNEwpcwDNtAp,furniture,13
prod39619,HdJslaDfHIneCwg,furniture,7
prod39620,DLJTsOPTtxjUtZu,electronics,12
prod39621,zVXkdGwXdzbdHyx,appliances,5
prod39622,UjytYNVvnKUaCEV,electronics,2
prod39623,iuFAMygjZDSGQlH,furniture,10
prod39624,MVYErVaNYivSWWz,appliances,11
prod39625,dBzZgICZOINIMzQ,furniture,14
prod39626,tweUNnBgTippeMQ,appliances,14
prod39627,VUtrslxnFdEpFVt,electronics,5
prod39628,yPtBjjeMWjUagMB,furniture,14
prod39629,RHSgPbnMjrPADuG,furniture,12
prod39630,UlzWpRtaldInIAT,furniture,11
prod39631,bskQZFknMLPjEoA,appliances,7
prod39632,LRFsjEpkSEJHYmy,electronics,14
prod39633,BEZcaIsZmNGObcw,appliances,14
prod39634,FNYxwoROQxXDzjd,electronics,14
prod39635,jxnYfVchMpBrtzz,electronics,8
prod39636,bIgmdWkAPuFNqDO,electronics,8
prod39637,okRujPTlpHMbNej,electronics,15
prod39638,FYfnHulmkgxHZeo,electronics,13
prod39639,LlHgMrQGfIsGzTj,furniture,12
prod39640,LQsInSpNOawrHeB,electronics,10
prod39641,pEWHOOLleemKjej,furniture,3
prod39642,nYzqsIAfNkxMgzj,electronics,8
prod39643,SoYKniSIJsQKoCx,furniture,8
prod39644,sxpfUwhHRsfPPaK,furniture,9
prod39645,DhlwGHervyylOrG,electronics,4
prod39646,AFWmONjOhdynpic,electronics,13
prod39647,PqRVjfTvQxLinoD,appliances,5
prod39648,WeaPxpzQAvMZHBB,furniture,7
prod39649,hNumIgBEIrGQRLu,electronics,2
prod39650,NIiTEVHGUwGcXpH,furniture,13
prod39651,porrpEPhxvKebcL,appliances,13
prod39652,RMBMCLzTUDtDLKj,furniture,3
prod39653,YtGVCVaVnJRUPuD,electronics,2
prod39654,leopcndbvndQDlp,furniture,3
prod39655,wdvxxwGJyjcIBnO,appliances,10
prod39656,VitTMrBmkyYFTNI,furniture,15
prod39657,VcfECwEOUCUKiFl,electronics,3
prod39658,GuuaIaJyOedrUcB,electronics,10
prod39659,OUsghQhQRYFkdDw,appliances,8
prod39660,bYSoNBYtGXKznHH,electronics,10
prod39661,AzIWLMilVXFPpdZ,appliances,12
prod39662,LZCEqDXgRKNblXo,appliances,15
prod39663,HgDcerTJWvfNtMX,furniture,2
prod39664,hjDGUzTCmtMCvbp,appliances,11
prod39665,PnpCwIzQKoNDHwh,electronics,11
prod39666,GBLosKNLJoWBRnl,furniture,8
prod39667,EeXvpxIHHMvzkjv,furniture,11
prod39668,MLWTSurHHtkNigE,electronics,9
prod39669,TRpFpehDeFiDbdg,electronics,9
prod39670,KAPFgCSKfIemvbY,appliances,9
prod39671,oQgyearVpXrrAnt,appliances,11
prod39672,QWFgYLxukrOIeQw,furniture,14
prod39673,rjeNWqtXThuMPMY,appliances,7
prod39674,tAuoXOaasbEyPOu,appliances,6
prod39675,ycohrcicEBDUssU,appliances,6
prod39676,GVUgIzDoXikhSuQ,electronics,1
prod39677,bMloRebyScNlKvu,appliances,6
prod39678,eyPefjwSTONWYAl,appliances,9
prod39679,IyToSLZwRviTMtO,appliances,2
prod39680,yRimVvqMHyIQaOK,electronics,7
prod39681,XdvOkhIkcIlmZub,electronics,4
prod39682,oEnnAUZPtfpsqlV,electronics,14
prod39683,lgDUZFmUgFjfUOx,electronics,4
prod39684,GzWxolqTgefWVBp,furniture,1
prod39685,FsIZvTInznSkAHn,furniture,6
prod39686,vkkbgXWWBYbXCYO,electronics,9
prod39687,uPuuoOrrJtqmTCy,appliances,11
prod39688,GQXCLIvdUULWWdc,electronics,11
prod39689,zcNEkTyaNGXNJvt,electronics,13
prod39690,OihzXnKtTPCuOwM,electronics,10
prod39691,rVXwoAWQiVhVJQZ,appliances,5
prod39692,srjROUBvGGUnKJC,electronics,1
prod39693,nvOizsKlRakMZAC,appliances,2
prod39694,WqmGiypHjYcXrrT,furniture,12
prod39695,iwtiCPluVMlkutf,appliances,4
prod39696,pBVFEUDRhcUgkNh,electronics,14
prod39697,uMucIEwlSCaZNKc,furniture,1
prod39698,NAjWTJSbIatmpZb,appliances,13
prod39699,uLuhONanGkhilrE,electronics,11
prod39700,CGkImwpaExCDcVs,electronics,12
prod39701,NMMAECIwRnRNKNj,electronics,4
prod39702,zWSPFiYdLVNlvrg,appliances,15
prod39703,SoSDxZYCwlVuYhk,furniture,3
prod39704,abNJnfEvwEKIZbM,electronics,12
prod39705,piAlYljJhrpYCaB,appliances,12
prod39706,XPeWLVBIjPOZxGS,electronics,8
prod39707,haJGSZHjdsUlYsl,furniture,2
prod39708,qBHaxUlonYNiYJl,electronics,5
prod39709,YcmFTVPGqueFEeW,furniture,10
prod39710,BLDpuLPgcSxoace,appliances,15
prod39711,yXEogoKKkmbXhJi,electronics,7
prod39712,wlvDbLogRsBryHh,electronics,11
prod39713,DOJRFDEZBgAmIrz,furniture,8
prod39714,ryEbRSEVtIXpeFb,electronics,1
prod39715,mPtvuUYZcGoClIv,furniture,6
prod39716,PmDiIkxDiaOrbpi,electronics,6
prod39717,zETnETjwZBVGNHF,appliances,13
prod39718,KMfoJMcyQYPnUcL,appliances,1
prod39719,iobziaHmyBTRZXc,furniture,1
prod39720,TlMKZJMVCHZKTgC,electronics,11
prod39721,XIaqfUSxYAVZdor,furniture,7
prod39722,LhBeISRAyAXATSt,electronics,1
prod39723,UyquNQOgMvbBjNY,electronics,11
prod39724,FnwfoUVmxCzAYKw,electronics,3
prod39725,gXqBZJmfuxDoeoj,furniture,13
prod39726,qcVyEpIIVGULomT,electronics,11
prod39727,khSlCeWWqSkmAin,electronics,15
prod39728,meMjPljQhckIxXn,appliances,10
prod39729,sYivEpMSCbxYrSQ,furniture,13
prod39730,FgGwXzKINOruEIe,appliances,1
prod39731,VfaskqbGxBdrnrD,electronics,7
prod39732,viLGysDtrwWjuVj,electronics,3
prod39733,eHiGFTxmbsGzqxP,appliances,2
prod39734,PCJoVrzeRsluWKm,appliances,9
prod39735,lWFGtMdZjWvZVAF,appliances,6
prod39736,TXVUvAdTZSNJBCc,furniture,2
prod39737,nInxKzWwaATfGlo,furniture,12
prod39738,ZIipaHQneXyTgVG,furniture,2
prod39739,bIQYKOwoindmeYo,appliances,4
prod39740,PTfhsxIcVhSLllP,furniture,13
prod39741,jYBriWMxVDbDlRC,furniture,10
prod39742,bgFHCIpVNQiaSSG,furniture,10
prod39743,FimvewPTVTEsuMC,appliances,4
prod39744,HEXceDUHeGEJuwq,furniture,6
prod39745,zXoHXqEePbWCNJW,electronics,6
prod39746,BlvMTbMxRvgHzIN,appliances,10
prod39747,khIPKZZiAOyebsJ,appliances,7
prod39748,pjpJQfxpHOFtTuj,electronics,13
prod39749,EOnwbvWcNGqoIed,electronics,9
prod39750,lTDfiJWmxjDWwBr,appliances,10
prod39751,GYJdWXZroRXETTv,electronics,2
prod39752,ZLnNzlbyBAQaFnO,furniture,13
prod39753,DVtSPvgRPfINTvo,appliances,15
prod39754,BFKmEwowtLgysNA,electronics,7
prod39755,IeARBEBpLRIeklb,appliances,3
prod39756,bIyecxfZMclISZe,appliances,9
prod39757,ititJvSLWavneXA,electronics,6
prod39758,pfnwIswTUqQiLYk,appliances,3
prod39759,uCEZwnWZBlTUORb,electronics,2
prod39760,dTrEVLIHNonbdwE,furniture,3
prod39761,WDfadEKxbscQhyC,furniture,13
prod39762,tQRzHLQcRpKfwqQ,furniture,8
prod39763,XaSeDXxkzFvPCVe,electronics,1
prod39764,XqshmkKWUUcDvXD,appliances,5
prod39765,egCtaXrIjDgxzZt,furniture,14
prod39766,SiogORvDtdLWwzj,appliances,7
prod39767,iiFFRoxJxnJXAGa,appliances,9
prod39768,CkAZzYtAkMBYCSS,appliances,2
prod39769,cwPubIXAuzACgbW,electronics,9
prod39770,yVByIxkdxJALbZG,appliances,11
prod39771,gHMaqWNnuOuTIPT,appliances,2
prod39772,oQFMJaViJuZobYX,furniture,12
prod39773,VAZkagNZnjLetUr,electronics,9
prod39774,ZrorOoLZZOhkSVK,electronics,2
prod39775,sVehmReZglOoGWJ,furniture,14
prod39776,cPEMVMOeKCRVXuG,appliances,14
prod39777,neGMlhXQxXKkAgM,electronics,15
prod39778,lFlRPhAaZLPyiZr,electronics,5
prod39779,JalFsxCDdYsWyrq,appliances,4
prod39780,FeazwwGupZfCkzS,furniture,15
prod39781,LxPCVjERdsHYtpR,furniture,11
prod39782,tjPCffHUYGRxnAT,appliances,9
prod39783,BDFIxlllOLfmEns,appliances,5
prod39784,qpNUbxcvMWAUMeD,furniture,7
prod39785,AfwcmlmyBMjNcov,appliances,7
prod39786,WRKZmxmfKyxIRgp,furniture,6
prod39787,HZmNNsYIhvQqpeW,furniture,6
prod39788,GXDZobgouLBmWPi,furniture,10
prod39789,pHkvfbfxhJCwZcE,appliances,8
prod39790,HicqUVwJQZgbDzG,furniture,1
prod39791,myDeufRXVrwmKlQ,furniture,8
prod39792,FQaOvElNyYMSjMB,electronics,11
prod39793,qFpvdbYyTyfoUDQ,electronics,13
prod39794,TKcoJmIcqkhHRtR,appliances,5
prod39795,nREYLTWEqhvmRoe,furniture,10
prod39796,QsRhKWfBagzYYgV,electronics,8
prod39797,OScpaDaudbcUCDU,appliances,10
prod39798,GuNFIrbNYXgOwmK,furniture,11
prod39799,MqwIiyMczmxItGK,furniture,2
prod39800,UXgLwDVgzzndkct,furniture,1
prod39801,tfgXbJYlvFJTjBe,furniture,9
prod39802,IAxfeXaDnwBvJli,electronics,8
prod39803,eSINymcQWzuXNmN,furniture,10
prod39804,JoACHMObONuJNhH,electronics,15
prod39805,rQiFSATamLTjlKb,furniture,4
prod39806,SiofFznbndTOKil,appliances,14
prod39807,idKpAUVDfoYPBtZ,electronics,4
prod39808,QkpbEXQZEHvLRBu,electronics,9
prod39809,NAQerSkkxMncazd,appliances,15
prod39810,ePRHyhgZAXbXDCw,furniture,8
prod39811,VeCEaXONKlCBVfJ,furniture,1
prod39812,suEVHVuLAnvcxin,furniture,6
prod39813,UvcXjsuSEmHmjoI,appliances,10
prod39814,MWzMfuvpCxEHFFf,appliances,3
prod39815,UocUpbqikIabauE,furniture,12
prod39816,KphsfcILrCDFOIz,appliances,14
prod39817,jcotRHFbaKtrWyJ,furniture,7
prod39818,jWHzgCbtZWSjoYf,electronics,15
prod39819,aALFlpCRGnPUtHk,appliances,11
prod39820,AAoUBFRxMGjrbdr,electronics,8
prod39821,wqrNUwDCEthfdej,furniture,3
prod39822,CDdXRMZspKifxuT,furniture,7
prod39823,uYSNGJDiBnARfFs,electronics,2
prod39824,MoCUBGjOHpmJDWm,electronics,3
prod39825,xBjgNNmxZNlYUOQ,electronics,1
prod39826,LRRYjFKhQJtMMkb,appliances,11
prod39827,NcAmxfLdfRrpHgV,appliances,5
prod39828,ImhVyVVJhVffPjE,appliances,3
prod39829,RosGUUVgFHjcGuX,furniture,6
prod39830,xbXrCAaiMnusLak,electronics,11
prod39831,EnGDjWHBxpVaRJA,furniture,11
prod39832,mzYSumGipreOGRP,furniture,5
prod39833,OJYNpMPkDcwTmJz,appliances,3
prod39834,hBGmpEsIGsoEMVN,appliances,5
prod39835,tUANORjrfNwxSPG,furniture,7
prod39836,mjcIveTgrDwNRxr,appliances,11
prod39837,HNpsyOpwKnpNhpJ,appliances,8
prod39838,ZcfhhKznFcLYxNj,furniture,12
prod39839,ojZqNZFWXRZfjLn,electronics,5
prod39840,QTSIjeDiinJzhhr,appliances,11
prod39841,BWVdcxyNFdphays,electronics,12
prod39842,cvCzjZXUQJppsLE,appliances,7
prod39843,DqmlsrGFBPKAnqh,appliances,2
