rental_id,customer_id,product_id,quantity
r75407,user661,prd947,7
r75408,user443,prd519,6
r75409,user141,prd720,2
r75410,user310,prd785,4
r75411,user481,prd105,2
r75412,user699,prd978,6
r75413,user302,prd127,1
r75414,user345,prd818,2
r75415,user372,prd421,5
r75416,user379,prd523,4
r75417,user208,prd198,6
r75418,user104,prd80,6
r75419,user960,prd478,5
r75420,user302,prd963,1
r75421,user149,prd199,1
r75422,user25,prd387,6
r75423,user364,prd96,1
r75424,user725,prd26,2
r75425,user882,prd846,3
r75426,user889,prd107,4
r75427,user161,prd616,6
r75428,user951,prd959,7
r75429,user398,prd685,7
r75430,user262,prd530,1
r75431,user339,prd464,4
r75432,user120,prd974,5
r75433,user253,prd413,5
r75434,user995,prd703,6
r75435,user931,prd289,3
r75436,user255,prd121,1
r75437,user737,prd992,3
r75438,user180,prd919,3
r75439,user766,prd73,4
r75440,user36,prd173,4
r75441,user399,prd743,7
r75442,user678,prd764,1
r75443,user514,prd966,5
r75444,user258,prd331,4
r75445,user958,prd851,3
r75446,user351,prd160,4
r75447,user204,prd665,2
r75448,user947,prd451,4
r75449,user518,prd11,4
r75450,user992,prd924,7
r75451,user827,prd510,7
r75452,user335,prd541,5
r75453,user86,prd644,7
r75454,user884,prd767,2
r75455,user848,prd190,4
r75456,user121,prd406,3
r75457,user703,prd93,5
r75458,user990,prd155,5
r75459,user381,prd965,5
r75460,user145,prd539,5
r75461,user511,prd322,7
r75462,user958,prd492,7
r75463,user14,prd253,6
r75464,user93,prd452,7
r75465,user809,prd250,5
r75466,user655,prd357,5
r75467,user94,prd434,6
r75468,user85,prd737,6
r75469,user157,prd268,5
r75470,user828,prd417,1
r75471,user689,prd821,1
r75472,user273,prd795,4
r75473,user644,prd763,6
r75474,user160,prd577,3
r75475,user30,prd241,1
r75476,user12,prd65,3
r75477,user569,prd103,3
r75478,user234,prd625,7
r75479,user14,prd302,4
r75480,user618,prd492,6
r75481,user868,prd285,3
r75482,user146,prd165,5
r75483,user761,prd770,6
r75484,user866,prd842,1
r75485,user272,prd84,3
r75486,user611,prd251,2
r75487,user49,prd156,5
r75488,user480,prd315,6
r75489,user676,prd499,1
r75490,user227,prd569,2
r75491,user554,prd80,2
r75492,user591,prd532,2
r75493,user867,prd298,6
r75494,user337,prd886,6
r75495,user66,prd280,3
r75496,user975,prd100,4
r75497,user353,prd137,2
r75498,user499,prd760,2
r75499,user793,prd316,2
r75500,user764,prd273,1
r75501,user974,prd873,7
r75502,user18,prd795,2
r75503,user580,prd815,4
r75504,user678,prd274,3
r75505,user224,prd38,3
r75506,user111,prd653,2
r75507,user506,prd337,1
r75508,user780,prd600,3
r75509,user217,prd127,1
r75510,user757,prd701,7
r75511,user66,prd766,6
r75512,user233,prd359,2
r75513,user11,prd502,3
r75514,user51,prd94,5
r75515,user40,prd691,6
r75516,user166,prd461,1
r75517,user714,prd158,7
r75518,user317,prd32,6
r75519,user16,prd375,1
r75520,user515,prd40,2
r75521,user655,prd734,6
r75522,user632,prd457,1
r75523,user397,prd440,7
r75524,user857,prd991,7
r75525,user303,prd20,3
r75526,user48,prd328,7
r75527,user662,prd796,7
r75528,user382,prd84,2
r75529,user334,prd254,1
r75530,user795,prd642,7
r75531,user195,prd356,6
r75532,user4,prd642,7
r75533,user962,prd844,3
r75534,user274,prd410,2
r75535,user857,prd632,5
r75536,user467,prd624,7
r75537,user482,prd566,4
r75538,user608,prd75,2
r75539,user898,prd380,6
r75540,user2,prd323,1
r75541,user953,prd969,4
r75542,user597,prd540,6
r75543,user880,prd57,5
r75544,user769,prd99,3
r75545,user442,prd776,2
r75546,user697,prd366,1
r75547,user379,prd764,6
r75548,user520,prd973,6
r75549,user578,prd159,1
r75550,user736,prd170,4
r75551,user639,prd704,5
r75552,user582,prd656,2
r75553,user776,prd1,6
r75554,user191,prd645,6
r75555,user923,prd948,2
r75556,user68,prd91,1
r75557,user702,prd868,6
r75558,user691,prd459,6
r75559,user162,prd850,4
r75560,user735,prd594,1
r75561,user158,prd184,2
r75562,user853,prd369,2
r75563,user174,prd794,3
r75564,user702,prd735,1
r75565,user878,prd802,1
r75566,user250,prd878,3
r75567,user371,prd669,4
r75568,user646,prd667,2
r75569,user887,prd95,7
r75570,user232,prd701,4
r75571,user897,prd545,4
r75572,user571,prd715,5
r75573,user709,prd896,2
r75574,user942,prd48,2
r75575,user532,prd207,7
r75576,user310,prd53,4
r75577,user117,prd15,3
r75578,user193,prd124,2
r75579,user452,prd269,3
r75580,user387,prd72,7
r75581,user174,prd403,4
r75582,user241,prd461,1
r75583,user154,prd66,4
r75584,user433,prd354,2
r75585,user871,prd521,4
r75586,user75,prd160,5
r75587,user403,prd635,1
r75588,user611,prd613,2
r75589,user228,prd257,5
r75590,user221,prd382,3
r75591,user131,prd124,6
r75592,user745,prd982,7
r75593,user158,prd671,6
r75594,user908,prd673,5
r75595,user672,prd669,7
r75596,user410,prd111,5
r75597,user616,prd594,4
r75598,user252,prd788,5
r75599,user257,prd716,5
r75600,user908,prd682,4
r75601,user259,prd79,6
r75602,user836,prd601,6
r75603,user323,prd151,3
r75604,user296,prd367,1
r75605,user862,prd266,1
r75606,user12,prd405,4
r75607,user876,prd497,5
r75608,user335,prd517,5
r75609,user803,prd575,3
r75610,user845,prd308,4
r75611,user193,prd902,7
r75612,user874,prd938,4
r75613,user317,prd464,3
r75614,user797,prd304,5
r75615,user577,prd168,5
r75616,user506,prd358,1
r75617,user652,prd143,5
r75618,user416,prd735,1
r75619,user159,prd979,3
r75620,user120,prd530,2
r75621,user359,prd428,2
r75622,user155,prd954,7
r75623,user58,prd761,5
r75624,user152,prd12,2
r75625,user161,prd112,7
r75626,user486,prd467,3
r75627,user201,prd296,3
r75628,user302,prd74,6
r75629,user103,prd740,4
r75630,user892,prd654,2
r75631,user219,prd105,4
r75632,user554,prd570,4
r75633,user483,prd691,3
r75634,user372,prd278,3
r75635,user498,prd446,2
r75636,user151,prd366,7
r75637,user495,prd258,3
r75638,user440,prd553,4
r75639,user597,prd981,3
r75640,user469,prd151,3
r75641,user813,prd845,4
r75642,user637,prd952,6
r75643,user917,prd861,4
r75644,user143,prd550,6
r75645,user715,prd409,3
r75646,user605,prd723,3
r75647,user245,prd606,5
r75648,user459,prd948,3
r75649,user606,prd574,1
r75650,user652,prd770,3
r75651,user985,prd922,5
r75652,user804,prd119,1
r75653,user481,prd522,5
r75654,user623,prd137,6
r75655,user470,prd573,7
r75656,user531,prd594,2
r75657,user635,prd394,4
r75658,user893,prd537,4
r75659,user115,prd58,4
r75660,user707,prd143,4
r75661,user107,prd462,3
r75662,user171,prd85,1
r75663,user242,prd32,6
r75664,user273,prd915,7
r75665,user619,prd867,5
r75666,user946,prd820,6
r75667,user244,prd517,7
r75668,user527,prd169,7
r75669,user393,prd766,4
r75670,user681,prd980,3
r75671,user911,prd202,7
r75672,user695,prd370,2
r75673,user301,prd39,1
r75674,user774,prd17,3
r75675,user862,prd397,2
r75676,user127,prd62,7
r75677,user557,prd406,6
r75678,user45,prd989,3
r75679,user713,prd680,1
r75680,user200,prd107,2
r75681,user299,prd112,1
r75682,user226,prd478,1
r75683,user910,prd457,3
r75684,user588,prd930,6
r75685,user230,prd8,2
r75686,user423,prd596,6
r75687,user979,prd888,3
r75688,user297,prd886,3
r75689,user520,prd407,5
r75690,user480,prd374,6
r75691,user907,prd695,5
r75692,user606,prd923,5
r75693,user281,prd831,7
r75694,user687,prd350,5
r75695,user407,prd214,7
r75696,user508,prd82,5
r75697,user692,prd219,4
r75698,user330,prd389,7
r75699,user430,prd745,2
r75700,user711,prd370,6
r75701,user973,prd737,7
r75702,user369,prd717,1
r75703,user478,prd862,3
r75704,user477,prd445,4
r75705,user407,prd98,3
r75706,user341,prd894,1
r75707,user709,prd586,3
r75708,user57,prd652,7
r75709,user354,prd510,3
r75710,user976,prd515,4
r75711,user85,prd93,4
r75712,user618,prd744,2
r75713,user961,prd3,5
r75714,user474,prd879,5
r75715,user358,prd425,4
r75716,user779,prd845,3
r75717,user60,prd61,6
r75718,user412,prd850,6
r75719,user454,prd757,4
r75720,user128,prd271,7
r75721,user679,prd309,7
r75722,user649,prd970,1
r75723,user378,prd80,5
r75724,user765,prd895,2
r75725,user432,prd36,5
r75726,user268,prd435,6
r75727,user320,prd602,7
r75728,user484,prd794,2
r75729,user911,prd881,7
r75730,user63,prd957,7
r75731,user356,prd481,1
r75732,user133,prd681,5
r75733,user281,prd283,2
r75734,user276,prd16,6
r75735,user906,prd58,7
r75736,user973,prd804,7
r75737,user427,prd180,3
r75738,user762,prd821,5
r75739,user340,prd11,3
r75740,user782,prd713,4
r75741,user579,prd1,3
r75742,user934,prd852,3
r75743,user658,prd676,5
r75744,user491,prd468,1
r75745,user158,prd304,5
r75746,user825,prd858,3
r75747,user988,prd536,4
r75748,user344,prd151,3
r75749,user380,prd685,7
r75750,user147,prd852,6
r75751,user12,prd89,4
r75752,user935,prd967,7
r75753,user557,prd551,7
r75754,user702,prd791,2
r75755,user160,prd974,1
r75756,user858,prd77,1
r75757,user196,prd945,7
r75758,user879,prd306,5
r75759,user448,prd57,7
r75760,user86,prd410,2
r75761,user399,prd669,2
r75762,user191,prd843,2
r75763,user180,prd974,7
r75764,user555,prd204,6
r75765,user926,prd373,4
r75766,user778,prd25,5
r75767,user819,prd380,2
r75768,user150,prd991,6
r75769,user66,prd519,2
r75770,user379,prd176,7
r75771,user304,prd251,5
r75772,user997,prd701,4
r75773,user71,prd184,7
r75774,user977,prd876,5
r75775,user695,prd728,6
r75776,user107,prd554,1
r75777,user695,prd993,7
r75778,user176,prd95,1
r75779,user961,prd95,7
r75780,user664,prd68,4
r75781,user664,prd468,6
r75782,user292,prd604,4
r75783,user866,prd247,1
r75784,user393,prd522,6
r75785,user304,prd437,4
r75786,user869,prd970,7
r75787,user492,prd906,4
r75788,user668,prd491,1
r75789,user428,prd698,7
r75790,user1,prd181,7
r75791,user111,prd865,2
r75792,user600,prd207,6
r75793,user878,prd473,5
r75794,user574,prd734,4
r75795,user811,prd23,3
r75796,user24,prd917,5
r75797,user654,prd636,3
r75798,user463,prd893,6
r75799,user646,prd612,6
r75800,user128,prd383,2
r75801,user367,prd17,3
r75802,user999,prd694,2
r75803,user530,prd355,7
r75804,user747,prd112,2
r75805,user895,prd273,4
r75806,user120,prd982,4
r75807,user808,prd994,1
r75808,user62,prd322,1
r75809,user529,prd690,3
r75810,user99,prd376,1
r75811,user787,prd413,5
r75812,user769,prd671,5
r75813,user724,prd3,2
r75814,user568,prd329,4
r75815,user795,prd439,5
r75816,user876,prd221,7
r75817,user100,prd248,7
r75818,user694,prd11,1
r75819,user244,prd577,5
r75820,user534,prd884,4
r75821,user793,prd365,6
r75822,user131,prd4,6
r75823,user146,prd499,4
r75824,user169,prd236,3
r75825,user28,prd607,7
r75826,user592,prd526,5
r75827,user799,prd450,6
r75828,user892,prd26,6
r75829,user646,prd676,1
r75830,user828,prd818,5
r75831,user802,prd368,7
r75832,user642,prd637,3
r75833,user949,prd761,2
r75834,user966,prd740,7
r75835,user309,prd164,4
r75836,user621,prd224,6
r75837,user406,prd258,4
r75838,user759,prd771,6
r75839,user597,prd189,4
r75840,user987,prd241,1
r75841,user711,prd84,7
r75842,user815,prd941,4
r75843,user613,prd232,6
r75844,user688,prd882,6
r75845,user92,prd211,6
r75846,user437,prd633,2
r75847,user913,prd612,5
r75848,user391,prd332,2
r75849,user903,prd662,4
r75850,user58,prd994,4
r75851,user715,prd589,5
r75852,user732,prd875,1
r75853,user664,prd566,7
r75854,user3,prd387,4
r75855,user420,prd308,3
r75856,user447,prd468,2
r75857,user105,prd548,4
r75858,user477,prd243,3
r75859,user981,prd953,2
r75860,user762,prd498,2
r75861,user357,prd580,5
r75862,user440,prd551,1
r75863,user615,prd656,1
r75864,user231,prd813,7
r75865,user650,prd404,2
r75866,user932,prd621,2
r75867,user177,prd648,5
r75868,user717,prd942,4
r75869,user492,prd730,5
r75870,user673,prd214,7
r75871,user607,prd543,1
r75872,user405,prd902,5
r75873,user944,prd700,7
r75874,user670,prd658,1
r75875,user49,prd483,5
r75876,user826,prd966,4
r75877,user121,prd520,1
r75878,user345,prd258,7
r75879,user47,prd528,3
r75880,user903,prd415,7
r75881,user616,prd514,1
r75882,user837,prd172,7
r75883,user210,prd581,5
r75884,user221,prd270,7
r75885,user151,prd211,2
r75886,user477,prd257,1
r75887,user644,prd625,6
r75888,user220,prd553,4
r75889,user85,prd982,2
r75890,user256,prd728,7
r75891,user601,prd567,5
r75892,user818,prd723,7
r75893,user988,prd594,6
r75894,user171,prd4,3
r75895,user566,prd370,5
r75896,user662,prd581,6
r75897,user364,prd671,4
r75898,user163,prd455,5
r75899,user309,prd529,1
r75900,user346,prd309,2
r75901,user784,prd243,6
r75902,user806,prd121,4
r75903,user427,prd235,7
r75904,user911,prd812,4
r75905,user284,prd783,4
r75906,user854,prd337,2
r75907,user873,prd994,4
r75908,user786,prd719,6
r75909,user702,prd844,6
r75910,user32,prd525,2
r75911,user924,prd367,5
r75912,user193,prd413,2
r75913,user937,prd688,4
r75914,user970,prd322,1
r75915,user341,prd513,5
r75916,user926,prd153,4
r75917,user79,prd748,3
r75918,user135,prd266,3
r75919,user323,prd693,4
r75920,user951,prd316,5
r75921,user838,prd124,6
r75922,user173,prd194,3
r75923,user106,prd297,6
r75924,user713,prd412,6
r75925,user425,prd118,4
r75926,user314,prd258,3
r75927,user123,prd974,2
r75928,user576,prd420,1
r75929,user985,prd531,3
r75930,user787,prd191,5
r75931,user871,prd71,3
r75932,user373,prd323,6
r75933,user221,prd612,4
r75934,user369,prd734,5
r75935,user195,prd886,2
r75936,user682,prd125,7
r75937,user123,prd964,7
r75938,user179,prd966,2
r75939,user533,prd993,7
r75940,user824,prd311,7
r75941,user648,prd417,7
r75942,user460,prd870,6
r75943,user479,prd134,5
r75944,user677,prd673,6
r75945,user9,prd439,4
r75946,user193,prd32,7
r75947,user611,prd471,2
r75948,user262,prd178,6
r75949,user332,prd472,4
r75950,user695,prd207,4
r75951,user869,prd517,5
r75952,user336,prd940,6
r75953,user307,prd292,6
r75954,user599,prd619,4
r75955,user784,prd620,1
r75956,user561,prd629,4
r75957,user859,prd608,6
r75958,user166,prd975,6
r75959,user310,prd18,4
r75960,user686,prd161,4
r75961,user973,prd215,2
r75962,user908,prd424,5
r75963,user865,prd713,4
r75964,user887,prd331,7
r75965,user506,prd78,2
r75966,user201,prd156,4
r75967,user384,prd771,7
r75968,user821,prd132,4
r75969,user155,prd120,1
r75970,user792,prd576,2
r75971,user246,prd735,4
r75972,user330,prd488,5
r75973,user158,prd123,1
r75974,user726,prd625,3
r75975,user224,prd549,6
r75976,user447,prd859,1
r75977,user135,prd469,3
r75978,user455,prd329,7
r75979,user212,prd300,6
r75980,user924,prd410,4
r75981,user816,prd265,4
r75982,user984,prd158,2
r75983,user825,prd259,7
r75984,user80,prd421,7
r75985,user692,prd153,2
r75986,user775,prd218,6
r75987,user856,prd723,1
r75988,user327,prd73,1
r75989,user795,prd159,3
r75990,user796,prd496,5
r75991,user966,prd626,2
r75992,user795,prd586,7
r75993,user527,prd633,4
r75994,user130,prd7,3
r75995,user969,prd705,2
r75996,user743,prd691,4
r75997,user768,prd405,1
r75998,user85,prd891,2
r75999,user545,prd36,7
r76000,user776,prd351,3
r76001,user336,prd929,1
r76002,user98,prd262,6
r76003,user472,prd955,6
r76004,user685,prd455,3
r76005,user946,prd910,6
r76006,user573,prd426,7
r76007,user211,prd863,4
r76008,user353,prd604,6
r76009,user136,prd756,5
r76010,user450,prd462,1
r76011,user401,prd574,2
r76012,user994,prd398,7
r76013,user169,prd397,5
r76014,user42,prd658,6
r76015,user408,prd605,2
r76016,user274,prd202,2
r76017,user474,prd693,3
r76018,user626,prd832,3
r76019,user15,prd185,7
r76020,user134,prd997,2
r76021,user988,prd847,5
r76022,user50,prd637,3
r76023,user910,prd77,7
r76024,user181,prd433,3
r76025,user458,prd195,1
r76026,user883,prd768,2
r76027,user418,prd526,4
r76028,user338,prd217,3
r76029,user633,prd95,6
r76030,user205,prd540,2
r76031,user699,prd861,1
r76032,user330,prd924,7
r76033,user881,prd433,2
r76034,user60,prd759,2
r76035,user783,prd15,2
r76036,user81,prd686,2
r76037,user569,prd387,5
r76038,user891,prd76,3
r76039,user154,prd267,7
r76040,user500,prd142,1
r76041,user434,prd636,2
r76042,user44,prd792,6
r76043,user144,prd860,7
r76044,user730,prd599,3
r76045,user597,prd778,5
r76046,user615,prd536,1
r76047,user172,prd521,7
r76048,user852,prd658,3
r76049,user862,prd658,2
r76050,user438,prd957,1
r76051,user449,prd712,3
r76052,user599,prd601,6
r76053,user952,prd163,2
r76054,user774,prd814,4
r76055,user845,prd788,4
r76056,user622,prd682,3
r76057,user271,prd216,7
r76058,user581,prd196,6
r76059,user275,prd651,6
r76060,user39,prd319,6
r76061,user673,prd407,7
r76062,user996,prd554,7
r76063,user214,prd900,4
r76064,user281,prd195,1
r76065,user169,prd357,2
r76066,user968,prd650,5
r76067,user816,prd539,2
r76068,user654,prd982,3
r76069,user914,prd144,7
r76070,user283,prd370,7
r76071,user657,prd69,1
r76072,user52,prd427,7
r76073,user360,prd784,3
r76074,user495,prd531,1
r76075,user966,prd779,6
r76076,user59,prd482,5
r76077,user764,prd338,6
r76078,user648,prd404,6
r76079,user150,prd102,6
r76080,user446,prd857,6
r76081,user92,prd233,4
r76082,user33,prd660,1
r76083,user95,prd86,1
r76084,user275,prd132,3
r76085,user904,prd955,6
r76086,user737,prd101,2
r76087,user859,prd757,2
r76088,user972,prd325,2
r76089,user231,prd589,4
r76090,user883,prd223,1
r76091,user446,prd778,1
r76092,user998,prd45,1
r76093,user985,prd680,3
r76094,user771,prd15,7
r76095,user987,prd252,2
r76096,user417,prd367,6
r76097,user407,prd163,3
r76098,user658,prd302,6
r76099,user498,prd47,6
r76100,user898,prd564,6
r76101,user733,prd606,1
r76102,user674,prd797,2
r76103,user757,prd95,5
r76104,user639,prd102,2
r76105,user95,prd877,2
r76106,user276,prd420,3
r76107,user615,prd505,2
r76108,user936,prd913,5
r76109,user454,prd313,7
r76110,user814,prd836,3
r76111,user679,prd91,4
r76112,user962,prd618,6
r76113,user575,prd16,7
r76114,user563,prd911,5
r76115,user441,prd443,5
r76116,user349,prd710,1
r76117,user579,prd628,4
r76118,user824,prd494,4
r76119,user621,prd784,3
r76120,user968,prd271,5
r76121,user281,prd884,6
r76122,user437,prd37,2
r76123,user623,prd556,6
r76124,user952,prd370,7
r76125,user797,prd104,1
r76126,user89,prd19,5
r76127,user616,prd534,5
r76128,user842,prd136,7
r76129,user60,prd731,2
r76130,user705,prd661,5
r76131,user610,prd878,2
r76132,user632,prd735,5
r76133,user847,prd728,6
r76134,user35,prd181,1
r76135,user69,prd153,4
r76136,user177,prd278,6
r76137,user613,prd198,4
r76138,user299,prd465,4
r76139,user808,prd853,7
r76140,user469,prd763,1
r76141,user88,prd480,5
r76142,user607,prd265,6
r76143,user856,prd333,5
r76144,user581,prd716,2
r76145,user527,prd277,4
r76146,user216,prd660,3
r76147,user73,prd740,6
r76148,user126,prd851,3
r76149,user332,prd211,6
r76150,user837,prd602,2
r76151,user781,prd918,2
r76152,user394,prd390,2
r76153,user119,prd823,1
r76154,user261,prd46,4
r76155,user993,prd361,4
r76156,user405,prd572,7
r76157,user95,prd60,3
r76158,user393,prd488,5
r76159,user250,prd595,7
r76160,user979,prd682,4
r76161,user456,prd130,7
r76162,user385,prd529,4
r76163,user321,prd329,3
r76164,user63,prd847,3
r76165,user397,prd664,1
r76166,user211,prd30,1
r76167,user646,prd825,4
r76168,user848,prd889,7
r76169,user276,prd152,5
r76170,user627,prd975,2
r76171,user440,prd737,5
r76172,user200,prd94,2
r76173,user476,prd379,3
r76174,user360,prd510,4
r76175,user517,prd411,4
r76176,user160,prd291,7
r76177,user141,prd19,5
r76178,user19,prd361,2
r76179,user303,prd77,6
r76180,user346,prd735,7
r76181,user344,prd552,1
r76182,user858,prd459,1
r76183,user471,prd229,5
r76184,user736,prd174,1
r76185,user136,prd909,4
r76186,user594,prd209,5
r76187,user105,prd187,5
r76188,user33,prd601,5
r76189,user56,prd983,6
r76190,user525,prd544,2
r76191,user831,prd234,4
r76192,user242,prd360,1
r76193,user472,prd847,6
r76194,user90,prd124,1
r76195,user731,prd98,5
r76196,user731,prd237,3
r76197,user624,prd364,2
r76198,user30,prd16,6
r76199,user235,prd463,3
r76200,user629,prd562,1
r76201,user424,prd257,5
r76202,user568,prd756,6
r76203,user165,prd476,4
r76204,user191,prd6,5
r76205,user274,prd461,4
r76206,user439,prd34,6
r76207,user432,prd544,7
r76208,user264,prd89,7
r76209,user400,prd609,1
r76210,user158,prd406,7
r76211,user387,prd634,4
r76212,user385,prd60,1
r76213,user212,prd290,5
r76214,user80,prd192,4
r76215,user958,prd243,1
r76216,user206,prd118,2
r76217,user696,prd645,2
r76218,user599,prd171,1
r76219,user536,prd201,7
r76220,user388,prd118,6
r76221,user628,prd277,2
r76222,user79,prd905,3
r76223,user781,prd468,6
r76224,user946,prd555,2
r76225,user747,prd332,3
r76226,user73,prd69,4
r76227,user895,prd244,3
r76228,user511,prd929,6
r76229,user637,prd289,2
r76230,user719,prd878,4
r76231,user478,prd878,5
r76232,user993,prd100,3
r76233,user155,prd635,1
r76234,user543,prd275,6
r76235,user507,prd733,5
r76236,user134,prd567,6
r76237,user862,prd776,2
r76238,user761,prd690,3
r76239,user818,prd490,6
r76240,user726,prd121,4
r76241,user790,prd377,5
r76242,user953,prd471,6
r76243,user898,prd866,6
r76244,user304,prd298,5
r76245,user542,prd225,2
r76246,user515,prd499,4
r76247,user852,prd814,2
r76248,user686,prd527,3
r76249,user292,prd441,7
r76250,user536,prd376,3
r76251,user230,prd69,1
r76252,user414,prd565,6
r76253,user855,prd456,5
r76254,user4,prd986,1
r76255,user570,prd544,5
r76256,user126,prd900,4
r76257,user254,prd118,3
r76258,user139,prd111,7
r76259,user486,prd913,4
r76260,user473,prd929,4
r76261,user808,prd281,1
r76262,user389,prd360,1
r76263,user874,prd683,4
r76264,user776,prd593,5
r76265,user142,prd619,4
r76266,user318,prd793,1
r76267,user268,prd339,7
r76268,user710,prd358,5
r76269,user900,prd113,5
r76270,user76,prd270,5
r76271,user488,prd964,1
r76272,user866,prd542,2
r76273,user794,prd210,4
r76274,user150,prd689,6
r76275,user945,prd132,1
r76276,user755,prd410,1
r76277,user416,prd156,3
r76278,user165,prd95,3
r76279,user59,prd280,3
r76280,user268,prd22,5
r76281,user799,prd611,2
r76282,user520,prd65,6
r76283,user245,prd385,6
r76284,user424,prd52,3
r76285,user282,prd108,3
r76286,user242,prd736,3
r76287,user113,prd756,3
r76288,user953,prd242,4
r76289,user947,prd70,4
r76290,user411,prd349,5
r76291,user507,prd903,2
r76292,user975,prd758,1
r76293,user604,prd422,1
r76294,user831,prd618,6
r76295,user29,prd842,6
r76296,user509,prd325,1
r76297,user45,prd955,4
r76298,user2,prd782,3
r76299,user580,prd902,1
r76300,user704,prd336,1
r76301,user996,prd118,1
r76302,user489,prd687,2
r76303,user852,prd632,5
r76304,user367,prd371,2
r76305,user105,prd103,3
r76306,user305,prd280,4
r76307,user430,prd569,5
r76308,user115,prd813,5
r76309,user407,prd352,7
r76310,user113,prd207,6
r76311,user728,prd366,2
r76312,user977,prd722,4
r76313,user433,prd258,2
r76314,user925,prd317,5
r76315,user610,prd139,4
r76316,user291,prd943,6
r76317,user405,prd55,4
r76318,user84,prd567,2
r76319,user763,prd33,1
r76320,user629,prd895,5
r76321,user75,prd301,4
r76322,user357,prd958,2
r76323,user774,prd425,5
r76324,user135,prd637,1
r76325,user777,prd176,1
r76326,user558,prd712,6
r76327,user530,prd628,6
r76328,user144,prd419,2
r76329,user211,prd882,5
r76330,user485,prd999,5
r76331,user565,prd9,2
r76332,user839,prd182,2
r76333,user863,prd721,2
r76334,user435,prd991,1
r76335,user70,prd416,1
r76336,user761,prd287,3
r76337,user519,prd860,5
r76338,user891,prd206,3
r76339,user617,prd208,3
r76340,user259,prd1,5
r76341,user331,prd120,4
r76342,user206,prd973,4
r76343,user661,prd827,1
r76344,user626,prd374,1
r76345,user604,prd942,5
r76346,user121,prd309,4
r76347,user482,prd535,5
r76348,user434,prd106,2
r76349,user587,prd989,3
r76350,user715,prd264,6
r76351,user234,prd369,3
r76352,user408,prd44,3
r76353,user450,prd458,6
r76354,user639,prd382,1
r76355,user60,prd46,6
r76356,user756,prd734,5
r76357,user812,prd193,1
r76358,user53,prd110,4
r76359,user836,prd990,5
r76360,user671,prd588,6
r76361,user527,prd649,7
r76362,user790,prd772,1
r76363,user516,prd530,7
r76364,user573,prd956,7
r76365,user159,prd904,5
r76366,user779,prd529,1
r76367,user328,prd579,2
r76368,user881,prd713,1
r76369,user47,prd79,1
r76370,user760,prd156,7
r76371,user521,prd541,4
r76372,user299,prd557,5
r76373,user915,prd817,5
r76374,user575,prd860,3
r76375,user697,prd166,2
r76376,user648,prd305,5
r76377,user63,prd389,3
r76378,user502,prd828,6
r76379,user659,prd231,3
r76380,user764,prd193,3
r76381,user277,prd16,4
r76382,user365,prd656,6
r76383,user695,prd762,5
r76384,user553,prd567,5
r76385,user567,prd329,3
r76386,user647,prd357,1
r76387,user674,prd13,4
r76388,user304,prd810,2
r76389,user679,prd844,3
r76390,user523,prd422,2
r76391,user477,prd488,2
r76392,user744,prd456,4
r76393,user866,prd73,2
r76394,user103,prd717,5
r76395,user145,prd972,1
r76396,user338,prd393,5
r76397,user355,prd558,5
r76398,user729,prd130,7
r76399,user894,prd567,2
r76400,user887,prd720,6
r76401,user15,prd296,1
r76402,user253,prd265,3
r76403,user606,prd653,5
r76404,user578,prd329,5
r76405,user621,prd370,5
r76406,user461,prd862,6
r76407,user698,prd426,7
r76408,user964,prd758,5
r76409,user637,prd673,5
r76410,user662,prd603,1
r76411,user345,prd988,3
r76412,user108,prd474,5
r76413,user504,prd989,6
r76414,user409,prd874,5
r76415,user251,prd196,2
r76416,user505,prd834,2
r76417,user570,prd888,1
r76418,user245,prd472,7
r76419,user610,prd125,5
r76420,user647,prd829,3
r76421,user619,prd18,7
r76422,user518,prd29,7
r76423,user920,prd843,5
r76424,user368,prd420,1
r76425,user422,prd793,3
r76426,user546,prd385,5
r76427,user141,prd395,5
r76428,user347,prd696,6
r76429,user238,prd832,2
r76430,user526,prd332,3
r76431,user981,prd472,6
r76432,user683,prd700,7
r76433,user351,prd673,1
r76434,user221,prd811,1
r76435,user38,prd143,4
r76436,user644,prd711,7
r76437,user427,prd865,3
r76438,user251,prd146,1
r76439,user24,prd645,1
r76440,user854,prd625,2
r76441,user966,prd990,5
r76442,user488,prd253,7
r76443,user777,prd455,3
r76444,user680,prd15,3
r76445,user867,prd957,4
r76446,user812,prd669,7
r76447,user589,prd872,2
r76448,user420,prd927,2
r76449,user361,prd283,5
r76450,user315,prd961,5
r76451,user97,prd295,3
r76452,user48,prd847,5
r76453,user872,prd279,4
r76454,user263,prd519,3
r76455,user337,prd179,3
r76456,user150,prd803,6
r76457,user284,prd901,2
r76458,user333,prd320,6
r76459,user123,prd626,5
r76460,user788,prd329,2
r76461,user988,prd840,2
r76462,user174,prd887,7
r76463,user864,prd747,2
r76464,user887,prd553,6
r76465,user843,prd556,7
r76466,user72,prd106,1
r76467,user945,prd973,2
r76468,user127,prd574,4
r76469,user648,prd599,1
r76470,user904,prd51,4
r76471,user14,prd951,5
r76472,user594,prd938,7
r76473,user508,prd860,4
r76474,user389,prd792,2
r76475,user888,prd89,1
r76476,user941,prd689,1
r76477,user941,prd905,1
r76478,user167,prd222,5
r76479,user362,prd320,2
r76480,user93,prd623,3
r76481,user406,prd560,4
