"rental_id","product_id","user_id","dt_start","dt_end","quantity"
"R08315","P08315","U08315","0000-00-00","9999-99-99",8315
"R09186","P09186","U09186","0000-00-00","9999-99-99",9186
"R07416","P07416","U07416","0000-00-00","9999-99-99",7416
"R04543","P04543","U04543","0000-00-00","9999-99-99",4543
"R09981","P09981","U09981","0000-00-00","9999-99-99",9981
"R07450","P07450","U07450","0000-00-00","9999-99-99",7450
"R03363","P03363","U03363","0000-00-00","9999-99-99",3363
"R07951","P07951","U07951","0000-00-00","9999-99-99",7951
"R01789","P01789","U01789","0000-00-00","9999-99-99",1789
"R09478","P09478","U09478","0000-00-00","9999-99-99",9478
"R08282","P08282","U08282","0000-00-00","9999-99-99",8282
"R07485","P07485","U07485","0000-00-00","9999-99-99",7485
"R02829","P02829","U02829","0000-00-00","9999-99-99",2829
"R04382","P04382","U04382","0000-00-00","9999-99-99",4382
"R03775","P03775","U03775","0000-00-00","9999-99-99",3775
"R09438","P09438","U09438","0000-00-00","9999-99-99",9438
"R00130","P00130","U00130","0000-00-00","9999-99-99",130
"R09586","P09586","U09586","0000-00-00","9999-99-99",9586
"R02898","P02898","U02898","0000-00-00","9999-99-99",2898
"R05391","P05391","U05391","0000-00-00","9999-99-99",5391
"R09149","P09149","U09149","0000-00-00","9999-99-99",9149
"R06646","P06646","U06646","0000-00-00","9999-99-99",6646
"R08526","P08526","U08526","0000-00-00","9999-99-99",8526
"R07354","P07354","U07354","0000-00-00","9999-99-99",7354
"R08908","P08908","U08908","0000-00-00","9999-99-99",8908
"R01954","P01954","U01954","0000-00-00","9999-99-99",1954
"R07081","P07081","U07081","0000-00-00","9999-99-99",7081
"R05630","P05630","U05630","0000-00-00","9999-99-99",5630
"R01924","P01924","U01924","0000-00-00","9999-99-99",1924
"R05015","P05015","U05015","0000-00-00","9999-99-99",5015
"R05355","P05355","U05355","0000-00-00","9999-99-99",5355
"R03640","P03640","U03640","0000-00-00","9999-99-99",3640
"R08530","P08530","U08530","0000-00-00","9999-99-99",8530
"R09708","P09708","U09708","0000-00-00","9999-99-99",9708
"R08218","P08218","U08218","0000-00-00","9999-99-99",8218
"R08385","P08385","U08385","0000-00-00","9999-99-99",8385
"R00229","P00229","U00229","0000-00-00","9999-99-99",229
"R03385","P03385","U03385","0000-00-00","9999-99-99",3385
"R04683","P04683","U04683","0000-00-00","9999-99-99",4683
"R04689","P04689","U04689","0000-00-00","9999-99-99",4689
"R07417","P07417","U07417","0000-00-00","9999-99-99",7417
"R00861","P00861","U00861","0000-00-00","9999-99-99",861
"R06663","P06663","U06663","0000-00-00","9999-99-99",6663
"R05498","P05498","U05498","0000-00-00","9999-99-99",5498
"R07836","P07836","U07836","0000-00-00","9999-99-99",7836
"R04050","P04050","U04050","0000-00-00","9999-99-99",4050
"R09448","P09448","U09448","0000-00-00","9999-99-99",9448
"R02121","P02121","U02121","0000-00-00","9999-99-99",2121
"R04822","P04822","U04822","0000-00-00","9999-99-99",4822
"R09893","P09893","U09893","0000-00-00","9999-99-99",9893
"R07367","P07367","U07367","0000-00-00","9999-99-99",7367
"R05822","P05822","U05822","0000-00-00","9999-99-99",5822
"R03680","P03680","U03680","0000-00-00","9999-99-99",3680
"R01479","P01479","U01479","0000-00-00","9999-99-99",1479
"R08804","P08804","U08804","0000-00-00","9999-99-99",8804
"R00065","P00065","U00065","0000-00-00","9999-99-99",65
"R02191","P02191","U02191","0000-00-00","9999-99-99",2191
"R07756","P07756","U07756","0000-00-00","9999-99-99",7756
"R04765","P04765","U04765","0000-00-00","9999-99-99",4765
"R02411","P02411","U02411","0000-00-00","9999-99-99",2411
"R00008","P00008","U00008","0000-00-00","9999-99-99",8
"R04527","P04527","U04527","0000-00-00","9999-99-99",4527
"R09998","P09998","U09998","0000-00-00","9999-99-99",9998
"R09468","P09468","U09468","0000-00-00","9999-99-99",9468
"R07474","P07474","U07474","0000-00-00","9999-99-99",7474
"R03809","P03809","U03809","0000-00-00","9999-99-99",3809
"R09382","P09382","U09382","0000-00-00","9999-99-99",9382
"R09389","P09389","U09389","0000-00-00","9999-99-99",9389
"R05549","P05549","U05549","0000-00-00","9999-99-99",5549
"R09634","P09634","U09634","0000-00-00","9999-99-99",9634
"R08821","P08821","U08821","0000-00-00","9999-99-99",8821
"R06113","P06113","U06113","0000-00-00","9999-99-99",6113
"R03629","P03629","U03629","0000-00-00","9999-99-99",3629
"R02361","P02361","U02361","0000-00-00","9999-99-99",2361
"R04643","P04643","U04643","0000-00-00","9999-99-99",4643
"R03912","P03912","U03912","0000-00-00","9999-99-99",3912
"R03983","P03983","U03983","0000-00-00","9999-99-99",3983
"R03958","P03958","U03958","0000-00-00","9999-99-99",3958
"R00045","P00045","U00045","0000-00-00","9999-99-99",45
"R05095","P05095","U05095","0000-00-00","9999-99-99",5095
"R09290","P09290","U09290","0000-00-00","9999-99-99",9290
"R05388","P05388","U05388","0000-00-00","9999-99-99",5388
"R00040","P00040","U00040","0000-00-00","9999-99-99",40
"R08345","P08345","U08345","0000-00-00","9999-99-99",8345
"R04649","P04649","U04649","0000-00-00","9999-99-99",4649
"R07088","P07088","U07088","0000-00-00","9999-99-99",7088
"R03675","P03675","U03675","0000-00-00","9999-99-99",3675
"R01347","P01347","U01347","0000-00-00","9999-99-99",1347
"R08051","P08051","U08051","0000-00-00","9999-99-99",8051
"R05731","P05731","U05731","0000-00-00","9999-99-99",5731
"R02149","P02149","U02149","0000-00-00","9999-99-99",2149
"R09492","P09492","U09492","0000-00-00","9999-99-99",9492
"R02846","P02846","U02846","0000-00-00","9999-99-99",2846
"R06853","P06853","U06853","0000-00-00","9999-99-99",6853
"R05235","P05235","U05235","0000-00-00","9999-99-99",5235
"R08336","P08336","U08336","0000-00-00","9999-99-99",8336
"R01913","P01913","U01913","0000-00-00","9999-99-99",1913
"R09713","P09713","U09713","0000-00-00","9999-99-99",9713
"R06275","P06275","U06275","0000-00-00","9999-99-99",6275
"R03875","P03875","U03875","0000-00-00","9999-99-99",3875
"R02523","P02523","U02523","0000-00-00","9999-99-99",2523
"R03576","P03576","U03576","0000-00-00","9999-99-99",3576
"R09836","P09836","U09836","0000-00-00","9999-99-99",9836
"R08443","P08443","U08443","0000-00-00","9999-99-99",8443
"R05040","P05040","U05040","0000-00-00","9999-99-99",5040
"R09883","P09883","U09883","0000-00-00","9999-99-99",9883
"R02854","P02854","U02854","0000-00-00","9999-99-99",2854
"R09950","P09950","U09950","0000-00-00","9999-99-99",9950
"R06114","P06114","U06114","0000-00-00","9999-99-99",6114
"R06769","P06769","U06769","0000-00-00","9999-99-99",6769
"R07723","P07723","U07723","0000-00-00","9999-99-99",7723
"R01738","P01738","U01738","0000-00-00","9999-99-99",1738
"R03034","P03034","U03034","0000-00-00","9999-99-99",3034
"R05809","P05809","U05809","0000-00-00","9999-99-99",5809
"R07796","P07796","U07796","0000-00-00","9999-99-99",7796
"R09773","P09773","U09773","0000-00-00","9999-99-99",9773
"R08469","P08469","U08469","0000-00-00","9999-99-99",8469
"R06428","P06428","U06428","0000-00-00","9999-99-99",6428
"R01591","P01591","U01591","0000-00-00","9999-99-99",1591
"R04037","P04037","U04037","0000-00-00","9999-99-99",4037
"R02481","P02481","U02481","0000-00-00","9999-99-99",2481
"R00457","P00457","U00457","0000-00-00","9999-99-99",457
"R08575","P08575","U08575","0000-00-00","9999-99-99",8575
"R08202","P08202","U08202","0000-00-00","9999-99-99",8202
"R04249","P04249","U04249","0000-00-00","9999-99-99",4249
"R04679","P04679","U04679","0000-00-00","9999-99-99",4679
"R08472","P08472","U08472","0000-00-00","9999-99-99",8472
"R07159","P07159","U07159","0000-00-00","9999-99-99",7159
"R06830","P06830","U06830","0000-00-00","9999-99-99",6830
"R09231","P09231","U09231","0000-00-00","9999-99-99",9231
"R08832","P08832","U08832","0000-00-00","9999-99-99",8832
"R06901","P06901","U06901","0000-00-00","9999-99-99",6901
"R05650","P05650","U05650","0000-00-00","9999-99-99",5650
"R03622","P03622","U03622","0000-00-00","9999-99-99",3622
"R01175","P01175","U01175","0000-00-00","9999-99-99",1175
"R04021","P04021","U04021","0000-00-00","9999-99-99",4021
"R09164","P09164","U09164","0000-00-00","9999-99-99",9164
"R08648","P08648","U08648","0000-00-00","9999-99-99",8648
"R09049","P09049","U09049","0000-00-00","9999-99-99",9049
"R02826","P02826","U02826","0000-00-00","9999-99-99",2826
"R04400","P04400","U04400","0000-00-00","9999-99-99",4400
"R04929","P04929","U04929","0000-00-00","9999-99-99",4929
"R04612","P04612","U04612","0000-00-00","9999-99-99",4612
"R06576","P06576","U06576","0000-00-00","9999-99-99",6576
"R03952","P03952","U03952","0000-00-00","9999-99-99",3952
"R03354","P03354","U03354","0000-00-00","9999-99-99",3354
"R03119","P03119","U03119","0000-00-00","9999-99-99",3119
"R00980","P00980","U00980","0000-00-00","9999-99-99",980
"R09007","P09007","U09007","0000-00-00","9999-99-99",9007
"R09684","P09684","U09684","0000-00-00","9999-99-99",9684
"R09858","P09858","U09858","0000-00-00","9999-99-99",9858
"R03075","P03075","U03075","0000-00-00","9999-99-99",3075
"R07955","P07955","U07955","0000-00-00","9999-99-99",7955
"R00583","P00583","U00583","0000-00-00","9999-99-99",583
"R07968","P07968","U07968","0000-00-00","9999-99-99",7968
"R05108","P05108","U05108","0000-00-00","9999-99-99",5108
"R06712","P06712","U06712","0000-00-00","9999-99-99",6712
"R02043","P02043","U02043","0000-00-00","9999-99-99",2043
"R00995","P00995","U00995","0000-00-00","9999-99-99",995
"R00235","P00235","U00235","0000-00-00","9999-99-99",235
"R06253","P06253","U06253","0000-00-00","9999-99-99",6253
"R06622","P06622","U06622","0000-00-00","9999-99-99",6622
"R02141","P02141","U02141","0000-00-00","9999-99-99",2141
"R07200","P07200","U07200","0000-00-00","9999-99-99",7200
"R07511","P07511","U07511","0000-00-00","9999-99-99",7511
"R08408","P08408","U08408","0000-00-00","9999-99-99",8408
"R08040","P08040","U08040","0000-00-00","9999-99-99",8040
"R00408","P00408","U00408","0000-00-00","9999-99-99",408
"R05364","P05364","U05364","0000-00-00","9999-99-99",5364
"R08574","P08574","U08574","0000-00-00","9999-99-99",8574
"R07066","P07066","U07066","0000-00-00","9999-99-99",7066
"R00727","P00727","U00727","0000-00-00","9999-99-99",727
"R07349","P07349","U07349","0000-00-00","9999-99-99",7349
"R06352","P06352","U06352","0000-00-00","9999-99-99",6352
"R03827","P03827","U03827","0000-00-00","9999-99-99",3827
"R05193","P05193","U05193","0000-00-00","9999-99-99",5193
"R02186","P02186","U02186","0000-00-00","9999-99-99",2186
"R08650","P08650","U08650","0000-00-00","9999-99-99",8650
"R00874","P00874","U00874","0000-00-00","9999-99-99",874
"R01682","P01682","U01682","0000-00-00","9999-99-99",1682
"R02151","P02151","U02151","0000-00-00","9999-99-99",2151
"R06590","P06590","U06590","0000-00-00","9999-99-99",6590
"R01201","P01201","U01201","0000-00-00","9999-99-99",1201
"R00465","P00465","U00465","0000-00-00","9999-99-99",465
"R03467","P03467","U03467","0000-00-00","9999-99-99",3467
"R08990","P08990","U08990","0000-00-00","9999-99-99",8990
"R01737","P01737","U01737","0000-00-00","9999-99-99",1737
"R08976","P08976","U08976","0000-00-00","9999-99-99",8976
"R02496","P02496","U02496","0000-00-00","9999-99-99",2496
"R02203","P02203","U02203","0000-00-00","9999-99-99",2203
"R01309","P01309","U01309","0000-00-00","9999-99-99",1309
"R07094","P07094","U07094","0000-00-00","9999-99-99",7094
"R05105","P05105","U05105","0000-00-00","9999-99-99",5105
"R02279","P02279","U02279","0000-00-00","9999-99-99",2279
"R04717","P04717","U04717","0000-00-00","9999-99-99",4717
"R05582","P05582","U05582","0000-00-00","9999-99-99",5582
"R02037","P02037","U02037","0000-00-00","9999-99-99",2037
"R02588","P02588","U02588","0000-00-00","9999-99-99",2588
"R07141","P07141","U07141","0000-00-00","9999-99-99",7141
"R06297","P06297","U06297","0000-00-00","9999-99-99",6297
"R08770","P08770","U08770","0000-00-00","9999-99-99",8770
"R02513","P02513","U02513","0000-00-00","9999-99-99",2513
"R04798","P04798","U04798","0000-00-00","9999-99-99",4798
"R02899","P02899","U02899","0000-00-00","9999-99-99",2899
"R00439","P00439","U00439","0000-00-00","9999-99-99",439
"R00163","P00163","U00163","0000-00-00","9999-99-99",163
"R03867","P03867","U03867","0000-00-00","9999-99-99",3867
"R05763","P05763","U05763","0000-00-00","9999-99-99",5763
"R06082","P06082","U06082","0000-00-00","9999-99-99",6082
"R04736","P04736","U04736","0000-00-00","9999-99-99",4736
"R04441","P04441","U04441","0000-00-00","9999-99-99",4441
"R03976","P03976","U03976","0000-00-00","9999-99-99",3976
"R09037","P09037","U09037","0000-00-00","9999-99-99",9037
"R09189","P09189","U09189","0000-00-00","9999-99-99",9189
"R03831","P03831","U03831","0000-00-00","9999-99-99",3831
"R04499","P04499","U04499","0000-00-00","9999-99-99",4499
"R06757","P06757","U06757","0000-00-00","9999-99-99",6757
"R05110","P05110","U05110","0000-00-00","9999-99-99",5110
"R05167","P05167","U05167","0000-00-00","9999-99-99",5167
"R05660","P05660","U05660","0000-00-00","9999-99-99",5660
"R08487","P08487","U08487","0000-00-00","9999-99-99",8487
"R07245","P07245","U07245","0000-00-00","9999-99-99",7245
"R05928","P05928","U05928","0000-00-00","9999-99-99",5928
"R03426","P03426","U03426","0000-00-00","9999-99-99",3426
"R03563","P03563","U03563","0000-00-00","9999-99-99",3563
"R00165","P00165","U00165","0000-00-00","9999-99-99",165
"R05933","P05933","U05933","0000-00-00","9999-99-99",5933
"R08577","P08577","U08577","0000-00-00","9999-99-99",8577
"R00148","P00148","U00148","0000-00-00","9999-99-99",148
"R09226","P09226","U09226","0000-00-00","9999-99-99",9226
"R01871","P01871","U01871","0000-00-00","9999-99-99",1871
"R09583","P09583","U09583","0000-00-00","9999-99-99",9583
"R07962","P07962","U07962","0000-00-00","9999-99-99",7962
"R01846","P01846","U01846","0000-00-00","9999-99-99",1846
"R08068","P08068","U08068","0000-00-00","9999-99-99",8068
"R05887","P05887","U05887","0000-00-00","9999-99-99",5887
"R08536","P08536","U08536","0000-00-00","9999-99-99",8536
"R09146","P09146","U09146","0000-00-00","9999-99-99",9146
"R08681","P08681","U08681","0000-00-00","9999-99-99",8681
"R08154","P08154","U08154","0000-00-00","9999-99-99",8154
"R01537","P01537","U01537","0000-00-00","9999-99-99",1537
"R07025","P07025","U07025","0000-00-00","9999-99-99",7025
"R03647","P03647","U03647","0000-00-00","9999-99-99",3647
"R09110","P09110","U09110","0000-00-00","9999-99-99",9110
"R01761","P01761","U01761","0000-00-00","9999-99-99",1761
"R08971","P08971","U08971","0000-00-00","9999-99-99",8971
"R07115","P07115","U07115","0000-00-00","9999-99-99",7115
"R07989","P07989","U07989","0000-00-00","9999-99-99",7989
"R01064","P01064","U01064","0000-00-00","9999-99-99",1064
"R01963","P01963","U01963","0000-00-00","9999-99-99",1963
"R00904","P00904","U00904","0000-00-00","9999-99-99",904
"R03855","P03855","U03855","0000-00-00","9999-99-99",3855
"R07404","P07404","U07404","0000-00-00","9999-99-99",7404
"R08342","P08342","U08342","0000-00-00","9999-99-99",8342
"R02741","P02741","U02741","0000-00-00","9999-99-99",2741
"R05999","P05999","U05999","0000-00-00","9999-99-99",5999
"R07095","P07095","U07095","0000-00-00","9999-99-99",7095
"R06479","P06479","U06479","0000-00-00","9999-99-99",6479
"R07574","P07574","U07574","0000-00-00","9999-99-99",7574
"R07306","P07306","U07306","0000-00-00","9999-99-99",7306
"R08787","P08787","U08787","0000-00-00","9999-99-99",8787
"R01900","P01900","U01900","0000-00-00","9999-99-99",1900
"R08376","P08376","U08376","0000-00-00","9999-99-99",8376
"R07136","P07136","U07136","0000-00-00","9999-99-99",7136
"R09199","P09199","U09199","0000-00-00","9999-99-99",9199
"R00983","P00983","U00983","0000-00-00","9999-99-99",983
"R02909","P02909","U02909","0000-00-00","9999-99-99",2909
"R00308","P00308","U00308","0000-00-00","9999-99-99",308
"R09419","P09419","U09419","0000-00-00","9999-99-99",9419
"R02081","P02081","U02081","0000-00-00","9999-99-99",2081
"R02740","P02740","U02740","0000-00-00","9999-99-99",2740
"R07570","P07570","U07570","0000-00-00","9999-99-99",7570
"R04546","P04546","U04546","0000-00-00","9999-99-99",4546
"R07276","P07276","U07276","0000-00-00","9999-99-99",7276
"R02075","P02075","U02075","0000-00-00","9999-99-99",2075
"R04451","P04451","U04451","0000-00-00","9999-99-99",4451
"R01614","P01614","U01614","0000-00-00","9999-99-99",1614
"R06739","P06739","U06739","0000-00-00","9999-99-99",6739
"R00689","P00689","U00689","0000-00-00","9999-99-99",689
"R00610","P00610","U00610","0000-00-00","9999-99-99",610
"R04239","P04239","U04239","0000-00-00","9999-99-99",4239
"R08674","P08674","U08674","0000-00-00","9999-99-99",8674
"R05035","P05035","U05035","0000-00-00","9999-99-99",5035
"R02096","P02096","U02096","0000-00-00","9999-99-99",2096
"R08686","P08686","U08686","0000-00-00","9999-99-99",8686
"R02649","P02649","U02649","0000-00-00","9999-99-99",2649
"R00588","P00588","U00588","0000-00-00","9999-99-99",588
"R02476","P02476","U02476","0000-00-00","9999-99-99",2476
"R07648","P07648","U07648","0000-00-00","9999-99-99",7648
"R07481","P07481","U07481","0000-00-00","9999-99-99",7481
"R06848","P06848","U06848","0000-00-00","9999-99-99",6848
"R09576","P09576","U09576","0000-00-00","9999-99-99",9576
"R08539","P08539","U08539","0000-00-00","9999-99-99",8539
"R03528","P03528","U03528","0000-00-00","9999-99-99",3528
"R09849","P09849","U09849","0000-00-00","9999-99-99",9849
"R02391","P02391","U02391","0000-00-00","9999-99-99",2391
"R00289","P00289","U00289","0000-00-00","9999-99-99",289
"R00690","P00690","U00690","0000-00-00","9999-99-99",690
"R03058","P03058","U03058","0000-00-00","9999-99-99",3058
"R05640","P05640","U05640","0000-00-00","9999-99-99",5640
"R03546","P03546","U03546","0000-00-00","9999-99-99",3546
"R09170","P09170","U09170","0000-00-00","9999-99-99",9170
"R03948","P03948","U03948","0000-00-00","9999-99-99",3948
"R06511","P06511","U06511","0000-00-00","9999-99-99",6511
"R06888","P06888","U06888","0000-00-00","9999-99-99",6888
"R07963","P07963","U07963","0000-00-00","9999-99-99",7963
"R05866","P05866","U05866","0000-00-00","9999-99-99",5866
"R07517","P07517","U07517","0000-00-00","9999-99-99",7517
"R01847","P01847","U01847","0000-00-00","9999-99-99",1847
"R06962","P06962","U06962","0000-00-00","9999-99-99",6962
"R02172","P02172","U02172","0000-00-00","9999-99-99",2172
"R04562","P04562","U04562","0000-00-00","9999-99-99",4562
"R05214","P05214","U05214","0000-00-00","9999-99-99",5214
"R01396","P01396","U01396","0000-00-00","9999-99-99",1396
"R00055","P00055","U00055","0000-00-00","9999-99-99",55
"R03481","P03481","U03481","0000-00-00","9999-99-99",3481
"R03610","P03610","U03610","0000-00-00","9999-99-99",3610
"R03300","P03300","U03300","0000-00-00","9999-99-99",3300
"R07160","P07160","U07160","0000-00-00","9999-99-99",7160
"R01293","P01293","U01293","0000-00-00","9999-99-99",1293
"R09594","P09594","U09594","0000-00-00","9999-99-99",9594
"R04354","P04354","U04354","0000-00-00","9999-99-99",4354
"R06744","P06744","U06744","0000-00-00","9999-99-99",6744
"R04306","P04306","U04306","0000-00-00","9999-99-99",4306
"R09067","P09067","U09067","0000-00-00","9999-99-99",9067
"R04253","P04253","U04253","0000-00-00","9999-99-99",4253
"R07801","P07801","U07801","0000-00-00","9999-99-99",7801
"R04466","P04466","U04466","0000-00-00","9999-99-99",4466
"R02900","P02900","U02900","0000-00-00","9999-99-99",2900
"R05816","P05816","U05816","0000-00-00","9999-99-99",5816
"R03627","P03627","U03627","0000-00-00","9999-99-99",3627
"R04188","P04188","U04188","0000-00-00","9999-99-99",4188
"R03303","P03303","U03303","0000-00-00","9999-99-99",3303
"R07533","P07533","U07533","0000-00-00","9999-99-99",7533
"R07589","P07589","U07589","0000-00-00","9999-99-99",7589
"R00598","P00598","U00598","0000-00-00","9999-99-99",598
"R02165","P02165","U02165","0000-00-00","9999-99-99",2165
"R00723","P00723","U00723","0000-00-00","9999-99-99",723
"R07000","P07000","U07000","0000-00-00","9999-99-99",7000
"R07949","P07949","U07949","0000-00-00","9999-99-99",7949
"R01502","P01502","U01502","0000-00-00","9999-99-99",1502
"R00905","P00905","U00905","0000-00-00","9999-99-99",905
"R05399","P05399","U05399","0000-00-00","9999-99-99",5399
"R09223","P09223","U09223","0000-00-00","9999-99-99",9223
"R06808","P06808","U06808","0000-00-00","9999-99-99",6808
"R04243","P04243","U04243","0000-00-00","9999-99-99",4243
"R05889","P05889","U05889","0000-00-00","9999-99-99",5889
"R07277","P07277","U07277","0000-00-00","9999-99-99",7277
"R02883","P02883","U02883","0000-00-00","9999-99-99",2883
"R04117","P04117","U04117","0000-00-00","9999-99-99",4117
"R02875","P02875","U02875","0000-00-00","9999-99-99",2875
"R00545","P00545","U00545","0000-00-00","9999-99-99",545
"R06878","P06878","U06878","0000-00-00","9999-99-99",6878
"R05978","P05978","U05978","0000-00-00","9999-99-99",5978
"R01702","P01702","U01702","0000-00-00","9999-99-99",1702
"R04487","P04487","U04487","0000-00-00","9999-99-99",4487
"R01859","P01859","U01859","0000-00-00","9999-99-99",1859
"R01419","P01419","U01419","0000-00-00","9999-99-99",1419
"R03355","P03355","U03355","0000-00-00","9999-99-99",3355
"R08740","P08740","U08740","0000-00-00","9999-99-99",8740
"R03133","P03133","U03133","0000-00-00","9999-99-99",3133
"R04002","P04002","U04002","0000-00-00","9999-99-99",4002
"R03571","P03571","U03571","0000-00-00","9999-99-99",3571
"R02001","P02001","U02001","0000-00-00","9999-99-99",2001
"R04319","P04319","U04319","0000-00-00","9999-99-99",4319
"R04471","P04471","U04471","0000-00-00","9999-99-99",4471
"R05373","P05373","U05373","0000-00-00","9999-99-99",5373
"R03173","P03173","U03173","0000-00-00","9999-99-99",3173
"R02235","P02235","U02235","0000-00-00","9999-99-99",2235
"R03597","P03597","U03597","0000-00-00","9999-99-99",3597
"R09902","P09902","U09902","0000-00-00","9999-99-99",9902
"R00513","P00513","U00513","0000-00-00","9999-99-99",513
"R07359","P07359","U07359","0000-00-00","9999-99-99",7359
"R01299","P01299","U01299","0000-00-00","9999-99-99",1299
"R05797","P05797","U05797","0000-00-00","9999-99-99",5797
"R08165","P08165","U08165","0000-00-00","9999-99-99",8165
"R06469","P06469","U06469","0000-00-00","9999-99-99",6469
"R02547","P02547","U02547","0000-00-00","9999-99-99",2547
"R09752","P09752","U09752","0000-00-00","9999-99-99",9752
"R03167","P03167","U03167","0000-00-00","9999-99-99",3167
"R03621","P03621","U03621","0000-00-00","9999-99-99",3621
"R09984","P09984","U09984","0000-00-00","9999-99-99",9984
"R06529","P06529","U06529","0000-00-00","9999-99-99",6529
"R06256","P06256","U06256","0000-00-00","9999-99-99",6256
"R01425","P01425","U01425","0000-00-00","9999-99-99",1425
"R05212","P05212","U05212","0000-00-00","9999-99-99",5212
"R06227","P06227","U06227","0000-00-00","9999-99-99",6227
"R05973","P05973","U05973","0000-00-00","9999-99-99",5973
"R05645","P05645","U05645","0000-00-00","9999-99-99",5645
"R08456","P08456","U08456","0000-00-00","9999-99-99",8456
"R08285","P08285","U08285","0000-00-00","9999-99-99",8285
"R09015","P09015","U09015","0000-00-00","9999-99-99",9015
"R08023","P08023","U08023","0000-00-00","9999-99-99",8023
"R01301","P01301","U01301","0000-00-00","9999-99-99",1301
"R07649","P07649","U07649","0000-00-00","9999-99-99",7649
"R04347","P04347","U04347","0000-00-00","9999-99-99",4347
"R01707","P01707","U01707","0000-00-00","9999-99-99",1707
"R07214","P07214","U07214","0000-00-00","9999-99-99",7214
"R05000","P05000","U05000","0000-00-00","9999-99-99",5000
"R07798","P07798","U07798","0000-00-00","9999-99-99",7798
"R08435","P08435","U08435","0000-00-00","9999-99-99",8435
"R09357","P09357","U09357","0000-00-00","9999-99-99",9357
"R09842","P09842","U09842","0000-00-00","9999-99-99",9842
"R09502","P09502","U09502","0000-00-00","9999-99-99",9502
"R08760","P08760","U08760","0000-00-00","9999-99-99",8760
"R03619","P03619","U03619","0000-00-00","9999-99-99",3619
"R05097","P05097","U05097","0000-00-00","9999-99-99",5097
"R09122","P09122","U09122","0000-00-00","9999-99-99",9122
"R06533","P06533","U06533","0000-00-00","9999-99-99",6533
"R05906","P05906","U05906","0000-00-00","9999-99-99",5906
"R04639","P04639","U04639","0000-00-00","9999-99-99",4639
"R01633","P01633","U01633","0000-00-00","9999-99-99",1633
"R07268","P07268","U07268","0000-00-00","9999-99-99",7268
"R05711","P05711","U05711","0000-00-00","9999-99-99",5711
"R00579","P00579","U00579","0000-00-00","9999-99-99",579
"R06087","P06087","U06087","0000-00-00","9999-99-99",6087
"R07444","P07444","U07444","0000-00-00","9999-99-99",7444
"R07150","P07150","U07150","0000-00-00","9999-99-99",7150
"R07473","P07473","U07473","0000-00-00","9999-99-99",7473
"R07497","P07497","U07497","0000-00-00","9999-99-99",7497
"R03416","P03416","U03416","0000-00-00","9999-99-99",3416
"R09176","P09176","U09176","0000-00-00","9999-99-99",9176
"R05564","P05564","U05564","0000-00-00","9999-99-99",5564
"R05319","P05319","U05319","0000-00-00","9999-99-99",5319
"R00422","P00422","U00422","0000-00-00","9999-99-99",422
"R03168","P03168","U03168","0000-00-00","9999-99-99",3168
"R08972","P08972","U08972","0000-00-00","9999-99-99",8972
"R05911","P05911","U05911","0000-00-00","9999-99-99",5911
"R00586","P00586","U00586","0000-00-00","9999-99-99",586
"R04369","P04369","U04369","0000-00-00","9999-99-99",4369
"R08418","P08418","U08418","0000-00-00","9999-99-99",8418
"R00398","P00398","U00398","0000-00-00","9999-99-99",398
"R05791","P05791","U05791","0000-00-00","9999-99-99",5791
"R06935","P06935","U06935","0000-00-00","9999-99-99",6935
"R02394","P02394","U02394","0000-00-00","9999-99-99",2394
"R06217","P06217","U06217","0000-00-00","9999-99-99",6217
"R09659","P09659","U09659","0000-00-00","9999-99-99",9659
"R01288","P01288","U01288","0000-00-00","9999-99-99",1288
"R06546","P06546","U06546","0000-00-00","9999-99-99",6546
"R00717","P00717","U00717","0000-00-00","9999-99-99",717
"R07752","P07752","U07752","0000-00-00","9999-99-99",7752
"R02336","P02336","U02336","0000-00-00","9999-99-99",2336
"R02134","P02134","U02134","0000-00-00","9999-99-99",2134
"R05312","P05312","U05312","0000-00-00","9999-99-99",5312
"R01491","P01491","U01491","0000-00-00","9999-99-99",1491
"R03124","P03124","U03124","0000-00-00","9999-99-99",3124
"R08512","P08512","U08512","0000-00-00","9999-99-99",8512
"R05909","P05909","U05909","0000-00-00","9999-99-99",5909
"R06106","P06106","U06106","0000-00-00","9999-99-99",6106
"R09032","P09032","U09032","0000-00-00","9999-99-99",9032
"R09048","P09048","U09048","0000-00-00","9999-99-99",9048
"R03495","P03495","U03495","0000-00-00","9999-99-99",3495
"R01180","P01180","U01180","0000-00-00","9999-99-99",1180
"R03088","P03088","U03088","0000-00-00","9999-99-99",3088
"R02794","P02794","U02794","0000-00-00","9999-99-99",2794
"R07758","P07758","U07758","0000-00-00","9999-99-99",7758
"R01898","P01898","U01898","0000-00-00","9999-99-99",1898
"R06482","P06482","U06482","0000-00-00","9999-99-99",6482
"R08355","P08355","U08355","0000-00-00","9999-99-99",8355
"R08945","P08945","U08945","0000-00-00","9999-99-99",8945
"R04491","P04491","U04491","0000-00-00","9999-99-99",4491
"R06449","P06449","U06449","0000-00-00","9999-99-99",6449
"R03885","P03885","U03885","0000-00-00","9999-99-99",3885
"R00177","P00177","U00177","0000-00-00","9999-99-99",177
"R05609","P05609","U05609","0000-00-00","9999-99-99",5609
"R00075","P00075","U00075","0000-00-00","9999-99-99",75
"R07362","P07362","U07362","0000-00-00","9999-99-99",7362
